date,district,cumulative_under_observation,cumulative_under_home_isolation,cumulative_hospitalized,new_hospitalized
2020-09-28,Palakkad,9707,7873.0,1834,209
2020-09-28,Malappuram,36689,34129.0,2560,356
2020-09-28,Kozhikode,23968,20876.0,3092,324
2020-09-28,Wayanad,3799,3178.0,621,74
2020-09-28,Kannur,15168,14006.0,1162,129
2020-09-28,Kasaragod,4678,3771.0,907,72
2020-09-28,total,232450,203330.0,29120,3255
2020-09-30,Thiruvananthapuram,28588,24459.0,4129,409
2020-09-30,Kollam,20266,18227.0,2039,286
2020-09-30,Pathanamthitta,8147,7171.0,976,34
2020-09-30,Alappuzha,13945,10546.0,3399,510
2020-09-30,Kottayam,21165,18518.0,2647,179
2020-09-30,Idukki,10232,9532.0,700,57
2020-09-30,Ernakulam,26687,23896.0,2791,329
2020-09-30,Thrissur,12334,9788.0,2546,328
2020-09-30,Palakkad,11589,9900.0,1689,194
2020-09-30,Malappuram,39283,36830.0,2453,216
2020-09-30,Kozhikode,24711,21454.0,3257,470
2020-09-30,Wayanad,3853,3106.0,747,128
2020-09-30,Kannur,15672,14501.0,1171,185
2020-09-30,Kasaragod,4412,3366.0,1046,143
2020-09-30,total,240884,211294.0,29590,3468
2020-10-01,Thiruvananthapuram,28338,24216.0,4122,375
2020-10-01,Kollam,19519,17456.0,2063,161
2020-10-01,Pathanamthitta,8232,7191.0,1041,130
2020-10-01,Alappuzha,13984,10552.0,3432,335
2020-10-01,Kottayam,20613,17828.0,2785,250
2020-10-01,Idukki,10927,10221.0,706,73
2020-10-01,Ernakulam,26328,23429.0,2899,237
2020-10-01,Thrissur,12485,9817.0,2668,345
2020-10-01,Palakkad,12632,10852.0,1780,226
2020-10-01,Malappuram,40634,38231.0,2403,167
2020-10-01,Kozhikode,25360,22124.0,3236,507
2020-10-01,Wayanad,3917,3112.0,805,115
2020-10-01,Kannur,15707,14466.0,1241,133
2020-10-01,Kasaragod,4431,3354.0,1077,96
2020-10-01,total,243107,212849.0,30258,3150
2020-10-02,Thiruvananthapuram,28493,24394.0,4099,399
2020-10-02,Kollam,18960,16957.0,2003,276
2020-10-02,Pathanamthitta,8309,7299.0,1010,121
2020-10-02,Alappuzha,13997,10083.0,3914,695
2020-10-02,Kottayam,20099,17275.0,2824,169
2020-10-02,Idukki,11208,10540.0,668,49
2020-10-02,Ernakulam,27377,24451.0,2926,210
2020-10-02,Thrissur,12802,9947.0,2855,363
2020-10-02,Palakkad,13529,11824.0,1705,150
2020-10-02,Malappuram,41685,39327.0,2358,246
2020-10-02,Kozhikode,26235,22858.0,3377,548
2020-10-02,Wayanad,3774,2946.0,828,92
2020-10-02,Kannur,15677,14402.0,1275,147
2020-10-02,Kasaragod,4486,3475.0,1011,134
2020-10-02,total,246631,215778.0,30853,3599
2020-10-03,Thiruvananthapuram,28793,24524.0,4269,581
2020-10-03,Kollam,18389,16517.0,1872,158
2020-10-03,Pathanamthitta,8326,7277.0,1049,174
2020-10-03,Alappuzha,13682,9766.0,3916,344
2020-10-03,Kottayam,20966,18063.0,2903,336
2020-10-03,Idukki,11401,10804.0,597,44
2020-10-03,Ernakulam,28863,25945.0,2918,213
2020-10-03,Thrissur,13004,10234.0,2770,239
2020-10-03,Palakkad,14298,12554.0,1744,230
2020-10-03,Malappuram,42100,39736.0,2364,258
2020-10-03,Kozhikode,27290,23869.0,3421,480
2020-10-03,Wayanad,3670,2852.0,818,77
2020-10-03,Kannur,15897,14563.0,1334,160
2020-10-03,Kasaragod,4607,3514.0,1093,131
2020-10-03,total,251286,220218.0,31068,3425
2020-10-04,Thiruvananthapuram,29785,25259.0,4526,709
2020-10-04,Kollam,19135,17275.0,1860,207
2020-10-04,Pathanamthitta,8378,7362.0,1016,125
2020-10-04,Alappuzha,13741,10028.0,3713,283
2020-10-04,Kottayam,20571,17765.0,2806,177
2020-10-04,Idukki,11565,11007.0,558,43
2020-10-04,Ernakulam,29563,26653.0,2910,258
2020-10-04,Thrissur,13405,10588.0,2817,342
2020-10-04,Palakkad,15197,13382.0,1815,288
2020-10-04,Malappuram,44440,42207.0,2233,202
2020-10-04,Kozhikode,28000,24388.0,3612,516
2020-10-04,Wayanad,3570,2744.0,826,90
2020-10-04,Kannur,15811,14411.0,1400,115
2020-10-04,Kasaragod,4546,3467.0,1079,43
2020-10-04,total,257707,226536.0,31171,3398
2020-10-05,Thiruvananthapuram,30226,25847.0,4379,432
2020-10-05,Kollam,18176,16424.0,1752,180
2020-10-05,Pathanamthitta,8504,7464.0,1040,130
2020-10-05,Alappuzha,13092,9504.0,3588,483
2020-10-05,Kottayam,20184,17504.0,2680,214
2020-10-05,Idukki,12066,11524.0,542,55
2020-10-05,Ernakulam,29736,26795.0,2941,207
2020-10-05,Thrissur,13549,10784.0,2765,246
2020-10-05,Palakkad,15711,14023.0,1688,194
2020-10-05,Malappuram,45047,42817.0,2230,168
2020-10-05,Kozhikode,28791,25193.0,3598,397
2020-10-05,Wayanad,3653,2871.0,782,46
2020-10-05,Kannur,15123,13744.0,1379,151
2020-10-05,Kasaragod,4588,3448.0,1140,61
2020-10-05,total,258446,227942.0,30504,2964
2020-10-06,Thiruvananthapuram,30233,25927.0,4306,375
2020-10-06,Kollam,18339,16714.0,1625,173
2020-10-06,Pathanamthitta,8557,7532.0,1025,124
2020-10-06,Alappuzha,13587,10355.0,3232,112
2020-10-06,Kottayam,19838,17288.0,2550,172
2020-10-06,Idukki,11924,11429.0,495,23
2020-10-06,Ernakulam,30767,27891.0,2876,202
2020-10-06,Thrissur,13562,10821.0,2741,288
2020-10-06,Palakkad,16645,15043.0,1602,147
2020-10-06,Malappuram,45723,43551.0,2172,203
2020-10-06,Kozhikode,30206,26726.0,3480,345
2020-10-06,Wayanad,3967,3210.0,757,77
2020-10-06,Kannur,15160,13812.0,1348,140
2020-10-06,Kasaragod,4586,3404.0,1182,63
2020-10-06,total,263094,233703.0,29391,2444
2020-10-11,Thiruvananthapuram,31779,27417.0,4362,324
2020-10-11,Kollam,20430,18831.0,1599,207
2020-10-11,Pathanamthitta,8835,7734.0,1101,137
2020-10-11,Alappuzha,14782,11479.0,3303,611
2020-10-11,Kottayam,17828,15750.0,2078,294
2020-10-11,Idukki,12989,12552.0,437,40
2020-10-11,Ernakulam,33470,30844.0,2626,406
2020-10-11,Thrissur,14876,12396.0,2480,368
2020-10-11,Palakkad,18055,16302.0,1753,140
2020-10-11,Malappuram,52847,50804.0,2043,267
2020-10-11,Kozhikode,32666,28995.0,3671,520
2020-10-11,Wayanad,4577,3689.0,888,113
2020-10-11,Kannur,16460,15357.0,1103,141
2020-10-11,Kasaragod,5330,4022.0,1308,90
2020-10-11,total,284924,256172.0,28752,3658
2020-10-13,Thiruvananthapuram,31304,27115.0,4189,437
2020-10-13,Kollam,19643,18068.0,1575,215
2020-10-13,Pathanamthitta,8914,7781.0,1133,145
2020-10-13,Alappuzha,14509,11970.0,2539,508
2020-10-13,Kottayam,18355,16459.0,1896,224
2020-10-13,Idukki,13515,13066.0,449,47
2020-10-13,Ernakulam,33206,30755.0,2451,206
2020-10-13,Thrissur,14850,12339.0,2511,284
2020-10-13,Palakkad,17902,16219.0,1683,148
2020-10-13,Malappuram,51855,49789.0,2066,182
2020-10-13,Kozhikode,32043,28474.0,3569,345
2020-10-13,Wayanad,4487,3701.0,786,41
2020-10-13,Kannur,16509,15384.0,1125,92
2020-10-13,Kasaragod,4908,3721.0,1187,51
2020-10-13,total,282000,254841.0,27159,2925
2020-10-14,Thiruvananthapuram,31279,27130.0,4149,270
2020-10-14,Kollam,19389,17787.0,1602,201
2020-10-14,Pathanamthitta,9007,7934.0,1073,84
2020-10-14,Alappuzha,14476,12423.0,2053,88
2020-10-14,Kottayam,18079,16126.0,1953,325
2020-10-14,Idukki,13689,13230.0,459,40
2020-10-14,Ernakulam,33476,30991.0,2485,188
2020-10-14,Thrissur,14581,12157.0,2424,270
2020-10-14,Palakkad,17787,16247.0,1540,140
2020-10-14,Malappuram,49888,47793.0,2095,214
2020-10-14,Kozhikode,32182,28496.0,3686,456
2020-10-14,Wayanad,4410,3589.0,821,81
2020-10-14,Kannur,16122,15059.0,1063,125
2020-10-14,Kasaragod,4624,3683.0,941,37
2020-10-14,total,278989,252645.0,26344,2519
2020-10-15,Thiruvananthapuram,30845,26778.0,4067,292
2020-10-15,Kollam,19015,17425.0,1590,170
2020-10-15,Pathanamthitta,9106,7998.0,1108,119
2020-10-15,Alappuzha,14987,13191.0,1796,208
2020-10-15,Kottayam,17269,15341.0,1928,194
2020-10-15,Idukki,12837,12382.0,455,55
2020-10-15,Ernakulam,32054,29573.0,2481,243
2020-10-15,Thrissur,14460,12037.0,2423,249
2020-10-15,Palakkad,17986,16509.0,1477,114
2020-10-15,Malappuram,49232,47164.0,2068,205
2020-10-15,Kozhikode,31348,27693.0,3655,462
2020-10-15,Wayanad,4394,3599.0,795,79
2020-10-15,Kannur,16087,15041.0,1046,116
2020-10-15,Kasaragod,5052,4270.0,782,42
2020-10-15,total,274672,249001.0,25671,2548
2020-10-16,Thiruvananthapuram,30816,26786.0,4030,296
2020-10-16,Kollam,19340,17798.0,1542,164
2020-10-16,Pathanamthitta,9172,8200.0,972,73
2020-10-16,Alappuzha,15527,13425.0,2102,487
2020-10-16,Kottayam,18119,16106.0,2013,292
2020-10-16,Idukki,13194,12697.0,497,45
2020-10-16,Ernakulam,32133,29591.0,2542,257
2020-10-16,Thrissur,15084,12839.0,2245,246
2020-10-16,Palakkad,18280,16871.0,1409,173
2020-10-16,Malappuram,48092,46083.0,2009,144
2020-10-16,Kozhikode,31425,27944.0,3481,352
2020-10-16,Wayanad,4430,3695.0,735,55
2020-10-16,Kannur,16161,15072.0,1089,128
2020-10-16,Kasaragod,4954,4038.0,916,64
2020-10-16,total,276727,251145.0,25582,2776
2020-10-17,Thiruvananthapuram,30399,26637.0,3762,354
2020-10-17,Kollam,19053,17447.0,1606,242
2020-10-17,Pathanamthitta,9269,8307.0,962,156
2020-10-17,Alappuzha,15230,13272.0,1958,385
2020-10-17,Kottayam,17719,15671.0,2048,235
2020-10-17,Idukki,12388,11894.0,494,36
2020-10-17,Ernakulam,32347,29839.0,2508,236
2020-10-17,Thrissur,15873,13707.0,2166,273
2020-10-17,Palakkad,18248,16897.0,1351,143
2020-10-17,Malappuram,49196,47272.0,1924,221
2020-10-17,Kozhikode,31541,27971.0,3570,385
2020-10-17,Wayanad,4417,3696.0,721,96
2020-10-17,Kannur,16386,15311.0,1075,159
2020-10-17,Kasaragod,4834,4014.0,820,50
2020-10-17,total,276900,251935.0,24965,2971
2020-10-18,Thiruvananthapuram,30758,27075.0,3683,317
2020-10-18,Kollam,20181,18522.0,1659,181
2020-10-18,Pathanamthitta,9330,8352.0,978,162
2020-10-18,Alappuzha,15048,13327.0,1721,131
2020-10-18,Kottayam,17585,15494.0,2091,233
2020-10-18,Idukki,12330,11956.0,374,36
2020-10-18,Ernakulam,32962,30416.0,2546,300
2020-10-18,Thrissur,16390,14240.0,2150,309
2020-10-18,Palakkad,18615,17263.0,1352,195
2020-10-18,Malappuram,49033,47098.0,1935,188
2020-10-18,Kozhikode,31731,28226.0,3505,436
2020-10-18,Wayanad,4658,3900.0,758,119
2020-10-18,Kannur,16746,15694.0,1052,129
2020-10-18,Kasaragod,4869,4133.0,736,59
2020-10-18,total,280236,255696.0,24540,2795
2020-10-19,Thiruvananthapuram,30022,26451.0,3571,380
2020-10-19,Kollam,18968,17392.0,1576,142
2020-10-19,Pathanamthitta,9386,8412.0,974,114
2020-10-19,Alappuzha,13968,12507.0,1461,78
2020-10-19,Kottayam,17019,14872.0,2147,295
2020-10-19,Idukki,11702,11283.0,419,82
2020-10-19,Ernakulam,32186,29698.0,2488,112
2020-10-19,Thrissur,17096,14961.0,2135,351
2020-10-19,Palakkad,18206,16871.0,1335,166
2020-10-19,Malappuram,51115,49295.0,1820,212
2020-10-19,Kozhikode,31267,27835.0,3432,290
2020-10-19,Wayanad,4957,4274.0,683,39
2020-10-19,Kannur,16793,15779.0,1014,81
2020-10-19,Kasaragod,4606,3852.0,754,53
2020-10-19,total,277291,253482.0,23809,2395
2020-10-20,Thiruvananthapuram,29646,26195.0,3451,323
2020-10-20,Kollam,19748,18148.0,1600,221
2020-10-20,Pathanamthitta,9504,8601.0,903,71
2020-10-20,Alappuzha,14127,12408.0,1719,544
2020-10-20,Kottayam,16606,14488.0,2118,111
2020-10-20,Idukki,12216,11787.0,429,46
2020-10-20,Ernakulam,32493,30113.0,2380,201
2020-10-20,Thrissur,17578,15445.0,2133,307
2020-10-20,Palakkad,18128,16864.0,1264,101
2020-10-20,Malappuram,54449,52650.0,1799,189
2020-10-20,Kozhikode,30830,27568.0,3262,301
2020-10-20,Wayanad,5124,4461.0,663,61
2020-10-20,Kannur,17235,16239.0,996,93
2020-10-20,Kasaragod,4535,3780.0,755,23
2020-10-20,total,282219,258747.0,23472,2592
2020-10-21,Thiruvananthapuram,29241,25775.0,3466,327
2020-10-21,Kollam,19316,17677.0,1639,150
2020-10-21,Pathanamthitta,9654,8774.0,880,63
2020-10-21,Alappuzha,14181,13023.0,1158,808
2020-10-21,Kottayam,16503,14320.0,2183,248
2020-10-21,Idukki,11139,10712.0,427,26
2020-10-21,Ernakulam,32128,29701.0,2427,209
2020-10-21,Thrissur,18124,16010.0,2114,192
2020-10-21,Palakkad,17680,16419.0,1261,137
2020-10-21,Malappuram,54785,53054.0,1731,135
2020-10-21,Kozhikode,30131,26914.0,3217,329
2020-10-21,Wayanad,5468,4766.0,702,100
2020-10-21,Kannur,17210,16183.0,1027,146
2020-10-21,Kasaragod,4672,3888.0,784,29
2020-10-21,total,280232,257216.0,23016,2899
2020-10-22,Thiruvananthapuram,28779,25505.0,3274,362
2020-10-22,Kollam,19081,17672.0,1409,142
2020-10-22,Pathanamthitta,9748,8818.0,930,126
2020-10-22,Alappuzha,14067,12477.0,1590,868
2020-10-22,Kottayam,17877,15621.0,2256,259
2020-10-22,Idukki,10194,9758.0,436,32
2020-10-22,Ernakulam,31729,29446.0,2283,217
2020-10-22,Thrissur,18284,16068.0,2216,344
2020-10-22,Palakkad,17852,16578.0,1274,121
2020-10-22,Malappuram,55678,53919.0,1759,179
2020-10-22,Kozhikode,29708,26500.0,3208,305
2020-10-22,Wayanad,5659,4969.0,690,58
2020-10-22,Kannur,17439,16383.0,1056,114
2020-10-22,Kasaragod,4831,4019.0,812,37
2020-10-22,total,280926,257733.0,23193,3164
2020-10-24,Thiruvananthapuram,28203,24956.0,3247,432
2020-10-24,Kollam,18760,17206.0,1554,264
2020-10-24,Pathanamthitta,9984,9027.0,957,114
2020-10-24,Alappuzha,13844,12341.0,1503,508
2020-10-24,Kottayam,18841,16497.0,2344,403
2020-10-24,Idukki,10160,9737.0,423,36
2020-10-24,Ernakulam,31923,29616.0,2307,131
2020-10-24,Thrissur,18624,16300.0,2324,349
2020-10-24,Palakkad,18039,16725.0,1314,194
2020-10-24,Malappuram,56234,54572.0,1662,108
2020-10-24,Kozhikode,29578,26325.0,3253,644
2020-10-24,Wayanad,5903,5231.0,672,64
2020-10-24,Kannur,18488,17413.0,1075,141
2020-10-24,Kasaragod,4936,4116.0,820,41
2020-10-24,total,283517,260062.0,23455,3429
2020-10-25,Thiruvananthapuram,28522,25367.0,3155,378
2020-10-25,Kollam,18147,16633.0,1514,154
2020-10-25,Pathanamthitta,10094,9141.0,953,133
2020-10-25,Alappuzha,13675,12335.0,1340,706
2020-10-25,Kottayam,19081,16739.0,2342,264
2020-10-25,Idukki,10252,9838.0,414,48
2020-10-25,Ernakulam,31965,29682.0,2283,483
2020-10-25,Thrissur,18974,16606.0,2368,305
2020-10-25,Palakkad,17121,15832.0,1289,132
2020-10-25,Malappuram,55088,53370.0,1718,232
2020-10-25,Kozhikode,29784,26669.0,3115,373
2020-10-25,Wayanad,5993,5341.0,652,58
2020-10-25,Kannur,18902,17826.0,1076,115
2020-10-25,Kasaragod,4970,4272.0,698,58
2020-10-25,total,282568,259651.0,22917,3439
2020-10-26,Thiruvananthapuram,28375,25325.0,3050,281
2020-10-26,Kollam,16637,15245.0,1392,95
2020-10-26,Pathanamthitta,10163,9169.0,994,167
2020-10-26,Alappuzha,13058,11431.0,1627,784
2020-10-26,Kottayam,19448,17096.0,2352,220
2020-10-26,Idukki,10568,10127.0,441,57
2020-10-26,Ernakulam,31831,29596.0,2235,310
2020-10-26,Thrissur,19719,17288.0,2431,329
2020-10-26,Palakkad,16971,15765.0,1206,111
2020-10-26,Malappuram,57396,55613.0,1783,212
2020-10-26,Kozhikode,28986,25973.0,3013,276
2020-10-26,Wayanad,6367,5774.0,593,28
2020-10-26,Kannur,18974,17913.0,1061,79
2020-10-26,Kasaragod,4980,4360.0,620,25
2020-10-26,total,283473,260675.0,22798,2974
2020-10-29,Thiruvananthapuram,28119,25213.0,2906,316
2020-10-29,Kollam,18010,16533.0,1477,122
2020-10-29,Pathanamthitta,10289,9244.0,1045,55
2020-10-29,Alappuzha,12436,10541.0,1895,546
2020-10-29,Kottayam,19699,17703.0,1996,273
2020-10-29,Idukki,11186,10774.0,412,43
2020-10-29,Ernakulam,32715,30453.0,2262,172
2020-10-29,Thrissur,22505,19938.0,2567,424
2020-10-29,Palakkad,16883,15678.0,1205,155
2020-10-29,Malappuram,61156,59453.0,1703,233
2020-10-29,Kozhikode,27223,24444.0,2779,286
2020-10-29,Wayanad,7465,6870.0,595,62
2020-10-29,Kannur,19537,18368.0,1169,152
2020-10-29,Kasaragod,4741,4212.0,529,48
2020-10-29,total,291964,269424.0,22540,2887
2020-10-30,Thiruvananthapuram,28015,25168.0,2847,333
2020-10-30,Kollam,16297,14844.0,1453,102
2020-10-30,Pathanamthitta,10331,9267.0,1064,121
2020-10-30,Alappuzha,12278,10518.0,1760,587
2020-10-30,Kottayam,19429,17487.0,1942,199
2020-10-30,Idukki,11360,10991.0,369,57
2020-10-30,Ernakulam,32130,29883.0,2247,98
2020-10-30,Thrissur,23499,20944.0,2555,312
2020-10-30,Palakkad,16501,15313.0,1188,114
2020-10-30,Malappuram,59765,58099.0,1666,202
2020-10-30,Kozhikode,26738,24240.0,2498,290
2020-10-30,Wayanad,7714,7129.0,585,69
2020-10-30,Kannur,19885,18867.0,1018,101
2020-10-30,Kasaragod,4693,4203.0,490,36
2020-10-30,total,288635,266953.0,21682,2621
2020-10-31,Thiruvananthapuram,28003,25176.0,2827,271
2020-10-31,Kollam,17590,16161.0,1429,141
2020-10-31,Pathanamthitta,10350,9252.0,1098,119
2020-10-31,Alappuzha,12539,10288.0,2251,1062
2020-10-31,Kottayam,19686,17671.0,2015,202
2020-10-31,Idukki,11235,10842.0,393,44
2020-10-31,Ernakulam,32161,29897.0,2264,197
2020-10-31,Thrissur,24635,22034.0,2601,355
2020-10-31,Palakkad,16223,15004.0,1219,166
2020-10-31,Malappuram,60082,58464.0,1618,213
2020-10-31,Kozhikode,26449,23910.0,2539,327
2020-10-31,Wayanad,7963,7339.0,624,103
2020-10-31,Kannur,19972,18954.0,1018,94
2020-10-31,Kasaragod,4552,4067.0,485,35
2020-10-31,total,291440,269059.0,22381,3329
2020-11-01,Thiruvananthapuram,28443,25663.0,2780,330
2020-11-01,Kollam,17999,16581.0,1418,156
2020-11-01,Pathanamthitta,10307,9182.0,1125,140
2020-11-01,Alappuzha,13165,11324.0,1841,368
2020-11-01,Kottayam,19155,16863.0,2292,297
2020-11-01,Idukki,11121,10760.0,361,27
2020-11-01,Ernakulam,32227,29916.0,2311,140
2020-11-01,Thrissur,25538,22962.0,2576,329
2020-11-01,Palakkad,15923,14712.0,1211,147
2020-11-01,Malappuram,60206,58599.0,1607,218
2020-11-01,Kozhikode,26537,24003.0,2534,312
2020-11-01,Wayanad,8401,7787.0,614,66
2020-11-01,Kannur,19921,18964.0,957,93
2020-11-01,Kasaragod,4679,4183.0,496,44
2020-11-01,total,293622,271499.0,22123,2667
2020-11-02,Thiruvananthapuram,28155,25441.0,2714,213
2020-11-02,Kollam,16715,15373.0,1342,85
2020-11-02,Pathanamthitta,10282,9161.0,1121,122
2020-11-02,Alappuzha,12983,11487.0,1496,448
2020-11-02,Kottayam,18732,16618.0,2114,256
2020-11-02,Idukki,11356,10974.0,382,48
2020-11-02,Ernakulam,31586,29242.0,2344,261
2020-11-02,Thrissur,26457,23837.0,2620,346
2020-11-02,Palakkad,16582,15399.0,1183,141
2020-11-02,Malappuram,60353,58751.0,1602,186
2020-11-02,Kozhikode,26816,24286.0,2530,210
2020-11-02,Wayanad,8457,7898.0,559,15
2020-11-02,Kannur,20209,19256.0,953,76
2020-11-02,Kasaragod,4538,4021.0,517,30
2020-11-02,total,293221,271744.0,21477,2437
2020-11-04,Thiruvananthapuram,28414,25736.0,2678,326
2020-11-04,Kollam,17178,15761.0,1417,219
2020-11-04,Pathanamthitta,10145,9276.0,869,51
2020-11-04,Alappuzha,13296,11977.0,1319,677
2020-11-04,Kottayam,20222,18005.0,2217,259
2020-11-04,Idukki,12181,11822.0,359,35
2020-11-04,Ernakulam,31570,29265.0,2305,311
2020-11-04,Thrissur,27754,25300.0,2454,244
2020-11-04,Palakkad,15602,14411.0,1191,126
2020-11-04,Malappuram,65012,63455.0,1557,181
2020-11-04,Kozhikode,26902,24317.0,2585,310
2020-11-04,Wayanad,8914,8290.0,624,91
2020-11-04,Kannur,20361,19447.0,914,110
2020-11-04,Kasaragod,4512,4038.0,474,32
2020-11-04,total,302063,281100.0,20963,2972
2020-11-05,Thiruvananthapuram,28066,25430.0,2636,248
2020-11-05,Kollam,18186,16728.0,1458,167
2020-11-05,Pathanamthitta,10170,9258.0,912,123
2020-11-05,Alappuzha,13619,12043.0,1576,778
2020-11-05,Kottayam,19356,17030.0,2326,301
2020-11-05,Idukki,12783,12398.0,385,55
2020-11-05,Ernakulam,31126,28841.0,2285,198
2020-11-05,Thrissur,27781,25227.0,2554,340
2020-11-05,Palakkad,15406,14219.0,1187,118
2020-11-05,Malappuram,65675,64178.0,1497,188
2020-11-05,Kozhikode,26921,24349.0,2572,305
2020-11-05,Wayanad,9138,8509.0,629,68
2020-11-05,Kannur,20232,19345.0,887,86
2020-11-05,Kasaragod,4460,4013.0,447,36
2020-11-05,total,302919,281568.0,21351,3011
2020-11-06,Thiruvananthapuram,28250,25702.0,2548,255
2020-11-06,Kollam,17436,16033.0,1403,166
2020-11-06,Pathanamthitta,10175,9273.0,902,88
2020-11-06,Alappuzha,13758,11968.0,1790,535
2020-11-06,Kottayam,20576,18236.0,2340,244
2020-11-06,Idukki,13301,12903.0,398,40
2020-11-06,Ernakulam,30870,28625.0,2245,264
2020-11-06,Thrissur,27759,25271.0,2488,291
2020-11-06,Palakkad,15770,14586.0,1184,82
2020-11-06,Malappuram,69351,67974.0,1377,216
2020-11-06,Kozhikode,26526,24036.0,2490,256
2020-11-06,Wayanad,9321,8676.0,645,95
2020-11-06,Kannur,20218,19361.0,857,101
2020-11-06,Kasaragod,4517,4036.0,481,36
2020-11-06,total,307828,286680.0,21148,2669
2020-11-07,Thiruvananthapuram,28261,25732.0,2529,284
2020-11-07,Kollam,17586,16165.0,1421,186
2020-11-07,Pathanamthitta,10158,9260.0,898,88
2020-11-07,Alappuzha,14096,12503.0,1593,352
2020-11-07,Kottayam,19583,17574.0,2009,206
2020-11-07,Idukki,13531,13109.0,422,74
2020-11-07,Ernakulam,30366,28089.0,2277,172
2020-11-07,Thrissur,27877,25361.0,2516,344
2020-11-07,Palakkad,15925,14754.0,1171,107
2020-11-07,Malappuram,69525,68095.0,1430,194
2020-11-07,Kozhikode,26725,24219.0,2506,251
2020-11-07,Wayanad,9542,8882.0,660,72
2020-11-07,Kannur,19341,18499.0,842,82
2020-11-07,Kasaragod,4591,4080.0,511,33
2020-11-07,total,307107,286322.0,20785,2445
2020-11-08,Thiruvananthapuram,28745,26255.0,2490,237
2020-11-08,Kollam,18632,17210.0,1422,67
2020-11-08,Pathanamthitta,10163,9313.0,850,86
2020-11-08,Alappuzha,14483,13018.0,1465,343
2020-11-08,Kottayam,20931,18943.0,1988,275
2020-11-08,Idukki,13903,13452.0,451,56
2020-11-08,Ernakulam,31730,29405.0,2325,154
2020-11-08,Thrissur,27739,25270.0,2469,276
2020-11-08,Palakkad,16359,15188.0,1171,115
2020-11-08,Malappuram,71115,69873.0,1242,186
2020-11-08,Kozhikode,27240,24725.0,2515,261
2020-11-08,Wayanad,9734,9088.0,646,49
2020-11-08,Kannur,19136,18278.0,858,109
2020-11-08,Kasaragod,4774,4340.0,434,5
2020-11-08,total,314684,294358.0,20326,2219
2020-11-09,Thiruvananthapuram,28486,26100.0,2386,124
2020-11-09,Kollam,18087,16742.0,1345,37
2020-11-09,Pathanamthitta,10186,9329.0,857,102
2020-11-09,Alappuzha,14138,12657.0,1481,293
2020-11-09,Kottayam,21374,19505.0,1869,230
2020-11-09,Idukki,14320,13862.0,458,40
2020-11-09,Ernakulam,32463,30280.0,2183,193
2020-11-09,Thrissur,27837,25402.0,2435,286
2020-11-09,Palakkad,16332,15106.0,1226,147
2020-11-09,Malappuram,71626,70370.0,1256,186
2020-11-09,Kozhikode,27349,24918.0,2431,186
2020-11-09,Wayanad,9934,9345.0,589,33
2020-11-09,Kannur,18989,18082.0,907,80
2020-11-09,Kasaragod,4975,4510.0,465,44
2020-11-09,total,316096,296208.0,19888,1981
2020-11-10,Thiruvananthapuram,27966,25627.0,2339,242
2020-11-10,Kollam,17931,16634.0,1297,139
2020-11-10,Pathanamthitta,10198,9405.0,793,53
2020-11-10,Alappuzha,14300,12884.0,1416,394
2020-11-10,Kottayam,20908,19018.0,1890,106
2020-11-10,Idukki,14442,14000.0,442,37
2020-11-10,Ernakulam,32736,30603.0,2133,194
2020-11-10,Thrissur,27665,25390.0,2275,215
2020-11-10,Palakkad,16284,15103.0,1181,122
2020-11-10,Malappuram,71736,70473.0,1263,163
2020-11-10,Kozhikode,27691,25320.0,2371,231
2020-11-10,Wayanad,10137,9586.0,551,63
2020-11-10,Kannur,18964,18064.0,900,75
2020-11-10,Kasaragod,5401,4934.0,467,5
2020-11-10,total,316359,297041.0,19318,2039
2020-11-11,Thiruvananthapuram,27989,25622.0,2367,262
2020-11-11,Kollam,18107,16842.0,1265,112
2020-11-11,Pathanamthitta,10188,9421.0,767,60
2020-11-11,Alappuzha,14662,13564.0,1098,160
2020-11-11,Kottayam,20465,18509.0,1956,214
2020-11-11,Idukki,14409,13967.0,442,36
2020-11-11,Ernakulam,32628,30561.0,2067,162
2020-11-11,Thrissur,27680,25378.0,2302,276
2020-11-11,Palakkad,16160,14988.0,1172,135
2020-11-11,Malappuram,70725,69378.0,1347,184
2020-11-11,Kozhikode,27335,24983.0,2352,254
2020-11-11,Wayanad,10527,9929.0,598,76
