date,district_name,cases_daily,cases_total,deaths_daily,deaths_total
2020-11-09,nanded,4.0,10350,,321
2020-11-09,nanded mc,10.0,9146,,256
2020-11-09,nandurbar,15.0,6562,,143
2020-11-09,nashik,290.0,28207,,577
2020-11-09,nashik circle total,522.0,231326,0.0,4360
2020-11-09,nashik mc,51.0,66032,,887
2020-11-09,navi mumbai,86.0,49012,,1006
2020-11-09,osmanabad,26.0,15685,,506
2020-11-09,palghar,3.0,15649,,291
2020-11-09,panvel mc,33.0,25339,,529
2020-11-09,parbhani,7.0,3826,,130
2020-11-09,parbhani mc,6.0,2984,,113
2020-11-09,pcmc,68.0,85596,,1181
2020-11-09,pmc,165.0,174246,,4073
2020-11-09,pune,177.0,79151,,1824
2020-11-09,pune circle total,631.0,433797,0.0,10125
2020-11-09,raigad,21.0,35293,,904
2020-11-09,ratnagiri,4.0,10048,,377
2020-11-09,sangli,26.0,28258,,1083
2020-11-09,sangli mc,4.0,19313,,601
2020-11-09,satara,102.0,49296,,1511
2020-11-09,sindhudurg,8.0,5138,,133
2020-11-09,solapur,109.0,34979,,1009
2020-11-09,solapur mc,10.0,10529,,527
2020-11-09,thane,60.0,35144,,892
2020-11-09,tmc,124.0,47963,,1147
2020-11-09,ulhasnagar mc,5.0,10493,,325
2020-11-09,vasai virar mc,36.0,28018,,595
2020-11-09,wardha,31.0,7018,,215
2020-11-09,washim,6.0,5842,,145
2020-11-09,yawatmal,8.0,11324,,328
2020-11-25,ahamadnagar,275.0,42379,0.0,559
2020-11-25,ahamadnagar mc,64.0,19376,0.0,362
2020-11-25,akola,21.0,4066,0.0,118
2020-11-25,akola circle total,211.0,57355,2.0,1336
2020-11-25,akola mc,40.0,5179,0.0,179
2020-11-25,amarawati,25.0,6746,0.0,152
2020-11-25,amarawati mc,56.0,11489,0.0,205
2020-11-25,aurangabad,31.0,15175,0.0,284
2020-11-25,aurangabad circle total,307.0,66837,2.0,1680
2020-11-25,aurangabad mc,224.0,29141,0.0,763
2020-11-25,beed,60.0,15901,4.0,475
2020-11-25,bhandara,72.0,10690,0.0,220
2020-11-25,bhivandi nijampur mc,15.0,6585,0.0,345
2020-11-25,buldhana,27.0,11903,0.0,189
2020-11-25,chandrapur,99.0,11856,0.0,157
2020-11-25,chandrapur mc,62.0,7536,0.0,143
2020-11-25,dhule,5.0,7948,1.0,186
2020-11-25,dhule mc,3.0,6703,0.0,153
2020-11-25,gadchiroli,62.0,7162,0.0,51
2020-11-25,gondia,132.0,12008,1.0,121
2020-11-25,grand total,6159.0,1795959,65.0,46748
2020-11-25,hingoli,4.0,3866,0.0,76
2020-11-25,jalgaon,30.0,42037,2.0,1089
2020-11-25,jalgaon mc,17.0,12701,0.0,293
2020-11-25,jalna,27.0,11613,2.0,306
2020-11-25,kdmc,215.0,57147,0.0,951
2020-11-25,kolhapur,11.0,34495,0.0,1263
2020-11-25,kolhapur circle total,186.0,112772,2.0,3902
2020-11-25,kolhapur mc,3.0,13921,0.0,405
2020-11-25,latur,30.0,13011,0.0,437
2020-11-25,latur circle total,208.0,74135,4.0,2248
2020-11-25,latur mc,39.0,8918,0.0,211
2020-11-25,malegaon mc,4.0,4295,0.0,154
2020-11-25,mcgm,1144.0,278597,17.0,10725
2020-11-25,mira bhayandar mc,55.0,24947,0.0,665
2020-11-25,mumbai circle total,2194.0,623011,22.0,18560
2020-11-25,nagpur,73.0,26246,2.0,580
2020-11-25,nagpur circle total,819.0,169129,9.0,3841
2020-11-25,nagpur mc,235.0,85734,6.0,2349
2020-11-25,nanded,27.0,10588,0.0,340
2020-11-25,nanded mc,16.0,9536,0.0,267
2020-11-25,nandurbar,10.0,6896,0.0,151
2020-11-25,nashik,172.0,30614,0.0,618
2020-11-25,nashik circle total,767.0,241337,4.0,4475
2020-11-25,nashik mc,187.0,68388,1.0,910
2020-11-25,navi mumbai,189.0,51107,2.0,1040
2020-11-25,osmanabad,36.0,16181,0.0,518
2020-11-25,other states/countries,6.0,2027,1.0,161
2020-11-25,palghar,33.0,15923,0.0,298
2020-11-25,panvel mc,106.0,26453,3.0,539
2020-11-25,parbhani,9.0,3956,0.0,135
2020-11-25,parbhani mc,12.0,3086,0.0,116
2020-11-25,pcmc,229.0,87891,1.0,1245
2020-11-25,pmc,418.0,178536,2.0,4171
2020-11-25,pune,378.0,82387,3.0,1888
2020-11-25,pune circle total,1461.0,449356,19.0,10545
2020-11-25,raigad,57.0,36037,0.0,908
2020-11-25,ratnagiri,100.0,10624,0.0,377
2020-11-25,sangli,53.0,28913,0.0,1105
2020-11-25,sangli mc,7.0,19477,1.0,609
2020-11-25,satara,157.0,51608,11.0,1620
2020-11-25,sindhudurg,12.0,5342,1.0,143
2020-11-25,solapur,248.0,37895,1.0,1067
2020-11-25,solapur mc,31.0,11039,1.0,554
2020-11-25,thane,108.0,36261,0.0,918
2020-11-25,tmc,186.0,50337,0.0,1183
2020-11-25,ulhasnagar mc,22.0,10796,0.0,337
2020-11-25,vasai virar mc,64.0,28821,0.0,651
2020-11-25,wardha,84.0,7897,0.0,220
2020-11-25,washim,4.0,6045,0.0,147
2020-11-25,yawatmal,38.0,11927,2.0,346
2020-11-26,ahamadnagar,319.0,42698,0.0,559
2020-11-26,ahamadnagar mc,67.0,19443,0.0,362
2020-11-26,akola,47.0,4113,0.0,118
2020-11-26,akola circle total,176.0,57531,0.0,1336
2020-11-26,akola mc,42.0,5221,0.0,179
2020-11-26,amarawati,8.0,6754,0.0,152
2020-11-26,amarawati mc,18.0,11507,0.0,205
2020-11-26,aurangabad,43.0,15218,0.0,284
2020-11-26,aurangabad circle total,426.0,67263,4.0,1684
2020-11-26,aurangabad mc,319.0,29460,0.0,763
2020-11-26,beed,83.0,15984,2.0,477
2020-11-26,bhandara,129.0,10819,2.0,222
2020-11-26,bhivandi nijampur mc,17.0,6602,0.0,345
2020-11-26,buldhana,26.0,11929,0.0,189
2020-11-26,chandrapur,115.0,11971,4.0,161
2020-11-26,chandrapur mc,40.0,7576,0.0,143
2020-11-26,dhule,12.0,7960,0.0,186
2020-11-26,dhule mc,11.0,6714,0.0,153
2020-11-26,gadchiroli,34.0,7196,0.0,51
2020-11-26,gondia,105.0,12113,1.0,122
2020-11-26,grand total,6406.0,1802365,65.0,46813
2020-11-26,hingoli,21.0,3887,0.0,76
2020-11-26,jalgaon,59.0,42096,0.0,1089
2020-11-26,jalgaon mc,16.0,12717,1.0,294
2020-11-26,jalna,29.0,11642,1.0,307
2020-11-26,kdmc,233.0,57380,1.0,952
2020-11-26,kolhapur,15.0,34510,3.0,1266
2020-11-26,kolhapur circle total,187.0,112959,3.0,3905
2020-11-26,kolhapur mc,8.0,13929,0.0,405
2020-11-26,latur,36.0,13047,0.0,437
2020-11-26,latur circle total,235.0,74370,3.0,2251
2020-11-26,latur mc,56.0,8974,0.0,211
2020-11-26,malegaon mc,14.0,4309,0.0,154
2020-11-26,mcgm,1147.0,279744,15.0,10740
2020-11-26,mira bhayandar mc,68.0,25015,0.0,665
2020-11-26,mumbai circle total,2181.0,625192,20.0,18580
2020-11-26,nagpur,79.0,26325,3.0,583
2020-11-26,nagpur circle total,895.0,170024,13.0,3854
2020-11-26,nagpur mc,291.0,86025,3.0,2352
2020-11-26,nanded,28.0,10616,1.0,341
2020-11-26,nanded mc,16.0,9552,0.0,267
2020-11-26,nandurbar,7.0,6903,0.0,151
2020-11-26,nashik,145.0,30759,2.0,620
2020-11-26,nashik circle total,885.0,242222,3.0,4478
2020-11-26,nashik mc,235.0,68623,0.0,910
2020-11-26,navi mumbai,163.0,51270,2.0,1042
2020-11-26,osmanabad,16.0,16197,0.0,518
2020-11-26,other states/countries,11.0,2038,2.0,163
2020-11-26,palghar,24.0,15947,1.0,299
2020-11-26,panvel mc,102.0,26555,0.0,539
2020-11-26,parbhani,3.0,3959,3.0,138
2020-11-26,parbhani mc,11.0,3097,0.0,116
2020-11-26,pcmc,227.0,88118,3.0,1248
2020-11-26,pmc,443.0,178979,3.0,4174
2020-11-26,pune,308.0,82695,3.0,1891
2020-11-26,pune circle total,1410.0,450766,17.0,10562
2020-11-26,raigad,48.0,36085,0.0,908
2020-11-26,ratnagiri,86.0,10710,0.0,377
2020-11-26,sangli,59.0,28972,0.0,1105
2020-11-26,sangli mc,6.0,19483,0.0,609
2020-11-26,satara,257.0,51865,6.0,1626
2020-11-26,sindhudurg,13.0,5355,0.0,143
2020-11-26,solapur,147.0,38042,1.0,1068
2020-11-26,solapur mc,28.0,11067,1.0,555
2020-11-26,thane,92.0,36353,0.0,918
2020-11-26,tmc,208.0,50545,0.0,1183
2020-11-26,ulhasnagar mc,23.0,10819,0.0,337
2020-11-26,vasai virar mc,56.0,28877,1.0,652
2020-11-26,wardha,102.0,7999,0.0,220
2020-11-26,washim,9.0,6054,0.0,147
2020-11-26,yawatmal,26.0,11953,0.0,346
2020-11-27,ahamadnagar,266.0,42964,1.0,560
2020-11-27,ahamadnagar mc,48.0,19491,2.0,364
2020-11-27,akola,11.0,4124,1.0,119
2020-11-27,akola circle total,177.0,57708,3.0,1339
2020-11-27,akola mc,40.0,5261,2.0,181
2020-11-27,amarawati,11.0,6765,0.0,152
2020-11-27,amarawati mc,56.0,11563,0.0,205
2020-11-27,aurangabad,17.0,15235,1.0,285
2020-11-27,aurangabad circle total,189.0,67452,2.0,1686
2020-11-27,aurangabad mc,129.0,29589,1.0,764
2020-11-27,beed,59.0,16043,2.0,479
2020-11-27,bhandara,118.0,10937,0.0,222
2020-11-27,bhivandi nijampur mc,22.0,6624,2.0,347
2020-11-27,buldhana,13.0,11942,0.0,189
2020-11-27,chandrapur,132.0,12103,1.0,162
2020-11-27,chandrapur mc,71.0,7647,0.0,143
2020-11-27,dhule,8.0,7968,0.0,186
2020-11-27,dhule mc,11.0,6725,0.0,153
2020-11-27,gadchiroli,126.0,7322,0.0,51
2020-11-27,gondia,130.0,12243,0.0,122
2020-11-27,grand total,6185.0,1808550,85.0,46898
2020-11-27,hingoli,7.0,3894,0.0,76
2020-11-27,jalgaon,22.0,42118,1.0,1090
2020-11-27,jalgaon mc,7.0,12724,0.0,294
2020-11-27,jalna,29.0,11671,0.0,307
2020-11-27,kdmc,181.0,57561,1.0,953
2020-11-27,kolhapur,8.0,34518,1.0,1267
2020-11-27,kolhapur circle total,188.0,113147,4.0,3909
2020-11-27,kolhapur mc,4.0,13933,0.0,405
2020-11-27,latur,28.0,13075,2.0,439
2020-11-27,latur circle total,228.0,74598,5.0,2256
2020-11-27,latur mc,53.0,9027,1.0,212
2020-11-27,malegaon mc,9.0,4318,0.0,154
2020-11-27,mcgm,1074.0,280818,17.0,10757
2020-11-27,mira bhayandar mc,75.0,25090,0.0,665
2020-11-27,mumbai circle total,2162.0,627354,36.0,18616
2020-11-27,nagpur,83.0,26408,1.0,584
2020-11-27,nagpur circle total,1106.0,171130,4.0,3858
2020-11-27,nagpur mc,380.0,86405,2.0,2354
2020-11-27,nanded,9.0,10625,0.0,341
2020-11-27,nanded mc,6.0,9558,0.0,267
2020-11-27,nandurbar,48.0,6951,0.0,151
2020-11-27,nashik,140.0,30899,0.0,620
2020-11-27,nashik circle total,780.0,243002,6.0,4484
2020-11-27,nashik mc,221.0,68844,2.0,912
2020-11-27,navi mumbai,161.0,51431,3.0,1045
2020-11-27,osmanabad,73.0,16270,0.0,518
2020-11-27,other states/countries,9.0,2047,2.0,165
2020-11-27,palghar,60.0,16007,2.0,301
2020-11-27,panvel mc,106.0,26661,0.0,539
2020-11-27,parbhani,4.0,3963,0.0,138
2020-11-27,parbhani mc,3.0,3100,0.0,116
2020-11-27,pcmc,229.0,88347,1.0,1249
2020-11-27,pmc,406.0,179385,2.0,4176
2020-11-27,pune,262.0,82957,6.0,1897
2020-11-27,pune circle total,1346.0,452112,23.0,10585
2020-11-27,raigad,73.0,36158,2.0,910
2020-11-27,ratnagiri,93.0,10803,0.0,377
2020-11-27,sangli,58.0,29030,2.0,1107
2020-11-27,sangli mc,8.0,19491,0.0,609
2020-11-27,satara,177.0,52042,5.0,1631
2020-11-27,sindhudurg,17.0,5372,1.0,144
2020-11-27,solapur,207.0,38249,6.0,1074
2020-11-27,solapur mc,65.0,11132,3.0,558
2020-11-27,thane,111.0,36464,5.0,923
2020-11-27,tmc,179.0,50724,2.0,1185
2020-11-27,ulhasnagar mc,41.0,10860,0.0,337
2020-11-27,vasai virar mc,79.0,28956,2.0,654
2020-11-27,wardha,66.0,8065,0.0,220
2020-11-27,washim,8.0,6062,0.0,147
2020-11-27,yawatmal,38.0,11991,0.0,346
2020-11-28,ahamadnagar,208.0,43172,0.0,572
2020-11-28,ahamadnagar mc,61.0,19552,1.0,361
2020-11-28,akola,8.0,4132,1.0,128
2020-11-28,akola circle total,186.0,57894,3.0,1398
2020-11-28,akola mc,28.0,5289,1.0,221
2020-11-28,amarawati,20.0,6785,0.0,155
2020-11-28,amarawati mc,62.0,11625,0.0,197
2020-11-28,aurangabad,15.0,15250,0.0,280
2020-11-28,aurangabad circle total,193.0,67645,3.0,1696
2020-11-28,aurangabad mc,138.0,29727,1.0,776
2020-11-28,beed,61.0,16104,1.0,484
2020-11-28,bhandara,107.0,11044,1.0,223
2020-11-28,bhivandi nijampur mc,14.0,6638,0.0,338
2020-11-28,buldhana,10.0,11952,0.0,205
2020-11-28,chandrapur,146.0,12249,3.0,175
2020-11-28,chandrapur mc,21.0,7668,0.0,139
2020-11-28,dhule,3.0,7971,0.0,184
2020-11-28,dhule mc,4.0,6729,0.0,152
2020-11-28,gadchiroli,31.0,7353,2.0,61
2020-11-28,gondia,105.0,12348,1.0,128
2020-11-28,grand total,5965.0,1814515,75.0,46986
2020-11-28,hingoli,12.0,3906,0.0,75
2020-11-28,jalgaon,80.0,42198,2.0,1102
2020-11-28,jalgaon mc,29.0,12753,1.0,296
2020-11-28,jalna,14.0,11685,2.0,310
2020-11-28,kdmc,245.0,57806,1.0,931
2020-11-28,kolhapur,11.0,34529,2.0,1241
2020-11-28,kolhapur circle total,91.0,113238,4.0,3870
2020-11-28,kolhapur mc,5.0,13938,0.0,404
2020-11-28,latur,42.0,13117,0.0,440
2020-11-28,latur circle total,186.0,74784,2.0,2259
2020-11-28,latur mc,24.0,9051,0.0,210
2020-11-28,malegaon mc,8.0,4326,0.0,151
2020-11-28,mcgm,1063.0,281881,17.0,10847
2020-11-28,mira bhayandar mc,84.0,25174,3.0,626
2020-11-28,mumbai circle total,2168.0,629522,28.0,18470
2020-11-28,nagpur,68.0,26476,2.0,601
2020-11-28,nagpur circle total,916.0,172046,12.0,3917
2020-11-28,nagpur mc,355.0,86760,3.0,2373
2020-11-28,nanded,29.0,10654,1.0,341
2020-11-28,nanded mc,8.0,9566,0.0,266
2020-11-28,nandurbar,40.0,6991,0.0,151
2020-11-28,nashik,90.0,30989,0.0,632
2020-11-28,nashik circle total,678.0,243680,5.0,4526
2020-11-28,nashik mc,155.0,68999,1.0,925
2020-11-28,navi mumbai,159.0,51590,1.0,1004
2020-11-28,osmanabad,22.0,16292,0.0,518
2020-11-28,other states/countries,25.0,2072,0.0,117
2020-11-28,palghar,35.0,16042,0.0,317
2020-11-28,panvel mc,104.0,26765,1.0,538
2020-11-28,parbhani,6.0,3969,0.0,138
2020-11-28,parbhani mc,8.0,3108,0.0,117
2020-11-28,pcmc,203.0,88550,2.0,1263
2020-11-28,pmc,552.0,179937,14.0,4211
2020-11-28,pune,340.0,83297,0.0,1944
2020-11-28,pune circle total,1522.0,453634,18.0,10733
2020-11-28,raigad,64.0,36222,0.0,906
2020-11-28,ratnagiri,7.0,10810,1.0,367
2020-11-28,sangli,46.0,29076,0.0,1102
2020-11-28,sangli mc,5.0,19496,0.0,608
2020-11-28,satara,228.0,52270,1.0,1662
2020-11-28,sindhudurg,17.0,5389,1.0,148
2020-11-28,solapur,155.0,38404,1.0,1091
2020-11-28,solapur mc,44.0,11176,0.0,562
2020-11-28,thane,112.0,36576,4.0,917
2020-11-28,tmc,202.0,50926,0.0,1154
2020-11-28,ulhasnagar mc,28.0,10888,0.0,333
2020-11-28,vasai virar mc,58.0,29014,1.0,559
2020-11-28,wardha,83.0,8148,0.0,217
2020-11-28,washim,5.0,6067,0.0,148
2020-11-28,yawatmal,53.0,12044,1.0,344
2020-11-29,ahamadnagar,252.0,43424,0.0,572
2020-11-29,ahamadnagar mc,21.0,19573,0.0,361
2020-11-29,akola,8.0,4140,0.0,128
2020-11-29,akola circle total,186.0,58080,5.0,1403
2020-11-29,akola mc,40.0,5329,0.0,221
2020-11-29,amarawati,16.0,6801,0.0,155
2020-11-29,amarawati mc,27.0,11652,0.0,197
2020-11-29,aurangabad,14.0,15264,1.0,281
2020-11-29,aurangabad circle total,223.0,67868,4.0,1700
2020-11-29,aurangabad mc,119.0,29846,3.0,779
2020-11-29,beed,50.0,16154,2.0,486
2020-11-29,bhandara,121.0,11165,1.0,224
2020-11-29,bhivandi nijampur mc,13.0,6651,0.0,338
2020-11-29,buldhana,18.0,11970,0.0,205
2020-11-29,chandrapur,149.0,12398,0.0,175
2020-11-29,chandrapur mc,66.0,7734,0.0,139
2020-11-29,dhule,12.0,7983,0.0,184
2020-11-29,dhule mc,5.0,6734,0.0,152
2020-11-29,gadchiroli,73.0,7426,0.0,61
2020-11-29,gondia,108.0,12456,0.0,128
2020-11-29,grand total,5544.0,1820059,85.0,47071
2020-11-29,hingoli,37.0,3943,0.0,75
2020-11-29,jalgaon,36.0,42234,0.0,1102
2020-11-29,jalgaon mc,28.0,12781,2.0,298
2020-11-29,jalna,33.0,11718,0.0,310
2020-11-29,kdmc,180.0,57986,3.0,934
2020-11-29,kolhapur,15.0,34544,0.0,1241
2020-11-29,kolhapur circle total,140.0,113378,1.0,3871
2020-11-29,kolhapur mc,7.0,13945,0.0,404
2020-11-29,latur,27.0,13144,1.0,441
2020-11-29,latur circle total,254.0,75038,6.0,2265
2020-11-29,latur mc,35.0,9086,0.0,210
2020-11-29,malegaon mc,7.0,4333,0.0,151
2020-11-29,mcgm,940.0,282821,18.0,10865
2020-11-29,mira bhayandar mc,68.0,25242,0.0,626
2020-11-29,mumbai circle total,1875.0,631397,26.0,18496
2020-11-29,nagpur,45.0,26521,1.0,602
2020-11-29,nagpur circle total,981.0,173027,7.0,3924
2020-11-29,nagpur mc,363.0,87123,5.0,2378
2020-11-29,nanded,43.0,10697,2.0,343
2020-11-29,nanded mc,52.0,9618,0.0,266
2020-11-29,nandurbar,4.0,6995,0.0,151
2020-11-29,nashik,121.0,31110,1.0,633
2020-11-29,nashik circle total,738.0,244418,3.0,4529
2020-11-29,nashik mc,252.0,69251,0.0,925
2020-11-29,navi mumbai,180.0,51770,4.0,1008
2020-11-29,osmanabad,47.0,16339,1.0,519
2020-11-29,other states/countries,21.0,2093,1.0,118
2020-11-29,palghar,31.0,16073,0.0,317
2020-11-29,panvel mc,51.0,26816,0.0,538
2020-11-29,parbhani,7.0,3976,0.0,138
2020-11-29,parbhani mc,13.0,3121,0.0,117
2020-11-29,pcmc,182.0,88732,1.0,1264
2020-11-29,pmc,362.0,180299,19.0,4230
2020-11-29,pune,237.0,83534,5.0,1949
2020-11-29,pune circle total,1126.0,454760,32.0,10765
2020-11-29,raigad,61.0,36283,0.0,906
2020-11-29,ratnagiri,61.0,10871,0.0,367
2020-11-29,sangli,33.0,29109,0.0,1102
2020-11-29,sangli mc,9.0,19505,0.0,608
2020-11-29,satara,151.0,52421,4.0,1666
2020-11-29,sindhudurg,15.0,5404,1.0,149
2020-11-29,solapur,155.0,38559,2.0,1093
2020-11-29,solapur mc,39.0,11215,1.0,563
2020-11-29,thane,84.0,36660,0.0,917
2020-11-29,tmc,161.0,51087,0.0,1154
2020-11-29,ulhasnagar mc,39.0,10927,0.0,333
2020-11-29,vasai virar mc,67.0,29081,1.0,560
2020-11-29,wardha,56.0,8204,0.0,217
2020-11-29,washim,5.0,6072,0.0,148
2020-11-29,yawatmal,72.0,12116,5.0,349
2020-11-30,ahamadnagar,135.0,43559,0.0,572
2020-11-30,ahamadnagar mc,29.0,19602,0.0,361
2020-11-30,akola,9.0,4149,0.0,128
2020-11-30,akola circle total,292.0,58372,1.0,1404
2020-11-30,akola mc,52.0,5381,0.0,221
2020-11-30,amarawati,9.0,6810,0.0,155
2020-11-30,amarawati mc,17.0,11669,0.0,197
2020-11-30,aurangabad,4.0,15268,0.0,281
2020-11-30,aurangabad circle total,103.0,67971,3.0,1703
2020-11-30,aurangabad mc,44.0,29890,0.0,779
2020-11-30,beed,48.0,16202,3.0,489
2020-11-30,bhandara,61.0,11226,0.0,224
2020-11-30,bhivandi nijampur mc,5.0,6656,1.0,339
2020-11-30,buldhana,30.0,12000,1.0,206
2020-11-30,chandrapur,68.0,12466,7.0,182
2020-11-30,chandrapur mc,32.0,7766,4.0,143
2020-11-30,dhule,7.0,7990,0.0,184
2020-11-30,dhule mc,13.0,6747,0.0,152
2020-11-30,gadchiroli,38.0,7464,1.0,62
2020-11-30,gondia,75.0,12531,0.0,128
2020-11-30,grand total,3837.0,1823896,80.0,47151
2020-11-30,hingoli,11.0,3954,2.0,77
2020-11-30,jalgaon,20.0,42254,3.0,1105
2020-11-30,jalgaon mc,7.0,12788,3.0,301
2020-11-30,jalna,23.0,11741,1.0,311
2020-11-30,kdmc,80.0,58066,2.0,936
2020-11-30,kolhapur,13.0,34557,0.0,1241
2020-11-30,kolhapur circle total,125.0,113503,2.0,3873
2020-11-30,kolhapur mc,16.0,13961,0.0,404
2020-11-30,latur,18.0,13162,0.0,441
2020-11-30,latur circle total,149.0,75187,4.0,2269
2020-11-30,latur mc,25.0,9111,0.0,210
2020-11-30,malegaon mc,2.0,4335,1.0,152
2020-11-30,mcgm,646.0,283467,19.0,10884
2020-11-30,mira bhayandar mc,65.0,25307,0.0,626
2020-11-30,mumbai circle total,1263.0,632660,26.0,18522
2020-11-30,nagpur,46.0,26567,3.0,605
2020-11-30,nagpur circle total,536.0,173563,19.0,3943
2020-11-30,nagpur mc,178.0,87301,4.0,2382
2020-11-30,nanded,10.0,10707,0.0,343
2020-11-30,nanded mc,27.0,9645,0.0,266
2020-11-30,nandurbar,35.0,7030,0.0,151
2020-11-30,nashik,152.0,31262,4.0,637
2020-11-30,nashik circle total,570.0,244988,14.0,4543
2020-11-30,nashik mc,170.0,69421,3.0,928
2020-11-30,navi mumbai,83.0,51853,4.0,1012
2020-11-30,osmanabad,21.0,16360,1.0,520
2020-11-30,other states/countries,12.0,2105,1.0,119
2020-11-30,palghar,8.0,16081,0.0,317
2020-11-30,panvel mc,57.0,26873,0.0,538
2020-11-30,parbhani,10.0,3986,0.0,138
2020-11-30,parbhani mc,11.0,3132,0.0,117
2020-11-30,pcmc,159.0,88891,1.0,1265
2020-11-30,pmc,179.0,180478,1.0,4231
2020-11-30,pune,184.0,83718,2.0,1951
2020-11-30,pune circle total,787.0,455547,10.0,10775
2020-11-30,raigad,40.0,36323,0.0,906
2020-11-30,ratnagiri,41.0,10912,2.0,369
2020-11-30,sangli,30.0,29139,0.0,1102
2020-11-30,sangli mc,5.0,19510,0.0,608
2020-11-30,satara,80.0,52501,1.0,1667
2020-11-30,sindhudurg,20.0,5424,0.0,149
2020-11-30,solapur,156.0,38715,5.0,1098
2020-11-30,solapur mc,29.0,11244,0.0,563
2020-11-30,thane,53.0,36713,0.0,917
2020-11-30,tmc,158.0,51245,0.0,1154
2020-11-30,ulhasnagar mc,21.0,10948,0.0,333
2020-11-30,vasai virar mc,47.0,29128,0.0,560
2020-11-30,wardha,38.0,8242,0.0,217
2020-11-30,washim,129.0,6201,0.0,148
2020-11-30,yawatmal,46.0,12162,0.0,349
2020-12-01,ahamadnagar,216.0,43775,0.0,572
2020-12-01,ahamadnagar mc,49.0,19651,0.0,361
2020-12-01,akola,8.0,4157,2.0,130
2020-12-01,akola circle total,358.0,58730,7.0,1411
2020-12-01,akola mc,24.0,5405,1.0,222
2020-12-01,amarawati,46.0,6856,0.0,155
2020-12-01,amarawati mc,80.0,11749,0.0,197
2020-12-01,aurangabad,13.0,15281,0.0,281
2020-12-01,aurangabad circle total,215.0,68186,3.0,1706
2020-12-01,aurangabad mc,108.0,29998,0.0,779
2020-12-01,beed,77.0,16279,1.0,490
2020-12-01,bhandara,51.0,11277,0.0,224
2020-12-01,bhivandi nijampur mc,10.0,6666,0.0,339
2020-12-01,buldhana,33.0,12033,0.0,206
2020-12-01,chandrapur,214.0,12680,3.0,185
2020-12-01,chandrapur mc,85.0,7851,1.0,144
2020-12-01,dhule,7.0,7997,0.0,184
2020-12-01,dhule mc,11.0,6758,0.0,152
2020-12-01,gadchiroli,43.0,7507,0.0,62
2020-12-01,gondia,59.0,12590,0.0,128
2020-12-01,grand total,4930.0,1828826,95.0,47246
2020-12-01,hingoli,15.0,3969,0.0,77
2020-12-01,jalgaon,28.0,42282,8.0,1113
2020-12-01,jalgaon mc,8.0,12796,0.0,301
2020-12-01,jalna,53.0,11794,3.0,314
2020-12-01,kdmc,125.0,58191,0.0,936
2020-12-01,kolhapur,5.0,34562,0.0,1241
2020-12-01,kolhapur circle total,48.0,113551,1.0,3874
2020-12-01,kolhapur mc,3.0,13964,0.0,404
2020-12-01,latur,39.0,13201,2.0,443
2020-12-01,latur circle total,180.0,75367,5.0,2274
2020-12-01,latur mc,14.0,9125,0.0,210
2020-12-01,malegaon mc,2.0,4337,0.0,152
2020-12-01,mcgm,724.0,284191,9.0,10893
2020-12-01,mira bhayandar mc,40.0,25347,0.0,626
2020-12-01,mumbai circle total,1356.0,634016,15.0,18537
2020-12-01,nagpur,374.0,26941,3.0,608
2020-12-01,nagpur circle total,937.0,174500,7.0,3950
2020-12-01,nagpur mc,71.0,87372,0.0,2382
2020-12-01,nanded,8.0,10715,1.0,344
2020-12-01,nanded mc,11.0,9656,0.0,266
2020-12-01,nandurbar,32.0,7062,0.0,151
2020-12-01,nashik,200.0,31462,0.0,637
2020-12-01,nashik circle total,722.0,245710,11.0,4554
2020-12-01,nashik mc,169.0,69590,3.0,931
2020-12-01,navi mumbai,111.0,51964,0.0,1012
2020-12-01,osmanabad,31.0,16391,1.0,521
2020-12-01,other states/countries,15.0,2120,1.0,120
2020-12-01,palghar,21.0,16102,0.0,317
2020-12-01,panvel mc,44.0,26917,0.0,538
2020-12-01,parbhani,13.0,3999,0.0,138
2020-12-01,parbhani mc,13.0,3145,0.0,117
2020-12-01,pcmc,211.0,89102,3.0,1268
2020-12-01,pmc,387.0,180865,25.0,4256
2020-12-01,pune,325.0,84043,4.0,1955
2020-12-01,pune circle total,1099.0,456646,45.0,10820
2020-12-01,raigad,44.0,36367,0.0,906
2020-12-01,ratnagiri,0.0,10912,0.0,369
2020-12-01,sangli,16.0,29155,1.0,1103
2020-12-01,sangli mc,10.0,19520,0.0,608
2020-12-01,satara,66.0,52567,11.0,1678
2020-12-01,sindhudurg,14.0,5438,0.0,149
2020-12-01,solapur,85.0,38800,2.0,1100
2020-12-01,solapur mc,25.0,11269,0.0,563
2020-12-01,thane,66.0,36779,1.0,918
2020-12-01,tmc,104.0,51349,4.0,1158
2020-12-01,ulhasnagar mc,37.0,10985,0.0,333
2020-12-01,vasai virar mc,30.0,29158,1.0,561
2020-12-01,wardha,40.0,8282,0.0,217
2020-12-01,washim,106.0,6307,0.0,148
2020-12-01,yawatmal,61.0,12223,4.0,353
2020-12-02,ahamadnagar,231.0,44006,4.0,576
2020-12-02,ahamadnagar mc,52.0,19703,1.0,362
2020-12-02,akola,14.0,4171,0.0,130
2020-12-02,akola circle total,202.0,58932,1.0,1412
2020-12-02,akola mc,28.0,5433,0.0,222
2020-12-02,amarawati,12.0,6868,0.0,155
2020-12-02,amarawati mc,52.0,11801,0.0,197
2020-12-02,aurangabad,15.0,15296,2.0,283
