date,district_name,positive_cases_today,positive_cases_cumulative,recovered_total,recovered_new,recovery_rate,deaths_with_comorbidity,deaths_without_comorbidity,deaths_total,deaths_new,active_cases_less_11days,active_cases_more_11days,active_cases_total,vaccination_dose1,vaccination_dose2,vaccination_total
2020-12-27,Sirsa,6,7914,7718,10.0,97.52,97.0,15.0,112,,84.0,0.0,84,,,
2020-12-27,Sonepat,16,14457,14149,32.0,97.87,50.0,29.0,79,,229.0,0.0,229,,,
2020-12-27,Total,362,260907,253765,620.0,97.26,2514.0,360.0,2874,9.0,4129.0,139.0,4268,,,
2020-12-27,Yamunanagar,19,6377,6064,24.0,95.09,130.0,7.0,137,2.0,176.0,0.0,176,,,
2020-12-28,Ambala,28,11455,11093,37.0,96.84,131.0,11.0,142,,220.0,0.0,220,,,
2020-12-28,Bhiwani,6,6230,6071,8.0,97.45,124.0,16.0,140,,19.0,0.0,19,,,
2020-12-28,Charkhi Dadri,1,1483,1402,9.0,94.54,18.0,6.0,24,,57.0,0.0,57,,,
2020-12-28,Faridabad,49,45377,44473,91.0,98.01,307.0,95.0,402,2.0,410.0,92.0,502,,,
2020-12-28,Fatehabad,7,4648,4490,15.0,96.6,112.0,4.0,116,,42.0,0.0,42,,,
2020-12-28,Gurugram,81,56554,55202,130.0,97.61,278.0,64.0,342,,996.0,14.0,1010,,,
2020-12-28,Hisar,10,16909,16515,,97.67,289.0,26.0,315,,79.0,0.0,79,,,
2020-12-28,Jhajjar,5,5794,5622,17.0,97.03,85.0,4.0,89,1.0,83.0,0.0,83,,,
2020-12-28,Jind,12,4687,4447,27.0,94.88,86.0,3.0,89,,151.0,0.0,151,,,
2020-12-28,Kaithal,11,3745,3654,5.0,97.57,47.0,1.0,48,,43.0,0.0,43,,,
2020-12-28,Karnal,14,10739,10341,28.0,96.29,137.0,9.0,146,1.0,252.0,0.0,252,,,
2020-12-28,Kurukshetra,17,8567,8245,38.0,96.24,122.0,1.0,123,1.0,199.0,0.0,199,,,
2020-12-28,Mahindergarh,2,6570,6510,4.0,99.09,16.0,3.0,19,,41.0,0.0,41,,,
2020-12-28,Nuh,6,1676,1631,4.0,97.32,20.0,10.0,30,,15.0,0.0,15,,,
2020-12-28,Palwal,3,4355,4305,10.0,98.85,22.0,3.0,25,1.0,25.0,0.0,25,,,
2020-12-28,Panchkula,13,9919,9547,27.0,96.25,133.0,9.0,142,2.0,230.0,0.0,230,,,
2020-12-28,Panipat,22,10477,10052,49.0,95.94,120.0,25.0,145,,280.0,0.0,280,,,
2020-12-28,Rewari,8,11262,11012,4.0,97.78,53.0,20.0,73,,133.0,44.0,177,,,
2020-12-28,Rohtak,12,12019,11746,21.0,97.73,143.0,1.0,144,,129.0,0.0,129,,,
2020-12-28,Sirsa,4,7918,7724,6.0,97.55,97.0,15.0,112,,82.0,0.0,82,,,
2020-12-28,Sonepat,11,14468,14171,22.0,97.95,50.0,29.0,79,,218.0,0.0,218,,,
2020-12-28,Total,351,261258,254336,571.0,97.35,2520.0,362.0,2882,8.0,3890.0,150.0,4040,,,
2020-12-28,Yamunanagar,29,6406,6083,19.0,94.96,130.0,7.0,137,,186.0,0.0,186,,,
2020-12-29,Ambala,15,11470,11113,20.0,96.89,132.0,11.0,143,1.0,214.0,0.0,214,,,
2020-12-29,Bhiwani,4,6234,6074,3.0,97.43,124.0,16.0,140,,20.0,0.0,20,,,
2020-12-29,Charkhi Dadri,7,1490,1407,5.0,94.43,19.0,6.0,25,1.0,53.0,5.0,58,,,
2020-12-29,Faridabad,47,45424,44542,69.0,98.06,307.0,95.0,402,,356.0,124.0,480,,,
2020-12-29,Fatehabad,0,4648,4498,8.0,96.77,112.0,4.0,116,,34.0,0.0,34,,,
2020-12-29,Gurugram,94,56648,55330,128.0,97.67,279.0,64.0,343,1.0,964.0,11.0,975,,,
2020-12-29,Hisar,21,16930,16535,20.0,97.67,290.0,26.0,316,1.0,79.0,0.0,79,,,
2020-12-29,Jhajjar,3,5797,5630,8.0,97.12,86.0,4.0,90,1.0,77.0,0.0,77,,,
2020-12-29,Jind,21,4708,4488,41.0,95.33,86.0,3.0,89,,131.0,0.0,131,,,
2020-12-29,Kaithal,4,3749,3661,7.0,97.65,47.0,1.0,48,,40.0,0.0,40,,,
2020-12-29,Karnal,31,10770,10374,33.0,96.32,137.0,9.0,146,,250.0,0.0,250,,,
2020-12-29,Kurukshetra,20,8587,8282,37.0,96.45,124.0,1.0,125,2.0,180.0,0.0,180,,,
2020-12-29,Mahindergarh,5,6575,6519,9.0,99.15,16.0,3.0,19,,37.0,0.0,37,,,
2020-12-29,Nuh,9,1685,1638,7.0,97.21,20.0,10.0,30,,17.0,0.0,17,,,
2020-12-29,Palwal,8,4363,4309,4.0,98.76,22.0,3.0,25,,29.0,0.0,29,,,
2020-12-29,Panchkula,26,9945,9551,4.0,96.04,133.0,9.0,142,,252.0,0.0,252,,,
2020-12-29,Panipat,8,10485,10104,52.0,96.37,120.0,25.0,145,,236.0,0.0,236,,,
2020-12-29,Rewari,9,11271,11017,5.0,97.75,53.0,20.0,73,,115.0,66.0,181,,,
2020-12-29,Rohtak,37,12056,11764,18.0,97.58,144.0,1.0,145,1.0,147.0,0.0,147,,,
2020-12-29,Sirsa,8,7926,7732,8.0,97.55,98.0,15.0,113,1.0,81.0,0.0,81,,,
2020-12-29,Sonepat,16,14484,14205,34.0,98.07,50.0,29.0,79,,200.0,0.0,200,,,
2020-12-29,Total,414,261672,254880,544.0,97.4,2530.0,362.0,2892,10.0,3694.0,206.0,3900,,,
2020-12-29,Yamunanagar,21,6427,6107,24.0,95.02,131.0,7.0,138,1.0,182.0,0.0,182,,,
2020-12-30,Ambala,31,11501,11154,41.0,96.98,132.0,11.0,143,,204.0,0.0,204,,,
2020-12-30,Bhiwani,5,6239,6076,2.0,97.39,124.0,16.0,140,,23.0,0.0,23,,,
2020-12-30,Charkhi Dadri,2,1492,1412,5.0,94.64,19.0,6.0,25,,43.0,12.0,55,,,
2020-12-30,Faridabad,44,45468,44639,97.0,98.18,307.0,95.0,402,,337.0,90.0,427,,,
2020-12-30,Fatehabad,11,4659,4502,4.0,96.63,112.0,4.0,116,,41.0,0.0,41,,,
2020-12-30,Gurugram,96,56744,55426,96.0,97.68,279.0,64.0,343,,962.0,13.0,975,,,
2020-12-30,Hisar,4,16934,16544,9.0,97.7,291.0,26.0,317,1.0,73.0,0.0,73,,,
2020-12-30,Jhajjar,8,5805,5648,18.0,97.3,87.0,4.0,91,1.0,66.0,0.0,66,,,
2020-12-30,Jind,10,4718,4493,5.0,95.23,86.0,3.0,89,,136.0,0.0,136,,,
2020-12-30,Kaithal,7,3756,3668,7.0,97.66,48.0,1.0,49,1.0,39.0,0.0,39,,,
2020-12-30,Karnal,15,10785,10388,14.0,96.32,137.0,9.0,146,,251.0,0.0,251,,,
2020-12-30,Kurukshetra,13,8600,8300,18.0,96.51,125.0,1.0,126,1.0,174.0,0.0,174,,,
2020-12-30,Mahindergarh,3,6578,6523,4.0,99.16,16.0,3.0,19,,36.0,0.0,36,,,
2020-12-30,Nuh,0,1685,1639,1.0,97.27,20.0,10.0,30,,16.0,0.0,16,,,
2020-12-30,Palwal,10,4373,4319,10.0,98.77,23.0,3.0,26,1.0,28.0,0.0,28,,,
2020-12-30,Panchkula,19,9964,9596,45.0,96.31,133.0,9.0,142,,226.0,0.0,226,,,
2020-12-30,Panipat,12,10497,10131,27.0,96.51,120.0,25.0,145,,221.0,0.0,221,,,
2020-12-30,Rewari,30,11301,11024,7.0,97.55,53.0,20.0,73,,117.0,87.0,204,,,
2020-12-30,Rohtak,8,12064,11776,12.0,97.61,145.0,1.0,146,1.0,142.0,0.0,142,,,
2020-12-30,Sirsa,3,7929,7740,8.0,97.62,98.0,15.0,113,,76.0,0.0,76,,,
2020-12-30,Sonepat,22,14506,14228,23.0,98.08,50.0,29.0,79,,199.0,0.0,199,,,
2020-12-30,Total,382,262054,255356,476.0,97.44,2537.0,362.0,2899,7.0,3597.0,202.0,3799,,,
2020-12-30,Yamunanagar,29,6456,6130,23.0,94.95,132.0,7.0,139,1.0,187.0,0.0,187,,,
2020-12-31,Ambala,10,11511,11184,30.0,97.16,132.0,11.0,143,,184.0,0.0,184,,,
2020-12-31,Bhiwani,1,6240,6085,9.0,97.52,124.0,16.0,140,,15.0,0.0,15,,,
2020-12-31,Charkhi Dadri,3,1495,1415,3.0,94.65,19.0,6.0,25,,44.0,11.0,55,,,
2020-12-31,Faridabad,30,45498,44715,76.0,98.28,307.0,95.0,402,,304.0,77.0,381,,,
2020-12-31,Fatehabad,5,4664,4510,8.0,96.7,112.0,4.0,116,,38.0,0.0,38,,,
2020-12-31,Gurugram,61,56805,55523,97.0,97.74,279.0,64.0,343,,923.0,16.0,939,,,
2020-12-31,Hisar,13,16947,16544,,97.62,293.0,26.0,319,2.0,84.0,0.0,84,,,
2020-12-31,Jhajjar,5,5810,5660,12.0,97.42,88.0,4.0,92,1.0,58.0,0.0,58,,,
2020-12-31,Jind,21,4739,4510,17.0,95.17,86.0,3.0,89,,140.0,0.0,140,,,
2020-12-31,Kaithal,4,3760,3669,1.0,97.58,49.0,1.0,50,1.0,41.0,0.0,41,,,
2020-12-31,Karnal,16,10801,10435,47.0,96.61,137.0,9.0,146,,220.0,0.0,220,,,
2020-12-31,Kurukshetra,8,8608,8329,29.0,96.76,125.0,1.0,126,,153.0,0.0,153,,,
2020-12-31,Mahindergarh,2,6580,6528,5.0,99.21,16.0,3.0,19,,33.0,0.0,33,,,
2020-12-31,Nuh,1,1686,1640,1.0,97.27,20.0,10.0,30,,16.0,0.0,16,,,
2020-12-31,Palwal,2,4375,4330,11.0,98.97,23.0,3.0,26,,19.0,0.0,19,,,
2020-12-31,Panchkula,21,9985,9608,12.0,96.22,133.0,9.0,142,,235.0,0.0,235,,,
2020-12-31,Panipat,9,10506,10167,36.0,96.77,122.0,25.0,147,2.0,192.0,0.0,192,,,
2020-12-31,Rewari,4,11305,11031,7.0,97.58,53.0,20.0,73,,104.0,97.0,201,,,
2020-12-31,Rohtak,5,12069,11794,18.0,97.72,145.0,1.0,146,,129.0,0.0,129,,,
2020-12-31,Sirsa,10,7939,7751,11.0,97.63,98.0,15.0,113,,75.0,0.0,75,,,
2020-12-31,Sonepat,19,14525,14266,38.0,98.22,50.0,29.0,79,,180.0,0.0,180,,,
2020-12-31,Total,271,262325,255853,497.0,97.53,2543.0,362.0,2905,6.0,3366.0,201.0,3567,,,
2020-12-31,Yamunanagar,21,6477,6159,29.0,95.09,132.0,7.0,139,,179.0,0.0,179,,,
2021-01-01,Ambala,20,11531,11221,37.0,97.31,132.0,11.0,143,,167.0,0.0,167,,,
2021-01-01,Bhiwani,22,6262,6091,6.0,97.27,124.0,16.0,140,,31.0,0.0,31,,,
2021-01-01,Charkhi Dadri,1,1496,1416,1.0,94.65,19.0,6.0,25,,44.0,11.0,55,,,
2021-01-01,Faridabad,28,45526,44793,78.0,98.39,307.0,95.0,402,,258.0,73.0,331,,,
2021-01-01,Fatehabad,2,4666,4515,5.0,96.76,112.0,5.0,117,1.0,34.0,0.0,34,,,
2021-01-01,Gurugram,64,56869,55636,113.0,97.83,279.0,64.0,343,,878.0,12.0,890,,,
2021-01-01,Hisar,1,16948,16576,32.0,97.81,293.0,26.0,319,,53.0,0.0,53,,,
2021-01-01,Jhajjar,3,5813,5670,10.0,97.54,89.0,4.0,93,1.0,50.0,0.0,50,,,
2021-01-01,Jind,5,4744,4522,12.0,95.32,86.0,3.0,89,,133.0,0.0,133,,,
2021-01-01,Kaithal,4,3764,3675,6.0,97.64,49.0,1.0,50,,39.0,0.0,39,,,
2021-01-01,Karnal,18,10819,10465,30.0,96.73,138.0,9.0,147,1.0,207.0,0.0,207,,,
2021-01-01,Kurukshetra,9,8617,8346,17.0,96.86,125.0,1.0,126,,145.0,0.0,145,,,
2021-01-01,Mahindergarh,4,6584,6532,4.0,99.21,16.0,3.0,19,,33.0,0.0,33,,,
2021-01-01,Nuh,1,1687,1645,5.0,97.51,20.0,10.0,30,,12.0,0.0,12,,,
2021-01-01,Palwal,9,4384,4334,4.0,98.86,23.0,3.0,26,,24.0,0.0,24,,,
2021-01-01,Panchkula,22,10007,9647,39.0,96.4,134.0,9.0,143,1.0,217.0,0.0,217,,,
2021-01-01,Panipat,19,10525,10204,37.0,96.95,122.0,25.0,147,,174.0,0.0,174,,,
2021-01-01,Rewari,6,11311,11035,4.0,97.56,55.0,20.0,75,2.0,88.0,113.0,201,,,
2021-01-01,Rohtak,8,12077,11810,16.0,97.79,145.0,1.0,146,,121.0,0.0,121,,,
2021-01-01,Sirsa,0,7939,7758,7.0,97.72,98.0,15.0,113,,68.0,0.0,68,,,
2021-01-01,Sonepat,23,14548,14306,40.0,98.34,50.0,29.0,79,,163.0,0.0,163,,,
2021-01-01,Total,286,262611,256386,533.0,97.63,2548.0,363.0,2911,6.0,3105.0,209.0,3314,,,
2021-01-01,Yamunanagar,17,6494,6189,30.0,95.3,132.0,7.0,139,,166.0,0.0,166,,,
2021-01-02,Ambala,24,11555,11239,18.0,97.27,132.0,11.0,143,,173.0,0.0,173,,,
2021-01-02,Bhiwani,1,6263,6102,11.0,97.43,125.0,16.0,141,1.0,20.0,0.0,20,,,
2021-01-02,Charkhi Dadri,3,1499,1427,11.0,95.2,19.0,6.0,25,,44.0,3.0,47,,,
2021-01-02,Faridabad,20,45546,44865,72.0,98.5,307.0,95.0,402,,240.0,39.0,279,,,
2021-01-02,Fatehabad,5,4671,4519,4.0,96.75,112.0,5.0,117,,35.0,0.0,35,,,
2021-01-02,Gurugram,64,56933,55720,84.0,97.87,279.0,64.0,343,,857.0,13.0,870,,,
2021-01-02,Hisar,4,16952,16576,,97.78,293.0,26.0,319,,57.0,0.0,57,,,
2021-01-02,Jhajjar,3,5816,5678,8.0,97.63,89.0,4.0,93,,45.0,0.0,45,,,
2021-01-02,Jind,3,4747,4529,7.0,95.41,86.0,3.0,89,,129.0,0.0,129,,,
2021-01-02,Kaithal,4,3768,3679,4.0,97.64,49.0,1.0,50,,39.0,0.0,39,,,
2021-01-02,Karnal,16,10835,10489,24.0,96.81,138.0,9.0,147,,199.0,0.0,199,,,
2021-01-02,Kurukshetra,11,8628,8370,24.0,97.01,125.0,1.0,126,,132.0,0.0,132,,,
2021-01-02,Mahindergarh,1,6585,6533,1.0,99.21,16.0,3.0,19,,33.0,0.0,33,,,
2021-01-02,Nuh,1,1688,1646,1.0,97.51,20.0,10.0,30,,12.0,0.0,12,,,
2021-01-02,Palwal,1,4385,4346,12.0,99.11,23.0,3.0,26,,13.0,0.0,13,,,
2021-01-02,Panchkula,20,10027,9693,46.0,96.67,135.0,9.0,144,1.0,190.0,0.0,190,,,
2021-01-02,Panipat,19,10544,10213,9.0,96.86,123.0,25.0,148,1.0,183.0,0.0,183,,,
2021-01-02,Rewari,2,11313,11040,5.0,97.59,55.0,20.0,75,,74.0,124.0,198,,,
2021-01-02,Rohtak,6,12083,11833,23.0,97.93,145.0,1.0,146,,104.0,0.0,104,,,
2021-01-02,Sirsa,6,7945,7765,7.0,97.73,98.0,15.0,113,,67.0,0.0,67,,,
2021-01-02,Sonepat,10,14558,14333,27.0,98.45,50.0,29.0,79,,146.0,0.0,146,,,
2021-01-02,Total,239,262850,256811,425.0,97.7,2552.0,363.0,2915,4.0,2945.0,179.0,3124,,,
2021-01-02,Yamunanagar,15,6509,6216,27.0,95.5,133.0,7.0,140,1.0,153.0,0.0,153,,,
2021-01-03,Ambala,15,11570,11259,20.0,97.31,132.0,11.0,143,,168.0,0.0,168,,,
2021-01-03,Bhiwani,2,6265,6106,4.0,97.46,125.0,16.0,141,,18.0,0.0,18,,,
2021-01-03,Charkhi Dadri,2,1501,1428,1.0,95.14,19.0,6.0,25,,36.0,12.0,48,,,
2021-01-03,Faridabad,27,45573,45018,153.0,98.78,308.0,95.0,403,1.0,109.0,43.0,152,,,
2021-01-03,Fatehabad,1,4672,4519,,96.73,112.0,5.0,117,,36.0,0.0,36,,,
2021-01-03,Gurugram,63,56996,55825,105.0,97.95,279.0,64.0,343,,819.0,9.0,828,,,
2021-01-03,Hisar,6,16958,16576,,97.75,293.0,26.0,319,,63.0,0.0,63,,,
2021-01-03,Jhajjar,2,5818,5683,5.0,97.68,89.0,4.0,93,,42.0,0.0,42,,,
2021-01-03,Jind,8,4755,4545,16.0,95.58,86.0,3.0,89,,121.0,0.0,121,,,
2021-01-03,Kaithal,2,3770,3684,5.0,97.72,49.0,1.0,50,,36.0,0.0,36,,,
2021-01-03,Karnal,14,10849,10523,34.0,97.0,138.0,9.0,147,,179.0,0.0,179,,,
2021-01-03,Kurukshetra,13,8641,8380,10.0,96.98,126.0,1.0,127,1.0,134.0,0.0,134,,,
2021-01-03,Mahindergarh,1,6586,6537,4.0,99.26,16.0,3.0,19,,30.0,0.0,30,,,
2021-01-03,Nuh,0,1688,1646,,97.51,20.0,10.0,30,,12.0,0.0,12,,,
2021-01-03,Palwal,5,4390,4346,,99.0,23.0,3.0,26,,18.0,0.0,18,,,
2021-01-03,Panchkula,19,10046,9700,7.0,96.56,135.0,9.0,144,,202.0,0.0,202,,,
2021-01-03,Panipat,7,10551,10227,14.0,96.93,123.0,25.0,148,,176.0,0.0,176,,,
2021-01-03,Rewari,4,11317,11045,5.0,97.6,55.0,20.0,75,,65.0,132.0,197,,,
2021-01-03,Rohtak,5,12088,11854,21.0,98.06,145.0,1.0,146,,88.0,0.0,88,,,
2021-01-03,Sirsa,2,7947,7772,7.0,97.8,98.0,15.0,113,,62.0,0.0,62,,,
2021-01-03,Sonepat,10,14568,14352,19.0,98.52,50.0,29.0,79,,137.0,0.0,137,,,
2021-01-03,Total,218,263068,257261,450.0,97.79,2554.0,363.0,2917,2.0,2694.0,196.0,2890,,,
2021-01-03,Yamunanagar,10,6519,6236,20.0,95.66,133.0,7.0,140,,143.0,0.0,143,,,
2021-01-04,Ambala,17,11587,11288,29.0,97.42,132.0,11.0,143,,156.0,0.0,156,,,
2021-01-04,Bhiwani,1,6266,6109,3.0,97.49,125.0,16.0,141,,16.0,0.0,16,,,
2021-01-04,Charkhi Dadri,2,1503,1431,3.0,95.21,20.0,6.0,26,1.0,34.0,12.0,46,,,
2021-01-04,Faridabad,28,45601,45043,25.0,98.78,309.0,95.0,404,1.0,127.0,27.0,154,,,
2021-01-04,Fatehabad,3,4675,4524,5.0,96.77,112.0,6.0,118,1.0,33.0,0.0,33,,,
2021-01-04,Gurugram,66,57062,55907,82.0,97.98,280.0,64.0,344,1.0,803.0,8.0,811,,,
2021-01-04,Hisar,19,16977,16592,16.0,97.73,293.0,26.0,319,,66.0,0.0,66,,,
2021-01-04,Jhajjar,2,5820,5691,8.0,97.78,90.0,4.0,94,1.0,35.0,0.0,35,,,
2021-01-04,Jind,15,4770,4556,11.0,95.51,86.0,3.0,89,,125.0,0.0,125,,,
2021-01-04,Kaithal,6,3776,3686,2.0,97.62,49.0,1.0,50,,40.0,0.0,40,,,
2021-01-04,Karnal,10,10859,10547,24.0,97.13,138.0,9.0,147,,165.0,0.0,165,,,
2021-01-04,Kurukshetra,6,8647,8401,21.0,97.16,126.0,1.0,127,,119.0,0.0,119,,,
2021-01-04,Mahindergarh,6,6592,6542,5.0,99.24,16.0,3.0,19,,31.0,0.0,31,,,
2021-01-04,Nuh,2,1690,1646,,97.4,20.0,10.0,30,,14.0,0.0,14,,,
2021-01-04,Palwal,3,4393,4349,3.0,99.0,23.0,3.0,26,,18.0,0.0,18,,,
2021-01-04,Panchkula,9,10055,9735,35.0,96.82,135.0,9.0,144,,176.0,0.0,176,,,
2021-01-04,Panipat,0,10551,10250,23.0,97.15,123.0,25.0,148,,153.0,0.0,153,,,
2021-01-04,Rewari,5,11322,11053,8.0,97.62,55.0,20.0,75,,63.0,131.0,194,,,
2021-01-04,Rohtak,12,12100,11873,19.0,98.12,145.0,1.0,146,,81.0,0.0,81,,,
2021-01-04,Sirsa,7,7954,7791,19.0,97.95,98.0,15.0,113,,50.0,0.0,50,,,
2021-01-04,Sonepat,12,14580,14380,28.0,98.63,50.0,29.0,79,,121.0,0.0,121,,,
2021-01-04,Total,244,263312,257652,391.0,97.85,2559.0,364.0,2923,6.0,2559.0,178.0,2737,,,
2021-01-04,Yamunanagar,13,6532,6258,22.0,95.81,134.0,7.0,141,1.0,133.0,0.0,133,,,
2021-01-05,Ambala,25,11612,11316,28.0,97.45,132.0,11.0,143,,153.0,0.0,153,,,
2021-01-05,Bhiwani,21,6287,6123,14.0,97.39,125.0,16.0,141,,23.0,0.0,23,,,
2021-01-05,Charkhi Dadri,0,1503,1432,1.0,95.28,20.0,6.0,26,,28.0,17.0,45,,,
2021-01-05,Faridabad,29,45630,45070,27.0,98.77,309.0,96.0,405,1.0,127.0,28.0,155,,,
2021-01-05,Fatehabad,1,4676,4528,4.0,96.83,112.0,6.0,118,,30.0,0.0,30,,,
2021-01-05,Gurugram,35,57097,55968,61.0,98.02,280.0,64.0,344,,772.0,13.0,785,,,
2021-01-05,Hisar,7,16984,16592,,97.69,293.0,26.0,319,,73.0,0.0,73,,,
2021-01-05,Jhajjar,1,5821,5694,3.0,97.82,90.0,5.0,95,1.0,32.0,0.0,32,,,
2021-01-05,Jind,7,4777,4572,16.0,95.71,86.0,3.0,89,,116.0,0.0,116,,,
2021-01-05,Kaithal,5,3781,3695,9.0,97.73,49.0,1.0,50,,36.0,0.0,36,,,
2021-01-05,Karnal,12,10871,10571,24.0,97.24,139.0,9.0,148,1.0,152.0,0.0,152,,,
2021-01-05,Kurukshetra,5,8652,8406,5.0,97.16,127.0,1.0,128,1.0,118.0,0.0,118,,,
2021-01-05,Mahindergarh,1,6593,6547,5.0,99.3,16.0,3.0,19,,27.0,0.0,27,,,
2021-01-05,Nuh,1,1691,1648,2.0,97.46,20.0,10.0,30,,13.0,0.0,13,,,
2021-01-05,Palwal,0,4393,4349,,99.0,23.0,3.0,26,,18.0,0.0,18,,,
2021-01-05,Panchkula,32,10087,9742,7.0,96.58,135.0,9.0,144,,201.0,0.0,201,,,
2021-01-05,Panipat,34,10585,10272,22.0,97.04,123.0,25.0,148,,165.0,0.0,165,,,
2021-01-05,Rewari,4,11326,11062,9.0,97.67,55.0,20.0,75,,65.0,124.0,189,,,
2021-01-05,Rohtak,16,12116,11880,7.0,98.05,145.0,1.0,146,,90.0,0.0,90,,,
2021-01-05,Sirsa,7,7961,7796,5.0,97.93,98.0,15.0,113,,52.0,0.0,52,,,
2021-01-05,Sonepat,8,14588,14397,17.0,98.69,50.0,29.0,79,,112.0,0.0,112,,,
2021-01-05,Total,259,263571,257952,300.0,97.87,2561.0,366.0,2927,4.0,2510.0,182.0,2692,,,
2021-01-05,Yamunanagar,8,6540,6292,34.0,96.21,134.0,7.0,141,,107.0,0.0,107,,,
2021-01-06,Ambala,12,11624,11336,20.0,97.52,132.0,11.0,143,,145.0,0.0,145,,,
2021-01-06,Bhiwani,3,6290,6128,5.0,97.42,126.0,16.0,142,1.0,20.0,0.0,20,,,
2021-01-06,Charkhi Dadri,1,1504,1439,7.0,95.68,20.0,6.0,26,,26.0,13.0,39,,,
2021-01-06,Faridabad,36,45666,45111,41.0,98.78,310.0,96.0,406,1.0,110.0,39.0,149,,,
2021-01-06,Fatehabad,8,4684,4532,4.0,96.75,112.0,6.0,118,,34.0,0.0,34,,,
2021-01-06,Gurugram,99,57196,56062,94.0,98.02,280.0,65.0,345,1.0,775.0,14.0,789,,,
2021-01-06,Hisar,10,16994,16610,18.0,97.74,293.0,26.0,319,,65.0,0.0,65,,,
2021-01-06,Jhajjar,2,5823,5701,7.0,97.9,90.0,5.0,95,,27.0,0.0,27,,,
2021-01-06,Jind,8,4785,4583,11.0,95.78,87.0,3.0,90,1.0,112.0,0.0,112,,,
2021-01-06,Kaithal,11,3792,3699,4.0,97.55,49.0,1.0,50,,43.0,0.0,43,,,
2021-01-06,Karnal,11,10882,10581,10.0,97.23,139.0,9.0,148,,153.0,0.0,153,,,
2021-01-06,Kurukshetra,11,8663,8414,8.0,97.13,127.0,1.0,128,,121.0,0.0,121,,,
2021-01-06,Mahindergarh,1,6594,6549,2.0,99.32,16.0,3.0,19,,26.0,0.0,26,,,
2021-01-06,Nuh,1,1692,1654,6.0,97.75,20.0,10.0,30,,8.0,0.0,8,,,
2021-01-06,Palwal,3,4396,4350,1.0,98.95,23.0,3.0,26,,20.0,0.0,20,,,
2021-01-06,Panchkula,34,10121,9761,19.0,96.44,135.0,9.0,144,,216.0,0.0,216,,,
2021-01-06,Panipat,10,10595,10277,5.0,97.0,123.0,25.0,148,,170.0,0.0,170,,,
2021-01-06,Rewari,6,11332,11071,9.0,97.7,55.0,20.0,75,,70.0,116.0,186,,,
2021-01-06,Rohtak,13,12129,11911,31.0,98.2,145.0,1.0,146,,72.0,0.0,72,,,
2021-01-06,Sirsa,10,7971,7800,4.0,97.85,98.0,15.0,113,,58.0,0.0,58,,,
2021-01-06,Sonepat,7,14595,14408,11.0,98.72,52.0,29.0,81,2.0,106.0,0.0,106,,,
2021-01-06,Total,316,263887,258281,329.0,97.88,2567.0,367.0,2934,7.0,2490.0,182.0,2672,,,
2021-01-06,Yamunanagar,19,6559,6304,12.0,96.11,135.0,7.0,142,1.0,113.0,0.0,113,,,
2021-01-07,Ambala,15,11639,11364,28.0,97.64,132.0,11.0,143,,132.0,0.0,132,,,
2021-01-07,Bhiwani,0,6290,6128,,97.42,126.0,16.0,142,,20.0,0.0,20,,,
2021-01-07,Charkhi Dadri,6,1510,1443,4.0,95.56,20.0,6.0,26,,29.0,12.0,41,,,
2021-01-07,Faridabad,37,45703,45138,27.0,98.76,311.0,96.0,407,1.0,126.0,32.0,158,,,
2021-01-07,Fatehabad,3,4687,4543,11.0,96.93,112.0,6.0,118,,26.0,0.0,26,,,
2021-01-07,Gurugram,82,57278,56166,104.0,98.06,281.0,65.0,346,1.0,758.0,8.0,766,,,
2021-01-07,Hisar,2,16996,16625,15.0,97.82,294.0,26.0,320,1.0,51.0,0.0,51,,,
2021-01-07,Jhajjar,4,5827,5708,7.0,97.96,90.0,5.0,95,,24.0,0.0,24,,,
2021-01-07,Jind,6,4791,4607,24.0,96.16,88.0,3.0,91,1.0,93.0,0.0,93,,,
2021-01-07,Kaithal,8,3800,3706,7.0,97.53,49.0,1.0,50,,44.0,0.0,44,,,
2021-01-07,Karnal,15,10897,10609,28.0,97.36,140.0,9.0,149,1.0,139.0,0.0,139,,,
2021-01-07,Kurukshetra,9,8672,8439,25.0,97.31,128.0,1.0,129,1.0,104.0,0.0,104,,,
2021-01-07,Mahindergarh,0,6594,6553,4.0,99.38,16.0,3.0,19,,22.0,0.0,22,,,
2021-01-07,Nuh,2,1694,1655,1.0,97.7,20.0,10.0,30,,9.0,0.0,9,,,
2021-01-07,Palwal,1,4397,4352,2.0,98.98,23.0,3.0,26,,19.0,0.0,19,,,
2021-01-07,Panchkula,21,10142,9779,18.0,96.42,135.0,9.0,144,,219.0,0.0,219,,,
2021-01-07,Panipat,13,10608,10287,10.0,96.97,123.0,25.0,148,,166.0,7.0,173,,,
2021-01-07,Rewari,1,11333,11075,4.0,97.72,55.0,20.0,75,,63.0,120.0,183,,,
2021-01-07,Rohtak,4,12133,11921,10.0,98.25,145.0,1.0,146,,66.0,0.0,66,,,
2021-01-07,Sirsa,9,7980,7804,4.0,97.79,98.0,15.0,113,,63.0,0.0,63,,,
2021-01-07,Sonepat,17,14612,14424,16.0,98.71,52.0,29.0,81,,107.0,0.0,107,,,
2021-01-07,Total,274,264161,258658,377.0,97.92,2573.0,367.0,2940,6.0,2384.0,179.0,2563,,,
2021-01-07,Yamunanagar,19,6578,6332,28.0,96.26,135.0,7.0,142,,104.0,0.0,104,,,
