date,district,total_active_cases_till_yesterday,new_cases_today,discharged_cases_today,deaths_today,total_active_cases_including_today,total_indegenous_cases_till_yesterday,indegenous_cases_today,total_imported_cases_till_yesterday,imported_cases_today,total_cases_till_today,total_cases_discharged,total_deaths
2020-08-09,thanjavur,1177,155,41,3,1288,3915.0,155.0,19.0,0.0,4089.0,2756,45
2020-08-09,theni,2851,360,194,3,3014,7498.0,360.0,40.0,0.0,7898.0,4790,94
2020-08-09,thirupathur,501,58,53,3,503,1438.0,58.0,109.0,0.0,1605.0,1069,33
2020-08-09,thiruvallur,3408,396,285,6,3513,16609.0,396.0,8.0,0.0,17013.0,13214,286
2020-08-09,thiruvannamalai,1715,222,75,5,1857,7249.0,221.0,361.0,1.0,7832.0,5881,94
2020-08-09,thiruvarur,221,51,10,0,262,1910.0,51.0,37.0,0.0,1998.0,1724,12
2020-08-09,thoothukudi,1813,251,237,6,1821,8682.0,250.0,226.0,1.0,9159.0,7263,75
2020-08-09,tirunelveli,2299,162,255,4,2202,6001.0,162.0,415.0,0.0,6578.0,4297,79
2020-08-09,tiruppur,315,42,25,2,330,1103.0,42.0,9.0,0.0,1154.0,801,23
2020-08-09,trichy,1304,96,132,2,1266,5024.0,96.0,9.0,0.0,5129.0,3792,71
2020-08-09,vellore,1287,149,205,5,1226,7151.0,149.0,55.0,0.0,7355.0,6036,93
2020-08-09,villupuram,540,67,155,0,452,4314.0,67.0,149.0,0.0,4530.0,4034,44
2020-08-09,virudhunagar,1924,193,338,13,1766,9669.0,193.0,104.0,0.0,9966.0,8066,134
2020-08-11,airport surveillance (domestic),134,8,4,0,138,0.0,0.0,701.0,8.0,709.0,571,0
2020-08-11,airport surveillance (international),84,0,0,0,84,0.0,0.0,863.0,0.0,863.0,778,1
2020-08-11,ariyalur,306,86,37,0,355,1328.0,86.0,18.0,0.0,1432.0,1064,13
2020-08-11,chengalpattu,2918,388,291,4,3011,18342.0,388.0,5.0,0.0,18735.0,15408,316
2020-08-11,chennai,11275,986,1108,23,11130,110046.0,986.0,22.0,0.0,111054.0,97574,2350
2020-08-11,coimbatore,1572,324,150,8,1738,6934.0,324.0,38.0,0.0,7296.0,5418,140
2020-08-11,cuddalore,2269,281,323,1,2226,4868.0,281.0,195.0,0.0,5344.0,3059,59
2020-08-11,dharmapuri,131,8,0,0,139,707.0,8.0,191.0,0.0,906.0,758,9
2020-08-11,dindigul,717,150,100,2,765,3984.0,148.0,70.0,2.0,4204.0,3362,77
2020-08-11,erode,391,17,19,0,389,1068.0,16.0,30.0,1.0,1115.0,709,17
2020-08-11,grand total,53099,5834,6005,118,52810,297023.0,5814.0,5792.0,20.0,308649.0,250680,5159
2020-08-11,kallakurichi,827,74,73,1,827,4162.0,74.0,403.0,0.0,4639.0,3775,37
2020-08-11,kancheepuram,2737,330,368,0,2699,12137.0,330.0,3.0,0.0,12470.0,9617,154
2020-08-11,kanyakumari,1788,192,200,13,1767,6457.0,192.0,97.0,0.0,6746.0,4886,93
2020-08-11,karur,314,31,19,0,326,773.0,30.0,44.0,1.0,848.0,509,13
2020-08-11,krishnagiri,516,43,105,2,452,1342.0,43.0,138.0,0.0,1523.0,1048,23
2020-08-11,madurai,1062,90,278,4,870,11966.0,90.0,139.0,0.0,12195.0,11028,297
2020-08-11,nagapattinam,550,53,30,2,571,1126.0,53.0,70.0,0.0,1249.0,662,16
2020-08-11,namakkal,316,10,31,1,294,954.0,10.0,69.0,0.0,1033.0,723,16
2020-08-11,nilgiris,132,5,22,0,115,947.0,5.0,15.0,0.0,967.0,849,3
2020-08-11,perambalur,238,35,34,0,239,752.0,35.0,2.0,0.0,789.0,541,9
2020-08-11,pudukottai,1056,64,110,1,1009,3293.0,64.0,31.0,0.0,3388.0,2338,41
2020-08-11,railway surveillance,2,2,0,0,4,0.0,0.0,426.0,2.0,428.0,424,0
2020-08-11,ramanathapuram,409,36,33,0,412,3550.0,36.0,133.0,0.0,3719.0,3229,78
2020-08-11,ranipet,1394,333,196,4,1527,7105.0,333.0,49.0,0.0,7487.0,5904,56
2020-08-11,salem,1124,206,74,2,1254,4366.0,205.0,379.0,1.0,4951.0,3639,58
2020-08-11,sivagangai,448,55,132,2,369,2938.0,55.0,60.0,0.0,3053.0,2614,70
2020-08-11,tenkasi,1232,136,62,4,1302,3198.0,136.0,48.0,0.0,3382.0,2026,54
2020-08-11,thanjavur,1283,125,85,6,1317,4199.0,125.0,22.0,0.0,4346.0,2974,55
2020-08-11,theni,3049,297,342,2,3002,8217.0,297.0,40.0,0.0,8554.0,5453,99
2020-08-11,thirupathur,540,37,19,0,558,1580.0,37.0,109.0,0.0,1726.0,1135,33
2020-08-11,thiruvallur,3503,362,233,8,3624,17336.0,362.0,8.0,0.0,17706.0,13784,298
2020-08-11,thiruvannamalai,1851,161,43,6,1963,7629.0,160.0,363.0,1.0,8153.0,6090,100
2020-08-11,thiruvarur,280,88,5,3,360,1988.0,88.0,37.0,0.0,2113.0,1737,16
2020-08-11,thoothukudi,1795,110,234,0,1671,9131.0,107.0,228.0,3.0,9469.0,7718,80
2020-08-11,tirunelveli,2183,136,496,8,1815,6250.0,136.0,415.0,0.0,6801.0,4896,90
2020-08-11,tiruppur,358,37,14,4,377,1187.0,37.0,9.0,0.0,1233.0,829,27
2020-08-11,trichy,1010,86,203,4,889,5155.0,86.0,9.0,0.0,5250.0,4284,77
2020-08-11,vellore,1207,181,91,2,1295,7485.0,181.0,57.0,0.0,7723.0,6328,100
2020-08-11,villupuram,501,91,67,1,524,4470.0,90.0,152.0,1.0,4713.0,4144,45
2020-08-11,virudhunagar,1597,180,374,0,1403,10053.0,180.0,104.0,0.0,10337.0,8795,139
2020-08-13,airport surveillance (domestic),104,5,12,0,97,0.0,0.0,721.0,5.0,726.0,629,0
2020-08-13,airport surveillance (international),52,2,5,0,49,0.0,0.0,865.0,2.0,867.0,817,1
2020-08-13,ariyalur,419,76,34,1,460,1479.0,76.0,18.0,0.0,1573.0,1098,15
2020-08-13,chengalpattu,3036,453,488,7,2994,19182.0,453.0,5.0,0.0,19640.0,16317,329
2020-08-13,chennai,10967,989,1070,18,10868,112047.0,989.0,22.0,0.0,113058.0,99806,2384
2020-08-13,coimbatore,1816,289,175,7,1923,7557.0,289.0,38.0,0.0,7884.0,5805,156
2020-08-13,cuddalore,2470,258,79,5,2644,5488.0,258.0,197.0,0.0,5943.0,3234,65
2020-08-13,dharmapuri,132,21,7,0,146,722.0,21.0,191.0,0.0,934.0,779,9
2020-08-13,dindigul,667,141,79,2,727,4173.0,141.0,72.0,0.0,4386.0,3575,84
2020-08-13,erode,411,50,15,0,446,1124.0,50.0,32.0,0.0,1206.0,741,19
2020-08-13,grand total,52929,5835,5146,119,53499,308681.0,5810.0,5839.0,25.0,320355.0,261459,5397
2020-08-13,kallakurichi,758,86,82,2,760,4256.0,86.0,403.0,0.0,4745.0,3942,43
2020-08-13,kancheepuram,2747,243,290,6,2694,12839.0,243.0,3.0,0.0,13085.0,10225,166
2020-08-13,kanyakumari,1706,186,245,6,1641,6764.0,185.0,100.0,1.0,7050.0,5306,103
2020-08-13,karur,312,40,31,2,319,843.0,40.0,45.0,0.0,928.0,593,16
2020-08-13,krishnagiri,402,9,45,0,366,1392.0,8.0,138.0,1.0,1539.0,1150,23
2020-08-13,madurai,1007,151,97,5,1056,12225.0,151.0,139.0,0.0,12515.0,11151,308
2020-08-13,nagapattinam,591,71,9,0,653,1251.0,68.0,70.0,3.0,1392.0,723,16
2020-08-13,namakkal,294,47,64,2,275,993.0,47.0,72.0,0.0,1112.0,819,18
2020-08-13,nilgiris,133,7,48,0,92,974.0,7.0,15.0,0.0,996.0,901,3
2020-08-13,perambalur,221,31,31,0,221,806.0,31.0,2.0,0.0,839.0,607,11
2020-08-13,pudukottai,1074,131,63,4,1138,3500.0,131.0,31.0,0.0,3662.0,2477,47
2020-08-13,railway surveillance,4,0,0,0,4,0.0,0.0,428.0,0.0,428.0,424,0
2020-08-13,ramanathapuram,430,60,57,5,428,3647.0,60.0,133.0,0.0,3840.0,3328,84
2020-08-13,ranipet,1624,57,159,2,1520,7680.0,57.0,49.0,0.0,7786.0,6203,63
2020-08-13,salem,1405,173,59,5,1514,4791.0,173.0,380.0,0.0,5344.0,3764,66
2020-08-13,sivagangai,386,65,26,1,424,3078.0,65.0,60.0,0.0,3203.0,2707,72
2020-08-13,tenkasi,1382,138,97,4,1419,3446.0,138.0,48.0,0.0,3632.0,2152,61
2020-08-13,thanjavur,1182,154,187,3,1146,4385.0,154.0,22.0,0.0,4561.0,3356,59
2020-08-13,theni,2998,286,275,5,3004,8796.0,286.0,40.0,0.0,9122.0,6014,104
2020-08-13,thirupathur,592,64,45,1,610,1690.0,64.0,109.0,0.0,1863.0,1219,34
2020-08-13,thiruvallur,3699,390,282,4,3803,18079.0,390.0,8.0,0.0,18477.0,14359,315
2020-08-13,thiruvannamalai,1925,152,39,5,2033,7916.0,150.0,364.0,2.0,8432.0,6293,106
2020-08-13,thiruvarur,347,27,20,1,353,2082.0,27.0,37.0,0.0,2146.0,1775,18
2020-08-13,thoothukudi,1620,103,225,0,1498,9395.0,94.0,232.0,9.0,9730.0,8150,82
2020-08-13,tirunelveli,1562,189,203,7,1541,6508.0,189.0,415.0,0.0,7112.0,5465,106
2020-08-13,tiruppur,435,64,50,3,446,1306.0,64.0,9.0,0.0,1379.0,896,37
2020-08-13,trichy,859,161,83,2,935,5380.0,161.0,9.0,0.0,5550.0,4534,81
2020-08-13,vellore,1180,143,86,1,1236,7715.0,141.0,57.0,2.0,7915.0,6577,102
2020-08-13,villupuram,547,104,59,1,591,4646.0,104.0,156.0,0.0,4906.0,4268,47
2020-08-13,virudhunagar,1433,219,225,2,1425,10526.0,219.0,104.0,0.0,10849.0,9280,144
2020-08-14,airport surveillance (domestic),97,9,1,0,105,0.0,0.0,726.0,9.0,735.0,630,0
2020-08-14,airport surveillance (international),49,1,0,0,50,0.0,0.0,867.0,1.0,868.0,817,1
2020-08-14,ariyalur,460,69,32,1,496,1555.0,69.0,18.0,0.0,1642.0,1130,16
2020-08-14,chengalpattu,2997,437,351,6,3077,19638.0,437.0,5.0,0.0,20080.0,16668,335
2020-08-14,chennai,10884,1187,837,25,11209,113051.0,1187.0,22.0,0.0,114260.0,100643,2408
2020-08-14,coimbatore,1928,385,243,8,2062,7851.0,385.0,38.0,0.0,8274.0,6048,164
2020-08-14,cuddalore,2644,221,157,4,2704,5747.0,219.0,197.0,2.0,6165.0,3391,70
2020-08-14,dharmapuri,142,39,4,0,177,739.0,37.0,191.0,2.0,969.0,783,9
2020-08-14,dindigul,727,138,42,3,820,4314.0,138.0,72.0,0.0,4524.0,3617,87
2020-08-14,erode,446,128,58,1,515,1174.0,126.0,32.0,2.0,1334.0,799,20
2020-08-14,grand total,53499,5890,5556,117,53716,314491.0,5862.0,5864.0,28.0,326245.0,267015,5514
2020-08-14,kallakurichi,761,30,119,1,671,4343.0,30.0,403.0,0.0,4776.0,4061,44
2020-08-14,kancheepuram,2703,315,319,2,2697,13091.0,315.0,3.0,0.0,13409.0,10544,168
2020-08-14,kanyakumari,1641,128,269,5,1495,6949.0,127.0,101.0,1.0,7178.0,5575,108
2020-08-14,karur,316,14,100,2,228,880.0,14.0,45.0,0.0,939.0,693,18
2020-08-14,krishnagiri,367,12,37,1,341,1401.0,12.0,139.0,0.0,1552.0,1187,24
2020-08-14,madurai,1056,46,44,1,1057,12376.0,46.0,139.0,0.0,12561.0,11195,309
2020-08-14,nagapattinam,649,34,86,0,597,1315.0,34.0,73.0,0.0,1422.0,809,16
2020-08-14,namakkal,277,30,28,0,279,1042.0,30.0,72.0,0.0,1144.0,847,18
2020-08-14,nilgiris,88,18,12,0,94,977.0,18.0,15.0,0.0,1010.0,913,3
2020-08-14,perambalur,221,24,54,0,191,837.0,24.0,2.0,0.0,863.0,661,11
2020-08-14,pudukottai,1139,155,155,1,1138,3632.0,155.0,31.0,0.0,3818.0,2632,48
2020-08-14,railway surveillance,4,0,0,0,4,0.0,0.0,428.0,0.0,428.0,424,0
2020-08-14,ramanathapuram,429,57,49,1,436,3708.0,57.0,133.0,0.0,3898.0,3377,85
2020-08-14,ranipet,1519,178,343,3,1351,7736.0,178.0,49.0,0.0,7963.0,6546,66
2020-08-14,salem,1516,191,109,3,1595,4966.0,189.0,380.0,2.0,5537.0,3873,69
2020-08-14,sivagangai,422,70,68,3,421,3141.0,70.0,60.0,0.0,3271.0,2775,75
2020-08-14,tenkasi,1419,93,161,4,1347,3584.0,92.0,48.0,1.0,3725.0,2313,65
2020-08-14,thanjavur,1149,88,142,2,1093,4542.0,88.0,22.0,0.0,4652.0,3498,61
2020-08-14,theni,3004,367,175,8,3188,9082.0,365.0,40.0,2.0,9489.0,6189,112
2020-08-14,thirupathur,616,63,63,2,614,1760.0,63.0,109.0,0.0,1932.0,1282,36
2020-08-14,thiruvallur,3788,495,372,8,3903,18455.0,495.0,8.0,0.0,18958.0,14731,324
2020-08-14,thiruvannamalai,2034,81,125,8,1982,8067.0,79.0,366.0,2.0,8514.0,6418,114
2020-08-14,thiruvarur,353,56,40,0,369,2109.0,56.0,37.0,0.0,2202.0,1815,18
2020-08-14,thoothukudi,1498,60,222,1,1335,9489.0,60.0,241.0,0.0,9790.0,8372,83
2020-08-14,tirunelveli,1541,117,210,4,1444,6697.0,114.0,415.0,3.0,7229.0,5675,110
2020-08-14,tiruppur,445,53,36,3,459,1369.0,53.0,9.0,0.0,1431.0,932,40
2020-08-14,trichy,934,106,132,0,908,5539.0,106.0,9.0,0.0,5654.0,4666,80
2020-08-14,vellore,1221,178,87,4,1308,7841.0,177.0,59.0,1.0,8078.0,6664,106
2020-08-14,villupuram,591,127,62,0,656,4750.0,127.0,156.0,0.0,5033.0,4330,47
2020-08-14,virudhunagar,1424,90,212,2,1300,10744.0,90.0,104.0,0.0,10938.0,9492,146
2020-08-18,airport surveillance (domestic),96,1,8,0,89,0.0,0.0,751.0,1.0,752.0,663,0
2020-08-18,airport surveillance (international),65,0,1,0,64,0.0,0.0,884.0,0.0,884.0,819,1
2020-08-18,ariyalur,611,73,40,2,642,1850.0,72.0,18.0,1.0,1941.0,1280,19
2020-08-18,chengalpattu,2804,344,400,7,2741,21150.0,344.0,5.0,0.0,21499.0,18402,356
2020-08-18,chennai,12042,1182,1097,24,12103,117855.0,1182.0,22.0,0.0,119059.0,104455,2501
2020-08-18,coimbatore,2488,392,253,5,2622,9328.0,392.0,38.0,0.0,9758.0,6935,201
2020-08-18,cuddalore,2847,250,242,4,2851,6880.0,250.0,202.0,0.0,7332.0,4403,78
2020-08-18,dharmapuri,199,8,23,0,184,842.0,8.0,196.0,0.0,1046.0,851,11
2020-08-18,dindigul,841,150,96,1,894,4838.0,150.0,75.0,0.0,5063.0,4074,95
2020-08-18,erode,653,58,16,2,693,1542.0,58.0,40.0,0.0,1640.0,920,27
2020-08-18,grand total,54122,5709,5850,121,53860,337971.0,5698.0,5974.0,11.0,349654.0,289787,6007
2020-08-18,kallakurichi,618,75,90,3,600,4560.0,75.0,404.0,0.0,5039.0,4386,53
2020-08-18,kancheepuram,2810,249,263,7,2789,14044.0,249.0,3.0,0.0,14296.0,11321,186
2020-08-18,kanyakumari,1467,147,112,7,1495,7597.0,147.0,102.0,0.0,7846.0,6225,126
2020-08-18,karur,285,49,39,1,294,1000.0,49.0,45.0,0.0,1094.0,778,22
2020-08-18,krishnagiri,345,19,38,0,326,1527.0,19.0,142.0,0.0,1688.0,1336,26
2020-08-18,madurai,1130,77,147,3,1057,12738.0,77.0,140.0,0.0,12955.0,11571,327
2020-08-18,nagapattinam,661,75,42,2,692,1501.0,72.0,74.0,3.0,1650.0,940,18
2020-08-18,namakkal,325,37,29,2,331,1216.0,37.0,73.0,0.0,1326.0,970,25
2020-08-18,nilgiris,132,9,8,0,133,1065.0,9.0,15.0,0.0,1089.0,952,4
2020-08-18,perambalur,231,34,48,1,216,974.0,34.0,2.0,0.0,1010.0,781,13
2020-08-18,pudukottai,1377,110,112,5,1370,4307.0,110.0,32.0,0.0,4449.0,3012,67
2020-08-18,railway surveillance,4,0,0,0,4,0.0,0.0,428.0,0.0,428.0,424,0
2020-08-18,ramanathapuram,503,48,55,2,494,3932.0,48.0,133.0,0.0,4113.0,3528,91
2020-08-18,ranipet,1337,129,285,2,1179,8469.0,129.0,49.0,0.0,8647.0,7385,83
2020-08-18,salem,1744,286,105,8,1917,5793.0,286.0,392.0,0.0,6471.0,4469,85
2020-08-18,sivagangai,409,51,54,1,405,3367.0,51.0,60.0,0.0,3478.0,2986,87
2020-08-18,tenkasi,1202,93,120,2,1173,4004.0,93.0,49.0,0.0,4146.0,2899,74
2020-08-18,thanjavur,927,129,83,5,968,4979.0,129.0,22.0,0.0,5130.0,4082,80
2020-08-18,theni,2913,295,446,1,2761,10147.0,295.0,42.0,0.0,10484.0,7606,117
2020-08-18,thirupathur,503,73,85,1,490,1977.0,73.0,109.0,0.0,2159.0,1627,42
2020-08-18,thiruvallur,3859,489,384,5,3959,20121.0,489.0,8.0,0.0,20618.0,16313,346
2020-08-18,thiruvannamalai,1461,123,215,1,1368,8426.0,119.0,373.0,4.0,8922.0,7427,127
2020-08-18,thiruvarur,444,41,93,5,387,2353.0,41.0,37.0,0.0,2431.0,2018,26
2020-08-18,thoothukudi,1022,68,217,1,872,9799.0,68.0,241.0,0.0,10108.0,9146,90
2020-08-18,tirunelveli,1382,119,151,2,1348,7204.0,119.0,420.0,0.0,7743.0,6265,130
2020-08-18,tiruppur,502,45,56,0,491,1593.0,45.0,9.0,0.0,1647.0,1108,48
2020-08-18,trichy,942,119,94,1,966,5985.0,119.0,9.0,0.0,6113.0,5053,94
2020-08-18,vellore,1140,94,11,6,1217,8480.0,94.0,67.0,0.0,8641.0,7303,121
2020-08-18,villupuram,779,114,133,1,759,5231.0,112.0,159.0,2.0,5504.0,4694,51
2020-08-18,virudhunagar,1022,54,159,1,916,11297.0,54.0,104.0,0.0,11455.0,10380,159
2020-08-19,airport surveillance (domestic),89,3,2,0,90,0.0,0.0,752.0,3.0,755.0,665,0
2020-08-19,airport surveillance (international),64,1,0,0,65,0.0,0.0,884.0,1.0,885.0,819,1
2020-08-19,ariyalur,642,51,74,1,618,1922.0,51.0,19.0,0.0,1992.0,1354,20
2020-08-19,chengalpattu,2751,315,448,4,2614,21504.0,315.0,5.0,0.0,21824.0,18850,360
2020-08-19,chennai,12125,1186,1039,16,12256,119059.0,1186.0,22.0,0.0,120267.0,105494,2517
2020-08-19,coimbatore,2628,394,286,16,2720,9726.0,394.0,38.0,0.0,10158.0,7221,217
2020-08-19,cuddalore,2852,238,155,5,2930,7131.0,238.0,202.0,0.0,7571.0,4558,83
2020-08-19,dharmapuri,184,18,17,0,185,850.0,18.0,196.0,0.0,1064.0,868,11
2020-08-19,dindigul,886,111,91,6,900,4980.0,111.0,75.0,0.0,5166.0,4165,101
2020-08-19,erode,694,85,26,1,752,1601.0,85.0,40.0,0.0,1726.0,946,28
2020-08-19,grand total,53860,5795,6384,116,53155,343669.0,5785.0,5985.0,10.0,355449.0,296171,6123
2020-08-19,kallakurichi,599,58,40,0,617,4634.0,58.0,404.0,0.0,5096.0,4426,53
2020-08-19,kancheepuram,2784,257,440,3,2598,14288.0,257.0,3.0,0.0,14548.0,11761,189
2020-08-19,kanyakumari,1495,122,182,4,1431,7744.0,122.0,102.0,0.0,7968.0,6407,130
2020-08-19,karur,294,39,31,1,301,1049.0,39.0,45.0,0.0,1133.0,809,23
2020-08-19,krishnagiri,326,19,50,0,295,1546.0,19.0,142.0,0.0,1707.0,1386,26
2020-08-19,madurai,1060,109,89,2,1078,12818.0,108.0,140.0,1.0,13067.0,11660,329
2020-08-19,nagapattinam,692,68,39,2,719,1573.0,68.0,77.0,0.0,1718.0,979,20
2020-08-19,namakkal,331,35,8,0,358,1253.0,35.0,73.0,0.0,1361.0,978,25
2020-08-19,nilgiris,129,35,4,0,160,1070.0,35.0,15.0,0.0,1120.0,956,4
2020-08-19,perambalur,217,37,19,0,235,1009.0,37.0,2.0,0.0,1048.0,800,13
2020-08-19,pudukottai,1371,105,130,1,1345,4418.0,105.0,32.0,0.0,4555.0,3142,68
2020-08-19,railway surveillance,4,0,0,0,4,0.0,0.0,428.0,0.0,428.0,424,0
2020-08-19,ramanathapuram,490,40,60,3,467,3976.0,40.0,133.0,0.0,4149.0,3588,94
2020-08-19,ranipet,1155,146,131,10,1160,8577.0,146.0,49.0,0.0,8772.0,7516,96
2020-08-19,salem,1917,295,238,0,1974,6079.0,290.0,392.0,5.0,6766.0,4707,85
2020-08-19,sivagangai,405,67,1,3,468,3418.0,67.0,60.0,0.0,3545.0,2987,90
2020-08-19,tenkasi,1179,62,235,4,1002,4103.0,62.0,49.0,0.0,4214.0,3134,78
2020-08-19,thanjavur,969,114,256,2,825,5109.0,114.0,22.0,0.0,5245.0,4338,82
2020-08-19,theni,2761,288,373,4,2672,10442.0,288.0,42.0,0.0,10772.0,7979,121
2020-08-19,thirupathur,490,51,97,2,442,2050.0,51.0,109.0,0.0,2210.0,1724,44
2020-08-19,thiruvallur,3953,393,402,9,3935,20604.0,393.0,8.0,0.0,21005.0,16715,355
2020-08-19,thiruvannamalai,1368,95,343,2,1118,8545.0,95.0,377.0,0.0,9017.0,7770,129
2020-08-19,thiruvarur,387,120,56,2,449,2394.0,120.0,37.0,0.0,2551.0,2074,28
2020-08-19,thoothukudi,875,99,185,3,786,9870.0,99.0,241.0,0.0,10210.0,9331,93
2020-08-19,tirunelveli,1337,151,164,3,1321,7312.0,151.0,420.0,0.0,7883.0,6429,133
2020-08-19,tiruppur,490,61,43,1,507,1637.0,61.0,9.0,0.0,1707.0,1151,49
2020-08-19,trichy,966,99,54,0,1011,6104.0,99.0,9.0,0.0,6212.0,5107,94
2020-08-19,vellore,1226,175,234,2,1165,8580.0,175.0,67.0,0.0,8822.0,7537,120
2020-08-19,villupuram,759,69,117,1,710,5343.0,69.0,161.0,0.0,5573.0,4811,52
2020-08-19,virudhunagar,916,184,225,3,872,11351.0,184.0,104.0,0.0,11639.0,10605,162
2020-08-23,airport surveillance (domestic),55,14,0,0,69,0.0,0.0,765.0,14.0,779.0,710,0
2020-08-23,airport surveillance (international),44,0,0,0,44,0.0,0.0,896.0,0.0,896.0,851,1
2020-08-23,ariyalur,541,64,71,0,534,2145.0,64.0,19.0,0.0,2228.0,1670,24
2020-08-23,chengalpattu,2638,352,483,4,2503,23141.0,352.0,5.0,0.0,23498.0,20619,376
2020-08-23,chennai,12984,1298,1040,19,13223,124067.0,1298.0,24.0,0.0,125389.0,109585,2581
2020-08-23,coimbatore,3152,392,444,2,3098,11321.0,392.0,38.0,0.0,11751.0,8416,237
2020-08-23,cuddalore,2938,380,238,2,3078,8201.0,380.0,202.0,0.0,8783.0,5606,99
2020-08-23,dharmapuri,200,12,11,0,201,923.0,11.0,198.0,1.0,1133.0,921,11
2020-08-23,dindigul,899,178,69,3,1005,5483.0,178.0,76.0,0.0,5737.0,4621,111
2020-08-23,erode,917,45,73,2,887,1981.0,37.0,45.0,8.0,2071.0,1152,32
2020-08-23,grand total,53710,5975,6047,97,53541,367341.0,5942.0,6069.0,33.0,379385.0,319327,6517
2020-08-23,kallakurichi,621,93,83,1,630,4888.0,93.0,404.0,0.0,5385.0,4697,58
2020-08-23,kancheepuram,2316,222,238,3,2297,15289.0,222.0,3.0,0.0,15514.0,13013,204
2020-08-23,kanyakumari,1498,181,177,1,1501,8253.0,181.0,104.0,0.0,8538.0,6893,144
2020-08-23,karur,361,49,25,1,384,1205.0,49.0,45.0,0.0,1299.0,891,24
2020-08-23,krishnagiri,287,19,12,0,294,1642.0,19.0,148.0,0.0,1809.0,1488,27
2020-08-23,madurai,921,105,48,3,975,13187.0,102.0,141.0,3.0,13433.0,12123,335
2020-08-23,nagapattinam,611,22,56,1,576,1789.0,22.0,78.0,0.0,1889.0,1284,29
2020-08-23,namakkal,427,47,59,0,415,1431.0,46.0,79.0,1.0,1557.0,1113,29
2020-08-23,nilgiris,230,87,38,3,276,1222.0,87.0,16.0,0.0,1325.0,1041,8
2020-08-23,perambalur,226,30,39,1,216,1121.0,30.0,2.0,0.0,1153.0,922,15
2020-08-23,pudukottai,1388,155,170,0,1373,4881.0,155.0,32.0,0.0,5068.0,3623,72
2020-08-23,railway surveillance,4,0,0,0,4,0.0,0.0,428.0,0.0,428.0,424,0
2020-08-23,ramanathapuram,530,38,61,0,507,4214.0,38.0,133.0,0.0,4385.0,3781,97
2020-08-23,ranipet,1075,155,181,2,1047,9135.0,155.0,49.0,0.0,9339.0,8186,106
2020-08-23,salem,2417,261,231,8,2439,7282.0,260.0,399.0,1.0,7942.0,5393,110
2020-08-23,sivagangai,331,43,52,3,319,3631.0,43.0,60.0,0.0,3734.0,3314,101
2020-08-23,tenkasi,1164,140,261,3,1040,4562.0,140.0,49.0,0.0,4751.0,3620,91
2020-08-23,thanjavur,905,116,182,3,836,5544.0,116.0,22.0,0.0,5682.0,4755,91
2020-08-23,theni,2178,170,265,7,2076,11233.0,170.0,42.0,0.0,11445.0,9235,134
2020-08-23,thirupathur,603,53,52,1,603,2359.0,53.0,109.0,0.0,2521.0,1866,52
2020-08-23,thiruvallur,3879,354,378,5,3850,22091.0,354.0,8.0,0.0,22453.0,18229,374
2020-08-23,thiruvannamalai,873,100,125,0,848,8898.0,100.0,378.0,0.0,9376.0,8389,139
2020-08-23,thiruvarur,527,29,55,3,498,2718.0,29.0,37.0,0.0,2784.0,2251,35
2020-08-23,thoothukudi,609,91,112,0,588,10294.0,89.0,250.0,2.0,10635.0,9949,98
2020-08-23,tirunelveli,1277,158,139,4,1292,7909.0,158.0,420.0,0.0,8487.0,7048,147
2020-08-23,tiruppur,608,75,54,0,629,1935.0,75.0,10.0,0.0,2020.0,1338,53
2020-08-23,trichy,973,97,105,3,962,6554.0,96.0,9.0,1.0,6660.0,5593,105
2020-08-23,vellore,1227,180,219,6,1182,9297.0,178.0,79.0,2.0,9556.0,8236,138
2020-08-23,villupuram,672,160,95,0,737,5734.0,160.0,163.0,0.0,6057.0,5261,59
2020-08-23,virudhunagar,604,10,106,3,505,11781.0,10.0,104.0,0.0,11895.0,11220,170
2020-08-26,airport surveillance (domestic),74,4,8,0,70,0.0,0.0,794.0,4.0,798.0,728,0
2020-08-26,airport surveillance (international),47,0,6,0,41,0.0,0.0,899.0,0.0,899.0,857,1
2020-08-26,ariyalur,507,44,35,2,514,2315.0,44.0,19.0,0.0,2378.0,1837,27
2020-08-26,chengalpattu,2571,294,319,4,2542,24129.0,294.0,5.0,0.0,24428.0,21500,386
2020-08-26,chennai,13384,1290,1137,20,13517,127932.0,1287.0,25.0,3.0,129247.0,113092,2638
2020-08-26,coimbatore,3135,484,359,10,3250,12430.0,484.0,40.0,0.0,12954.0,9442,262
2020-08-26,cuddalore,3102,286,333,2,3053,9326.0,286.0,202.0,0.0,9814.0,6654,107
2020-08-26,dharmapuri,146,36,10,0,172,948.0,33.0,199.0,3.0,1183.0,1000,11
2020-08-26,dindigul,906,37,110,2,831,5914.0,37.0,76.0,0.0,6027.0,5079,117
2020-08-26,erode,1065,102,92,5,1070,2341.0,102.0,55.0,0.0,2498.0,1390,38
2020-08-26,grand total,52128,5958,5606,118,52362,385161.0,5943.0,6142.0,15.0,397261.0,338060,6839
2020-08-26,kallakurichi,588,78,53,0,613,5083.0,78.0,404.0,0.0,5565.0,4890,62
2020-08-26,kancheepuram,2155,329,219,8,2257,15963.0,329.0,3.0,0.0,16295.0,13813,225
2020-08-26,kanyakumari,1480,159,149,5,1485,8731.0,159.0,104.0,0.0,8994.0,7352,157
