date,district,cases_today,percentage_tests_positive,outside_source_details,case_details,remarks,cases_total,active_cases,recovered_total,deaths_total
2021-07-13,mansa,5.0,1.0,,5 new case,,15548.0,38.0,15211.0,299.0
2021-07-13,fg sahib,4.0,0.59,,4 new cases,,8751.0,22.0,8457.0,272.0
2021-07-13,pathankot,4.0,1.03,,4 new cases,,18551.0,46.0,18092.0,413.0
2021-07-13,patiala,4.0,0.2,,4 new cases,,48643.0,92.0,47217.0,1334.0
2021-07-13,fazilka,3.0,0.43,,3 new cases (opd),,20091.0,103.0,19464.0,524.0
2021-07-13,sbs nagar,3.0,0.27,,3 new cases,,11421.0,18.0,11043.0,360.0
2021-07-13,hoshiarpur,2.0,0.12,,2 new cases,,30561.0,63.0,29526.0,972.0
2021-07-13,moga,2.0,0.45,,2 new case,,8602.0,11.0,8360.0,231.0
2021-07-13,muktsar,2.0,0.1,,2 new cases,,18677.0,64.0,18092.0,521.0
2021-07-13,tarn taran,2.0,0.31,,2 new cases,,7958.0,40.0,7548.0,370.0
2021-07-13,barnala,1.0,0.18,,1 new case,,5887.0,22.0,5626.0,239.0
2021-07-13,gurdaspur,1.0,0.04,,1 new cases,,22172.0,40.0,21335.0,797.0
2021-07-13,kapurthala,1.0,0.08,,1 new cases,,17690.0,64.0,17078.0,548.0
2021-07-13,ropar,0.0,0.0,,,,12857.0,21.0,12420.0,416.0
2021-07-13,on the daypunjab,115.0,0.34,,,,,,,
2021-07-13,total,,,,,,597821.0,1427.0,580195.0,16199.0
2021-07-11,ludhiana,24.0,0.24,,"2 contact of positive case, 10 newcases (ili), 12 new case",,87147.0,160.0,84897.0,2090.0
2021-07-11,fazilka,20.0,2.24,,"2 contact of positive case, 12 newcases (ili), 6 new case",,20086.0,130.0,19432.0,524.0
2021-07-11,amritsar,15.0,0.52,,15 new cases,,46941.0,164.0,45200.0,1577.0
2021-07-11,jalandhar,12.0,0.25,,12 new cases,,62903.0,133.0,61284.0,1486.0
2021-07-11,bathinda,10.0,0.63,,"1 new cases (ili), 9 new cases",,41359.0,137.0,40189.0,1033.0
2021-07-11,patiala,8.0,0.43,,"1 contact of positive case, 7 newcases",,48635.0,105.0,47196.0,1334.0
2021-07-11,kapurthala,6.0,0.32,,6 new cases,,17685.0,78.0,17060.0,547.0
2021-07-11,gurdaspur,5.0,0.15,,5 new cases,,22169.0,40.0,21332.0,797.0
2021-07-11,hoshiarpur,5.0,0.2,,"2 contact of positive case, 3 newcases",,30554.0,72.0,29510.0,972.0
2021-07-11,sas nagar,5.0,0.71,,5 new cases,,68371.0,96.0,67220.0,1055.0
2021-07-11,faridkot,4.0,0.46,,4 new cases,,13769.0,55.0,13406.0,308.0
2021-07-11,sangrur,3.0,0.13,,"2 new cases (ili), 1 new cases",,15646.0,58.0,14725.0,863.0
2021-07-11,mansa,2.0,0.37,,2 new cases,,15543.0,50.0,15195.0,298.0
2021-07-11,moga,2.0,0.54,,2 new cases,,8599.0,11.0,8357.0,231.0
2021-07-11,muktsar,2.0,0.08,,2 new cases,,18663.0,56.0,18086.0,521.0
2021-07-11,sbs nagar,2.0,0.18,,2 new cases,,11418.0,17.0,11042.0,359.0
2021-07-11,ferozepur,1.0,0.14,,1 new cases,,14135.0,74.0,13576.0,485.0
2021-07-11,fg sahib,1.0,0.1,,1 new cases,,8738.0,12.0,8455.0,271.0
2021-07-11,pathankot,1.0,0.07,,1 new cases,,18544.0,50.0,18081.0,413.0
2021-07-11,barnala,0.0,0.0,,,,5885.0,22.0,5626.0,237.0
2021-07-11,ropar,0.0,0.0,,,,12856.0,23.0,12417.0,416.0
2021-07-11,tarn taran,0.0,0.0,,,,7952.0,40.0,7543.0,369.0
2021-07-11,on the daypunjab,128.0,0.3,,,,,,,
2021-07-11,total,,,,,,597598.0,1583.0,579829.0,16186.0
2021-07-10,amritsar,15.0,0.42,,15 new cases,,46926.0,168.0,45183.0,1575.0
2021-07-10,bathinda,13.0,1.06,,13 new cases,,41348.0,150.0,40167.0,1031.0
2021-07-10,jalandhar,13.0,0.25,,13 new cases,,62891.0,136.0,61269.0,1486.0
2021-07-10,ludhiana,13.0,0.17,,"1 contact of positive case, 6 newcases (ili), 6 new case",,87123.0,157.0,84876.0,2090.0
2021-07-10,patiala,9.0,0.41,,"1 contact of positive case, 8 newcases",,48627.0,107.0,47186.0,1334.0
2021-07-10,hoshiarpur,8.0,0.53,,"2 contact of positive case, 2 new case(ili), 4 new cases",,30549.0,72.0,29505.0,972.0
2021-07-10,pathankot,8.0,0.59,,8 new cases,,18544.0,54.0,18077.0,413.0
2021-07-10,sangrur,8.0,0.39,,"4 new cases (ili), 4 new cases",,15643.0,58.0,14723.0,862.0
2021-07-10,kapurthala,6.0,0.33,,6 new cases,,17679.0,75.0,17057.0,547.0
2021-07-10,sas nagar,5.0,0.45,,5 new cases,,68365.0,130.0,67181.0,1054.0
2021-07-10,ferozepur,4.0,0.69,,4 new cases,,14134.0,79.0,13570.0,485.0
2021-07-10,fazilka,3.0,0.31,,3 new cases (opd),,20067.0,120.0,19424.0,523.0
2021-07-10,mansa,3.0,0.51,,3 new cases,,15540.0,55.0,15188.0,297.0
2021-07-10,muktsar,3.0,0.14,,3 new cases,,18661.0,57.0,18083.0,521.0
2021-07-10,barnala,2.0,0.52,,2 new cases,,5885.0,25.0,5623.0,237.0
2021-07-10,faridkot,2.0,0.36,,2 new cases,,13765.0,64.0,13393.0,308.0
2021-07-10,fg sahib,2.0,0.17,,2 new cases,,8737.0,15.0,8452.0,270.0
2021-07-10,gurdaspur,2.0,0.05,,2 new cases,,22164.0,55.0,21312.0,797.0
2021-07-10,moga,2.0,1.03,,2 new cases,,8597.0,11.0,8355.0,231.0
2021-07-10,tarn taran,2.0,0.21,,2 new case,,7952.0,42.0,7541.0,369.0
2021-07-10,ropar,1.0,0.14,,1 new cases,,12856.0,25.0,12415.0,416.0
2021-07-10,sbs nagar,0.0,0.0,,,,11416.0,19.0,11038.0,359.0
2021-07-10,on the daypunjab,124.0,0.3,,,,,,,
2021-07-10,total,,,,,,597469.0,1674.0,579618.0,16177.0
2021-07-09,bathinda,19.0,1.11,,"3 new cases (ili), 16 new cases",,41335.0,165.0,40139.0,1031.0
2021-07-09,amritsar,17.0,0.53,,17 new cases,,46911.0,198.0,45139.0,1574.0
2021-07-09,jalandhar,14.0,0.24,,14 new cases,,62878.0,145.0,61247.0,1486.0
2021-07-09,muktsar,12.0,0.51,,12 new cases,,18658.0,61.0,18076.0,521.0
2021-07-09,ferozepur,11.0,1.75,,11 new cases,,14130.0,80.0,13565.0,485.0
2021-07-09,mansa,10.0,2.11,,10 new cases,,15537.0,62.0,15180.0,295.0
2021-07-09,kapurthala,9.0,0.58,,9 new cases,,17673.0,80.0,17047.0,546.0
2021-07-09,gurdaspur,8.0,0.25,,8 new cases,,22162.0,72.0,21294.0,796.0
2021-07-09,hoshiarpur,8.0,0.47,,"2 contact of positive case, 1 new case(ili), 5 new cases",,30541.0,73.0,29496.0,972.0
2021-07-09,ludhiana,8.0,0.1,,"1 contact of positive case, 4 new cases(opd), 2 new cases (ili), 1 new case",,87110.0,161.0,84859.0,2090.0
2021-07-09,patiala,8.0,0.38,,"2 contact of positive case, 6 newcases",,48618.0,115.0,47170.0,1333.0
2021-07-09,fazilka,6.0,0.54,,"2 contact of positive case, 4 newcases (opd)",,20064.0,129.0,19412.0,523.0
2021-07-09,sas nagar,6.0,0.62,,6 new cases,,68360.0,137.0,67170.0,1053.0
2021-07-09,moga,5.0,1.25,,5 new cases,,8595.0,17.0,8347.0,231.0
2021-07-09,ropar,5.0,0.77,,5 new cases,,12855.0,25.0,12414.0,416.0
2021-07-09,barnala,3.0,0.74,,3 new cases,,5883.0,26.0,5620.0,237.0
2021-07-09,fg sahib,3.0,0.25,,3 new cases,,8735.0,18.0,8447.0,270.0
2021-07-09,pathankot,3.0,0.25,,3 new cases,,18538.0,51.0,18075.0,412.0
2021-07-09,sangrur,3.0,0.15,,3 new cases,,15635.0,53.0,14720.0,862.0
2021-07-09,faridkot,2.0,0.48,,2 new cases,,13763.0,73.0,13382.0,308.0
2021-07-09,sbs nagar,1.0,0.09,,1 new case,,11416.0,23.0,11034.0,359.0
2021-07-09,tarn taran,1.0,0.1,,1 new case,,7950.0,45.0,7537.0,368.0
2021-07-09,on the daypunjab,162.0,0.39,,,,,,,
2021-07-09,total,,,,,,597347.0,1809.0,579370.0,16168.0
2021-07-08,jalandhar,29.0,0.48,,29 new cases,,62864.0,156.0,61223.0,1485.0
2021-07-08,patiala,26.0,0.99,,"2 contact of positive case, 24 newcases",,48610.0,122.0,47155.0,1333.0
2021-07-08,fazilka,17.0,1.55,,"4 contact of positive case, 2 newcases (ili), 11 new cases (opd)",,20064.0,147.0,19394.0,523.0
2021-07-08,amritsar,16.0,0.58,,16 new cases,,46894.0,198.0,45122.0,1574.0
2021-07-08,ludhiana,15.0,0.16,,"3 new cases (opd), 5 new cases (ili),7 new cases",,87102.0,177.0,84836.0,2089.0
2021-07-08,bathinda,14.0,0.8,,"2 new cases (ili), 12 new cases",,41316.0,166.0,40121.0,1029.0
2021-07-08,kapurthala,14.0,0.87,,14 new cases,,17664.0,79.0,17040.0,545.0
2021-07-08,hoshiarpur,13.0,0.53,,"6 contact of positive case, 1 new case(ili), 6 new cases",,30533.0,81.0,29480.0,972.0
2021-07-08,muktsar,12.0,0.46,,12 new cases,,18646.0,55.0,18070.0,521.0
2021-07-08,ferozepur,11.0,1.22,,11 new cases,,14119.0,84.0,13551.0,484.0
2021-07-08,sas nagar,11.0,1.0,,11 new cases,,68353.0,151.0,67150.0,1052.0
2021-07-08,gurdaspur,7.0,0.21,,7 new cases,,22154.0,79.0,21279.0,796.0
2021-07-08,pathankot,7.0,0.54,,7 new cases,,18535.0,53.0,18070.0,412.0
2021-07-08,faridkot,6.0,0.51,,,reportpending,13765.0,100.0,13357.0,308.0
2021-07-08,moga,6.0,1.16,,6 new cases,,8590.0,21.0,8338.0,231.0
2021-07-08,sangrur,6.0,0.25,,"3 new cases (ili), 3 new cases",,15632.0,58.0,14713.0,861.0
2021-07-08,tarn taran,6.0,0.59,,6 new cases,,7949.0,46.0,7536.0,367.0
2021-07-08,fg sahib,4.0,0.39,,4 new cases,,8732.0,21.0,8441.0,270.0
2021-07-08,sbs nagar,4.0,0.32,,4 new cases,,11416.0,28.0,11029.0,359.0
2021-07-08,mansa,3.0,0.47,,3 new cases,,15527.0,56.0,15178.0,293.0
2021-07-08,barnala,1.0,0.2,,1 new cases,,5880.0,26.0,5617.0,237.0
2021-07-08,ropar,1.0,0.12,,1 new cases,,12850.0,23.0,12411.0,416.0
2021-07-08,on the daypunjab,229.0,0.5,,,,,,,
2021-07-08,total,,,,,,597195.0,1927.0,579111.0,16157.0
2021-07-07,gurdaspur,37.0,0.87,,"1 contact of positive case, 36 new cases",,22147.0,102.0,21250.0,795.0
2021-07-07,amritsar,28.0,1.19,,28 new cases,,46878.0,199.0,45107.0,1572.0
2021-07-07,bathinda,23.0,1.39,,"3 new cases (ili), 20 new cases",,41302.0,171.0,40102.0,1029.0
2021-07-07,ludhiana,19.0,0.19,,"15 new cases (opd), 2 new cases (ili),2 new cases",,87087.0,197.0,84801.0,2089.0
2021-07-07,patiala,15.0,0.51,,"3 contact of positive case, 12 new cases",,48585.0,108.0,47144.0,1333.0
2021-07-07,sas nagar,15.0,1.24,,15 new cases,,68343.0,163.0,67129.0,1051.0
2021-07-07,fazilka,14.0,1.39,,"2 contact of positive case, 3 new cases(ili), 9 new cases (opd)",,20047.0,136.0,19388.0,523.0
2021-07-07,hoshiarpur,11.0,0.43,,"3 contact of positive case, 1 new case(ili), 7 new cases",,30520.0,78.0,29471.0,971.0
2021-07-07,pathankot,9.0,0.62,,9 new cases,,18529.0,54.0,18063.0,412.0
2021-07-07,jalandhar,8.0,0.13,,8 new cases,,62835.0,149.0,61202.0,1484.0
2021-07-07,ropar,8.0,0.89,,8 new cases,,12849.0,25.0,12408.0,416.0
2021-07-07,sangrur,8.0,0.35,,"4 new cases (ili), 4 new cases",,15626.0,64.0,14701.0,861.0
2021-07-07,sbs nagar,7.0,0.54,,7 new cases,,11412.0,27.0,11027.0,358.0
2021-07-07,ferozepur,6.0,0.83,,6 new cases,,14108.0,84.0,13541.0,483.0
2021-07-07,kapurthala,5.0,0.26,,5 new cases,,17650.0,69.0,17037.0,544.0
2021-07-07,tarn taran,5.0,0.51,,5 new cases,,7943.0,56.0,7521.0,366.0
2021-07-07,muktsar,4.0,0.15,,4 new cases,,18634.0,55.0,18059.0,520.0
2021-07-07,fg sahib,3.0,0.25,,3 new cases,,8728.0,20.0,8439.0,269.0
2021-07-07,barnala,2.0,0.48,,2 new cases,,5879.0,27.0,5615.0,237.0
2021-07-07,faridkot,2.0,0.17,,2 new cases,,13759.0,95.0,13357.0,307.0
2021-07-07,mansa,2.0,0.27,,2 new cases,,15525.0,66.0,15168.0,291.0
2021-07-07,moga,2.0,0.36,,2 new cases,,8584.0,19.0,8335.0,230.0
2021-07-07,on the daypunjab,233.0,0.48,,,,,,,
2021-07-07,total,,,,,,596970.0,1964.0,578865.0,16141.0
2021-07-06,amritsar,21.0,1.0,,21 new cases,,46850.0,198.0,45082.0,1570.0
2021-07-06,ludhiana,19.0,0.2,,"1 contact of positive case, 5 new cases(opd), 5 new cases (ili), 8 new cases",,87068.0,210.0,84769.0,2089.0
2021-07-06,bathinda,15.0,2.0,,15 new cases,,41279.0,166.0,40084.0,1029.0
2021-07-06,hoshiarpur,15.0,0.72,,"4 contact of positive case, 2 new case(ili), 9 new cases",,30509.0,82.0,29456.0,971.0
2021-07-06,faridkot,12.0,1.26,,12 new cases,,13757.0,107.0,13343.0,307.0
2021-07-06,patiala,12.0,0.46,,"3 contact of positive case, 9 new cases",,48569.0,116.0,47121.0,1332.0
2021-07-06,ferozepur,11.0,1.97,,11 new cases,,14102.0,90.0,13529.0,483.0
2021-07-06,fazilka,10.0,1.31,,"1 contact of positive case, 1 new case(ili), 8 new cases (opd)",,20033.0,135.0,19375.0,523.0
2021-07-06,kapurthala,10.0,0.66,,10 new cases,,17644.0,68.0,17033.0,543.0
2021-07-06,sas nagar,10.0,0.9,,10 new cases,,68327.0,168.0,67109.0,1050.0
2021-07-06,muktsar,9.0,0.37,,9 new cases,,18630.0,62.0,18048.0,520.0
2021-07-06,jalandhar,8.0,0.18,,8 new cases,,62828.0,166.0,61178.0,1484.0
2021-07-06,pathankot,8.0,1.32,,8 new cases,,18521.0,62.0,18048.0,411.0
2021-07-06,fg sahib,6.0,0.71,,6 new cases,,8725.0,25.0,8431.0,269.0
2021-07-06,sangrur,6.0,0.28,,"3 new cases (ili), 3 new cases",,15618.0,64.0,14695.0,859.0
2021-07-06,mansa,5.0,1.0,,5 new cases,,15523.0,68.0,15166.0,289.0
2021-07-06,tarn taran,4.0,0.48,,4 new cases,,7938.0,56.0,7516.0,366.0
2021-07-06,gurdaspur,3.0,0.1,,3 new cases,,22110.0,76.0,21239.0,795.0
2021-07-06,moga,3.0,0.52,,3 new cases,,8582.0,26.0,8326.0,230.0
2021-07-06,ropar,2.0,0.33,,2 new cases,,12841.0,20.0,12405.0,416.0
2021-07-06,sbs nagar,1.0,0.08,,1 new case (ili),,11405.0,22.0,11025.0,358.0
2021-07-06,barnala,0.0,0.0,,,,5877.0,28.0,5612.0,237.0
2021-07-06,on the daypunjab,190.0,0.48,,,,,,,
2021-07-06,total,,,,,,596736.0,2015.0,578590.0,16131.0
2021-07-05,kapurthala,20.0,1.14,,"5 new cases (ili), 15 new cases",,17634.0,63.0,17028.0,543.0
2021-07-05,jalandhar,19.0,0.65,,19 new cases,,62820.0,170.0,61167.0,1483.0
2021-07-05,ludhiana,11.0,0.13,,"5 new cases (opd), 4 new cases (ili), 2 new cases",,87049.0,223.0,84737.0,2089.0
2021-07-05,amritsar,9.0,0.46,,9 new cases,,46829.0,197.0,45062.0,1570.0
2021-07-05,hoshiarpur,9.0,0.74,,"3 contact of positive case, 2 new case (ili), 4 new cases",,30494.0,87.0,29437.0,970.0
2021-07-05,faridkot,7.0,1.27,,7 new cases,,13749.0,108.0,13335.0,306.0
2021-07-05,patiala,7.0,0.49,,"1 contact of positive case, 6 new cases",,48557.0,126.0,47099.0,1332.0
2021-07-05,fazilka,6.0,0.48,,"2 contact of positive case, 4 new cases (opd)",,20023.0,138.0,19362.0,523.0
2021-07-05,ferozepur,6.0,1.26,,6 new cases,,14091.0,102.0,13507.0,482.0
2021-07-05,mansa,6.0,1.35,,6 new cases,,15518.0,73.0,15159.0,286.0
2021-07-05,sangrur,6.0,0.3,,"4 new cases (ili), 2 new cases",,15612.0,71.0,14682.0,859.0
2021-07-05,sas nagar,6.0,0.68,,6 new cases,,68317.0,189.0,67078.0,1050.0
2021-07-05,barnala,4.0,1.55,,4 new cases,,5877.0,30.0,5610.0,237.0
2021-07-05,bathinda,3.0,0.29,,"2 new cases (ili), 1 new case",,41264.0,180.0,40057.0,1027.0
2021-07-05,moga,3.0,0.82,,3 new cases,,8579.0,26.0,8323.0,230.0
2021-07-05,pathankot,3.0,0.38,,3 new cases,,18513.0,61.0,18041.0,411.0
2021-07-05,tarn taran,3.0,0.35,,3 new cases,,7934.0,56.0,7512.0,366.0
2021-07-05,fg sahib,2.0,0.26,,2 new cases,,8719.0,22.0,8428.0,269.0
2021-07-05,muktsar,2.0,0.13,,2 new cases,,18621.0,67.0,18034.0,520.0
2021-07-05,ropar,2.0,0.32,,2 new cases,,12839.0,18.0,12405.0,416.0
2021-07-05,sbs nagar,2.0,0.38,,2 new cases (ili),,11404.0,23.0,11023.0,358.0
2021-07-05,gurdaspur,1.0,0.03,,1 new case,,22107.0,88.0,21224.0,795.0
2021-07-05,on the day punjab,137.0,0.41,,,,,,,
2021-07-05,total,,,,,,596550.0,2118.0,578310.0,16122.0
2021-07-04,bathinda,23.0,1.35,,"1 contact of positive case, 6 new cases(ili), 16 new cases",,41264.0,219.0,40020.0,1025.0
2021-07-04,amritsar,14.0,0.6,,14 new case,,46820.0,218.0,45032.0,1570.0
2021-07-04,ludhiana,13.0,0.13,,"3 contact of positive case, 3 new cases(opd), 3 new cases (ili), 4 new cases",,87038.0,255.0,84695.0,2088.0
2021-07-04,sas nagar,13.0,1.47,,13 new cases,,68311.0,206.0,67055.0,1050.0
2021-07-04,patiala,12.0,0.55,,"3 contact of positive case, 9 new cases",,48550.0,137.0,47081.0,1332.0
2021-07-04,sangrur,12.0,0.53,,"5 new cases (ili), 7 new cases",,15606.0,78.0,14669.0,859.0
2021-07-04,fazilka,11.0,2.06,,"1 contact of positive case, 1 new case(ili), 9 new cases (opd)",,20017.0,147.0,19347.0,523.0
2021-07-04,ferozepur,9.0,1.29,,9 new cases,,14085.0,109.0,13495.0,481.0
2021-07-04,jalandhar,9.0,0.2,,9 new cases,,62801.0,175.0,61143.0,1483.0
2021-07-04,mansa,9.0,1.74,,9 new cases,,15512.0,85.0,15143.0,284.0
2021-07-04,hoshiarpur,6.0,0.39,,"2 contact of positive case, 1 new case(ili), 3 new cases",,30485.0,108.0,29409.0,968.0
2021-07-04,muktsar,5.0,0.19,,5 new cases,,18619.0,79.0,18021.0,519.0
2021-07-04,barnala,3.0,0.42,,3 new cases,,5873.0,30.0,5606.0,237.0
2021-07-04,faridkot,3.0,0.27,,3 new cases,,13742.0,110.0,13327.0,305.0
2021-07-04,kapurthala,3.0,0.17,,3 new cases,,17614.0,48.0,17024.0,542.0
2021-07-04,pathankot,3.0,0.27,,3 new cases,,18510.0,70.0,18029.0,411.0
2021-07-04,tarn taran,3.0,0.33,,3 new cases,,7931.0,54.0,7511.0,366.0
2021-07-04,fg sahib,2.0,0.19,,2 new cases,,8717.0,28.0,8421.0,268.0
2021-07-04,ropar,2.0,0.27,,2 new cases,,12837.0,16.0,12405.0,416.0
2021-07-04,sbs nagar,2.0,0.31,,2 new cases,,11402.0,26.0,11018.0,358.0
2021-07-04,gurdaspur,1.0,0.03,,1 new case,,22106.0,97.0,21214.0,795.0
2021-07-04,moga,0.0,0.0,,,,8576.0,29.0,8317.0,230.0
2021-07-04,on the daypunjab,158.0,0.39,,,,,,,
2021-07-04,total,,,,,,596416.0,2324.0,577982.0,16110.0
2021-07-03,ludhiana,26.0,0.27,,"3 contact of positive case, 6 new cases(opd), 12 new cases (ili), 5 new cases",,87025.0,282.0,84655.0,2088.0
2021-07-03,jalandhar,24.0,0.45,,24 new cases,,62792.0,196.0,61114.0,1482.0
2021-07-03,patiala,15.0,0.66,,15 new cases,,48538.0,150.0,47056.0,1332.0
2021-07-03,bathinda,13.0,0.69,,"1 new case (ili), 12 new cases",,41241.0,227.0,39990.0,1024.0
2021-07-03,amritsar,12.0,0.6,,12 new cases,,46806.0,245.0,44992.0,1569.0
2021-07-03,sas nagar,12.0,1.1,,"5 new cases (ili), 7 new cases",,68298.0,222.0,67026.0,1050.0
2021-07-03,gurdaspur,10.0,0.26,,10 new cases,,22105.0,126.0,21184.0,795.0
2021-07-03,pathankot,10.0,0.81,,10 new cases,,18509.0,71.0,18027.0,411.0
2021-07-03,faridkot,7.0,0.7,,7 new cases,,13739.0,141.0,13293.0,305.0
2021-07-03,hoshiarpur,7.0,0.41,,"2 contact of positive case, 1 new case(ili), 4 new cases",,30479.0,121.0,29390.0,968.0
2021-07-03,fazilka,6.0,0.66,,"1 new case (ili), 5 new cases (opd)",,20006.0,144.0,19339.0,523.0
2021-07-03,moga,6.0,1.03,,6 new cases,,8579.0,42.0,8307.0,230.0
2021-07-03,kapurthala,5.0,0.24,,5 new cases,,17613.0,60.0,17011.0,542.0
2021-07-03,mansa,5.0,0.79,,5 new cases,,15503.0,81.0,15140.0,282.0
2021-07-03,sangrur,4.0,0.15,,"3 new cases (ili), 1 new case",,15594.0,77.0,14658.0,859.0
2021-07-03,ferozepur,3.0,0.41,,3 new cases,,14076.0,110.0,13486.0,480.0
2021-07-03,tarn taran,3.0,0.32,,3 new cases,,7928.0,57.0,7505.0,366.0
2021-07-03,fg sahib,1.0,0.09,,1 new case,,8715.0,34.0,8413.0,268.0
2021-07-03,muktsarsahib,1.0,0.04,,1 new case,,,,,
2021-07-03,ropar,1.0,0.16,,1 new case,,12835.0,14.0,12405.0,416.0
2021-07-03,sbs nagar,1.0,0.08,,1 new case,,11400.0,26.0,11016.0,358.0
2021-07-03,barnala,0.0,0.0,,,,5870.0,31.0,5602.0,237.0
2021-07-03,on the daypunjab,172.0,0.39,,,,,,,
2021-07-03,muktsar,,,,,,18614.0,81.0,18015.0,518.0
2021-07-03,total,,,,,,596265.0,2538.0,577624.0,16103.0
2021-07-02,faridkot,19.0,2.22,,19 new cases,,13732.0,143.0,13284.0,305.0
2021-07-02,jalandhar,19.0,0.35,,19 new cases,,62768.0,207.0,61080.0,1481.0
2021-07-02,amritsar,16.0,0.64,,16 new cases,,46794.0,258.0,44968.0,1568.0
2021-07-02,bathinda,13.0,0.65,,13 new cases,,41228.0,248.0,39958.0,1022.0
2021-07-02,hoshiarpur,13.0,0.52,,"4 contact of positive case, 1 new case(ili), 8 new cases",,30472.0,134.0,29372.0,966.0
2021-07-02,patiala,13.0,0.55,,"2 contact of positive case, 11 new cases",,48523.0,163.0,47028.0,1332.0
2021-07-02,ludhiana,12.0,0.11,,"4 new cases (opd), 5 new cases (ili), 3new cases",,86999.0,306.0,84605.0,2088.0
2021-07-02,fazilka,11.0,0.92,,"2 contact of positive case, 5 new cases(ili), 4 new cases (opd)",,20000.0,159.0,19322.0,519.0
2021-07-02,gurdaspur,11.0,0.26,,"1 contact of positive case,10 new cases",,22096.0,146.0,21156.0,794.0
2021-07-02,tarn taran,10.0,1.06,,10 new cases,,7925.0,58.0,7501.0,366.0
2021-07-02,fg sahib,9.0,0.74,,9 new cases,,8714.0,39.0,8407.0,268.0
2021-07-02,mansa,9.0,1.35,,9 new cases,,15497.0,86.0,15131.0,280.0
2021-07-02,sas nagar,7.0,0.71,,7 new cases,,68286.0,245.0,66991.0,1050.0
2021-07-02,sbs nagar,7.0,0.52,,7 new cases,,11400.0,29.0,11013.0,358.0
2021-07-02,ferozepur,6.0,0.91,,6 new cases,,14073.0,118.0,13476.0,479.0
2021-07-02,moga,6.0,1.22,,6 new cases,,8573.0,43.0,8301.0,229.0
2021-07-02,muktsar,5.0,0.19,,5 new cases,,18613.0,94.0,18001.0,518.0
2021-07-02,barnala,4.0,0.93,,4 new cases,,5870.0,35.0,5598.0,237.0
2021-07-02,kapurthala,4.0,0.21,,4 new cases,,17608.0,68.0,17000.0,540.0
2021-07-02,pathankot,3.0,0.23,,3 new cases,,18499.0,72.0,18016.0,411.0
2021-07-02,sangrur,2.0,0.09,,2 new cases,,15590.0,88.0,14643.0,859.0
2021-07-02,ropar,1.0,0.11,,1 new case,,12834.0,13.0,12405.0,416.0
2021-07-02,on the daypunjab,200.0,0.42,,,,,,,
2021-07-02,total,,,,,,596094.0,2752.0,577256.0,16086.0
2021-07-01,amritsar,37.0,1.34,,37 new cases,,46778.0,278.0,44933.0,1567.0
2021-07-01,sas nagar,32.0,3.06,,"13 new cases (ili), 19 new cases",,68280.0,267.0,66964.0,1049.0
2021-07-01,bathinda,27.0,1.42,,"1 new case (ili), 26 new cases",,41215.0,262.0,39932.0,1021.0
2021-07-01,jalandhar,22.0,0.39,,22 new cases,,62749.0,232.0,61037.0,1480.0
2021-07-01,ludhiana,21.0,0.19,,"1 contact of positive case, 6 new cases(opd), 7 new cases (ili), 7 new cases",,86987.0,328.0,84571.0,2088.0
2021-07-01,patiala,21.0,0.59,,"1 contact of positive case, 20 new cases",,48511.0,166.0,47013.0,1332.0
2021-07-01,ferozepur,20.0,2.84,,20 new cases,,14067.0,126.0,13465.0,476.0
2021-07-01,hoshiarpur,16.0,0.6,,"4 contact of positive case, 3 new cases(ili), 9 new cases",,30459.0,142.0,29352.0,965.0
2021-07-01,faridkot,15.0,0.93,,15 new cases,,13713.0,152.0,13256.0,305.0
2021-07-01,gurdaspur,14.0,0.35,,"2 contact of positive case,12 new cases",,22085.0,155.0,21136.0,794.0
2021-07-01,fazilka,12.0,0.88,,"2 contact of positive case, 1 new case(ili), 9 new cases (opd)",,19989.0,185.0,19285.0,519.0
2021-07-01,mansa,11.0,1.94,,11 new cases,,15488.0,93.0,15117.0,278.0
2021-07-01,fg sahib,10.0,0.8,,10 new cases,,8705.0,33.0,8405.0,267.0
2021-07-01,kapurthala,8.0,0.39,,8 new cases,,17604.0,80.0,16985.0,539.0
2021-07-01,moga,8.0,1.68,,8 new cases,,8567.0,39.0,8299.0,229.0
2021-07-01,pathankot,4.0,0.29,,4 new cases,,18496.0,86.0,18000.0,410.0
2021-07-01,muktsar,3.0,0.11,,3 new cases,,18608.0,102.0,17988.0,518.0
2021-07-01,sangrur,3.0,0.11,,"2 new cases (ili), 1 new case",,15588.0,102.0,14628.0,858.0
2021-07-01,sbs nagar,3.0,0.21,,3 new cases,,11396.0,25.0,11013.0,358.0
2021-07-01,barnala,1.0,0.24,,1 new case,,5866.0,35.0,5594.0,237.0
2021-07-01,ropar,1.0,0.13,,1 new case,,12833.0,23.0,12394.0,416.0
2021-07-01,tarn taran,1.0,0.1,,1 new case,,7915.0,50.0,7499.0,366.0
2021-07-01,on the daypunjab,290.0,0.57,,,,,,,
2021-07-01,total,,,,,,595899.0,2961.0,576866.0,16072.0
2021-06-30,amritsar,34.0,1.14,,34 new cases,,46741.0,287.0,44889.0,1565.0
2021-06-30,bathinda,28.0,1.34,,28 new cases,,41188.0,286.0,39881.0,1021.0
2021-06-30,jalandhar,23.0,0.41,,23 new cases,,62727.0,247.0,61002.0,1478.0
2021-06-30,patiala,23.0,0.85,,"1 contact of positive case, 22 new cases",,48490.0,170.0,46989.0,1331.0
