date,district,cases_new,cases_total,discharged_new,discharged_total,active_cases_total,deaths_new,deaths_total,non_covid_deaths
2021-11-02,kolara,0,46917,5,46275,4,0,638,0
2021-11-02,koppala,0,35198,1,34661,16,0,521,0
2021-11-02,mandya,9,73766,8,73042,74,0,650,0
2021-11-02,mysuru,31,179214,25,176497,299,0,2418,0
2021-11-02,others*,0,36,0,33,0,0,3,0
2021-11-02,raichuru,0,39973,0,39641,1,0,331,0
2021-11-02,ramanagara,0,24204,0,23870,14,0,320,0
2021-11-02,shivamogga,1,69446,5,68257,101,0,1088,0
2021-11-02,tumakuru,8,120849,28,119459,262,1,1128,0
2021-11-02,udupi,4,76728,4,76191,48,0,489,0
2021-11-02,uttara kannada,6,56231,28,55373,91,1,767,0
2021-11-02,vijayapura,0,36268,0,35765,8,0,495,0
2021-11-02,yadagiri,0,27545,0,27337,1,0,207,0
2021-11-03,bagalakote,0,35178,0,34843,2,0,333,0
2021-11-03,ballari,0,97767,2,95968,110,0,1689,0
2021-11-03,belagavi,5,79914,4,78897,79,0,938,0
2021-11-03,bengaluru rural,5,62012,3,61082,40,0,890,0
2021-11-03,bengaluru urban,151,1252257,173,1229570,6401,1,16285,1
2021-11-03,bidar,0,24340,0,23936,0,0,400,4
2021-11-03,chamarajanagara,0,33001,1,32475,15,0,500,11
2021-11-03,chikkaballapura,0,43953,5,43506,17,0,429,1
2021-11-03,chikkamagaluru,4,51134,2,50674,65,0,395,0
2021-11-03,chitradurga,1,36671,2,36418,47,0,206,0
2021-11-03,dakshina kannada,12,115520,30,113613,220,0,1680,7
2021-11-03,davanagere,0,50990,0,50359,23,0,608,0
2021-11-03,dharwada,1,60975,2,59647,11,0,1315,2
2021-11-03,gadag,0,26066,0,25747,0,0,319,0
2021-11-03,hassana,8,111808,22,110364,186,0,1256,2
2021-11-03,haveri,0,21947,0,21301,2,0,644,0
2021-11-03,kalaburagi,0,61929,0,61092,18,0,819,0
2021-11-03,kodagu,5,37115,5,36630,155,0,329,1
2021-11-03,kolara,0,46917,2,46277,2,0,638,0
2021-11-03,koppala,0,35198,0,34661,16,0,521,0
2021-11-03,mandya,6,73772,3,73045,77,0,650,0
2021-11-03,mysuru,19,179233,27,176524,291,0,2418,0
2021-11-03,others*,0,36,0,33,0,0,3,0
2021-11-03,raichuru,1,39974,0,39641,2,0,331,0
2021-11-03,ramanagara,1,24205,2,23872,13,0,320,0
2021-11-03,shivamogga,1,69447,0,68257,102,0,1088,0
2021-11-03,tumakuru,11,120860,13,119472,260,0,1128,0
2021-11-03,udupi,11,76739,11,76202,48,0,489,0
2021-11-03,uttara kannada,12,56243,7,55380,95,1,768,0
2021-11-03,vijayapura,0,36268,0,35765,8,0,495,0
2021-11-03,yadagiri,0,27545,0,27337,1,0,207,0
2021-11-04,bagalakote*,0,35178,0,34842,3,0,333,0
2021-11-04,ballari*,0,97767,2,95970,111,0,1686,0
2021-11-04,belagavi*,2,79916,1,78903,75,0,938,0
2021-11-04,bengaluru rural*,1,62013,3,61085,39,0,889,0
2021-11-04,bengaluru urban*,157,1252414,171,1229740,6381,1,16292,1
2021-11-04,bidar,1,24341,0,23936,1,0,400,4
2021-11-04,chamarajanagara*,1,33002,0,32477,12,0,502,11
2021-11-04,chikkaballapura*,0,43953,1,43510,11,0,431,1
2021-11-04,chikkamagaluru*,0,51134,3,50677,61,0,396,0
2021-11-04,chitradurga*,2,36673,4,36426,41,0,206,0
2021-11-04,dakshina kannada*,16,115536,25,113640,210,1,1679,7
2021-11-04,davanagere*,0,50990,0,50363,19,0,608,0
2021-11-04,dharwada*,6,60981,0,59647,16,0,1316,2
2021-11-04,gadag*,0,26066,0,25746,1,0,319,0
2021-11-04,hassana*,7,111815,21,110384,173,1,1256,2
2021-11-04,haveri*,0,21947,0,21301,3,0,643,0
2021-11-04,kalaburagi*,2,61931,0,61098,14,0,819,0
2021-11-04,kodagu*,9,37124,5,36634,160,0,329,1
2021-11-04,kolara*,5,46922,0,46238,50,0,634,0
2021-11-04,koppala,0,35198,0,34661,16,0,521,0
2021-11-04,mandya*,4,73776,1,73043,81,0,652,0
2021-11-04,mysuru*,13,179246,28,176560,274,2,2412,0
2021-11-04,others**,0,36,0,33,0,0,3,0
2021-11-04,raichuru,0,39974,0,39641,2,0,331,0
2021-11-04,ramanagara,1,24206,1,23873,13,0,320,0
2021-11-04,shivamogga*,6,69453,0,68268,95,0,1090,0
2021-11-04,tumakuru*,15,120875,12,119484,260,0,1131,0
2021-11-04,udupi*,6,76745,12,76215,43,0,487,0
2021-11-04,uttara kannada*,4,56247,5,55386,90,0,771,0
2021-11-04,vijayapura,3,36271,0,35765,11,0,495,0
2021-11-04,yadagiri*,0,27545,1,27338,1,0,206,0
2021-11-05,bagalakote,2,35180,0,34842,5,0,333,0
2021-11-05,ballari,0,97767,0,95970,111,0,1686,0
2021-11-05,belagavi,3,79919,2,78905,76,0,938,0
2021-11-05,bengaluru rural,3,62016,4,61089,38,0,889,0
2021-11-05,bengaluru urban,118,1252532,117,1229857,6381,1,16293,1
2021-11-05,bidar,0,24341,0,23936,1,0,400,4
2021-11-05,chamarajanagara,0,33002,3,32480,9,0,502,11
2021-11-05,chikkaballapura,4,43957,0,43510,15,0,431,1
2021-11-05,chikkamagaluru,2,51136,6,50683,57,0,396,0
2021-11-05,chitradurga,3,36676,4,36430,40,0,206,0
2021-11-05,dakshina kannada,10,115546,33,113673,186,1,1680,7
2021-11-05,davanagere,0,50990,1,50364,18,0,608,0
2021-11-05,dharwada,3,60984,0,59647,18,1,1317,2
2021-11-05,gadag,0,26066,1,25747,0,0,319,0
2021-11-05,hassana,3,111818,16,110400,160,0,1256,2
2021-11-05,haveri,0,21947,0,21301,3,0,643,0
2021-11-05,kalaburagi,0,61931,0,61098,13,1,820,0
2021-11-05,kodagu,5,37129,34,36668,131,0,329,1
2021-11-05,kolara,3,46925,0,46238,53,0,634,0
2021-11-05,koppala,0,35198,0,34661,16,0,521,0
2021-11-05,mandya,5,73781,9,73052,76,1,653,0
2021-11-05,mysuru,25,179271,24,176584,274,1,2413,0
2021-11-05,others**,0,36,0,33,0,0,3,0
2021-11-05,raichuru,1,39975,1,39642,1,1,332,0
2021-11-05,ramanagara,0,24206,0,23873,13,0,320,0
2021-11-05,shivamogga,1,69454,1,68269,95,0,1090,0
2021-11-05,tumakuru,5,120880,19,119503,246,0,1131,0
2021-11-05,udupi,7,76752,3,76218,47,0,487,0
2021-11-05,uttara kannada,11,56258,8,55394,93,0,771,0
2021-11-05,vijayapura,0,36271,0,35765,11,0,495,0
2021-11-05,yadagiri,0,27545,0,27338,1,0,206,0
2021-11-06,bagalakote,0,35180,0,34842,5,0,333,0
2021-11-06,ballari,0,97767,2,95972,109,0,1686,0
2021-11-06,belagavi,1,79920,2,78907,74,1,939,0
2021-11-06,bengaluru rural,2,62018,3,61092,37,0,889,0
2021-11-06,bengaluru urban,148,1252680,163,1230020,6366,0,16293,1
2021-11-06,bidar,1,24342,0,23936,1,1,401,4
2021-11-06,chamarajanagara,2,33004,2,32482,9,0,502,11
2021-11-06,chikkaballapura,0,43957,1,43511,14,0,431,1
2021-11-06,chikkamagaluru,1,51137,6,50689,52,0,396,0
2021-11-06,chitradurga,3,36679,2,36432,41,0,206,0
2021-11-06,dakshina kannada,15,115561,22,113695,179,0,1680,7
2021-11-06,davanagere,1,50991,1,50365,18,0,608,0
2021-11-06,dharwada,0,60984,1,59648,17,0,1317,2
2021-11-06,gadag,0,26066,0,25747,0,0,319,0
2021-11-06,hassana,4,111822,21,110421,143,0,1256,2
2021-11-06,haveri,0,21947,0,21301,3,0,643,0
2021-11-06,kalaburagi,0,61931,1,61099,12,0,820,0
2021-11-06,kodagu,1,37130,4,36672,128,0,329,1
2021-11-06,kolara,6,46931,4,46242,54,1,635,0
2021-11-06,koppala,0,35198,0,34661,15,1,522,0
2021-11-06,mandya,7,73788,7,73059,75,1,654,0
2021-11-06,mysuru,9,179280,48,176632,235,0,2413,0
2021-11-06,others*,0,36,0,33,0,0,3,0
2021-11-06,raichuru,0,39975,0,39642,1,0,332,0
2021-11-06,ramanagara,0,24206,0,23873,13,0,320,0
2021-11-06,shivamogga,3,69457,0,68269,98,0,1090,0
2021-11-06,tumakuru,7,120887,5,119508,248,0,1131,0
2021-11-06,udupi,10,76762,6,76224,51,0,487,0
2021-11-06,uttara kannada,3,56261,16,55410,80,0,771,0
2021-11-06,vijayapura,0,36271,0,35765,11,0,495,0
2021-11-06,yadagiri,0,27545,0,27338,1,0,206,0
2021-11-07,bagalakote,0,35180,0,34842,5,0,333,0
2021-11-07,ballari,0,97767,2,95974,107,0,1686,0
2021-11-07,belagavi,2,79922,0,78907,75,1,940,0
2021-11-07,bengaluru rural,0,62018,4,61096,33,0,889,0
2021-11-07,bengaluru urban,151,1252831,150,1230170,6365,2,16295,1
2021-11-07,bidar,0,24342,0,23936,1,0,401,4
2021-11-07,chamarajanagara,0,33004,0,32482,9,0,502,11
2021-11-07,chikkaballapura,2,43959,0,43511,16,0,431,1
2021-11-07,chikkamagaluru,3,51140,6,50695,49,0,396,0
2021-11-07,chitradurga,0,36679,2,36434,39,0,206,0
2021-11-07,dakshina kannada,11,115572,33,113728,157,0,1680,7
2021-11-07,davanagere,1,50992,3,50368,16,0,608,0
2021-11-07,dharwada,6,60990,0,59648,23,0,1317,2
2021-11-07,gadag,0,26066,0,25747,0,0,319,0
2021-11-07,hassana,12,111834,22,110443,133,0,1256,2
2021-11-07,haveri,0,21947,0,21301,3,0,643,0
2021-11-07,kalaburagi,0,61931,0,61099,12,0,820,0
2021-11-07,kodagu,4,37134,30,36702,102,0,329,1
2021-11-07,kolara,2,46933,0,46242,56,0,635,0
2021-11-07,koppala,0,35198,0,34661,15,0,522,0
2021-11-07,mandya,5,73793,8,73067,72,0,654,0
2021-11-07,mysuru,17,179297,36,176668,214,2,2415,0
2021-11-07,others*,0,36,0,33,0,0,3,0
2021-11-07,raichuru,0,39975,0,39642,1,0,332,0
2021-11-07,ramanagara,0,24206,0,23873,13,0,320,0
2021-11-07,shivamogga,2,69459,0,68269,100,0,1090,0
2021-11-07,tumakuru,4,120891,16,119524,236,0,1131,0
2021-11-07,udupi,5,76767,4,76228,52,0,487,0
2021-11-07,uttara kannada,12,56273,6,55416,86,0,771,0
2021-11-07,vijayapura,0,36271,0,35765,11,0,495,0
2021-11-07,yadagiri,0,27545,0,27338,1,0,206,0
2021-11-08,bagalakote,0,35180,0,34842,5,0,333,0
2021-11-08,ballari,4,97771,1,95975,110,0,1686,0
2021-11-08,belagavi,0,79922,1,78908,74,0,940,0
2021-11-08,bengaluru rural,3,62021,3,61099,33,0,889,0
2021-11-08,bengaluru urban,159,1252990,104,1230274,6419,1,16296,1
2021-11-08,bidar,0,24342,0,23936,1,0,401,4
2021-11-08,chamarajanagara,4,33008,0,32482,13,0,502,11
2021-11-08,chikkaballapura,0,43959,2,43513,14,0,431,1
2021-11-08,chikkamagaluru,4,51144,4,50699,49,0,396,0
2021-11-08,chitradurga,5,36684,3,36437,41,0,206,0
2021-11-08,dakshina kannada,10,115582,24,113752,143,0,1680,7
2021-11-08,davanagere,0,50992,2,50370,14,0,608,0
2021-11-08,dharwada,7,60997,0,59648,30,0,1317,2
2021-11-08,gadag,0,26066,0,25747,0,0,319,0
2021-11-08,hassana,24,111858,30,110473,127,0,1256,2
2021-11-08,haveri,0,21947,2,21303,1,0,643,0
2021-11-08,kalaburagi,3,61934,2,61101,13,0,820,0
2021-11-08,kodagu,8,37142,11,36713,99,0,329,1
2021-11-08,kolara,11,46944,0,46242,67,0,635,0
2021-11-08,koppala,0,35198,0,34661,14,1,523,0
2021-11-08,mandya,6,73799,13,73080,65,0,654,0
2021-11-08,mysuru,15,179312,36,176704,191,2,2417,0
2021-11-08,others*,0,36,0,33,0,0,3,0
2021-11-08,raichuru,2,39977,0,39642,3,0,332,0
2021-11-08,ramanagara,2,24208,2,23875,13,0,320,0
2021-11-08,shivamogga,1,69460,0,68269,101,0,1090,0
2021-11-08,tumakuru,6,120897,34,119558,207,1,1132,0
2021-11-08,udupi,5,76772,4,76232,52,1,488,0
2021-11-08,uttara kannada,4,56277,9,55425,81,0,771,0
2021-11-08,vijayapura,0,36271,3,35768,8,0,495,0
2021-11-08,yadagiri,0,27545,0,27338,1,0,206,0
2021-11-09,bagalakote,0,35180,0,34842,5,0,333,0
2021-11-09,ballari,3,97774,1,95976,112,0,1686,0
2021-11-09,belagavi,1,79923,9,78917,65,1,941,0
2021-11-09,bengaluru rural,6,62027,3,61102,36,0,889,0
2021-11-09,bengaluru urban,187,1253177,106,1230380,6498,2,16298,1
2021-11-09,bidar,0,24342,0,23936,1,0,401,4
2021-11-09,chamarajanagara,0,33008,1,32483,12,0,502,11
2021-11-09,chikkaballapura,1,43960,2,43515,13,0,431,1
2021-11-09,chikkamagaluru,1,51145,9,50708,41,0,396,0
2021-11-09,chitradurga,2,36686,3,36440,40,0,206,0
2021-11-09,dakshina kannada,21,115603,27,113779,136,1,1681,7
2021-11-09,davanagere,0,50992,1,50371,13,0,608,0
2021-11-09,dharwada,3,61000,0,59648,33,0,1317,2
2021-11-09,gadag,0,26066,0,25747,0,0,319,0
2021-11-09,hassana,10,111868,16,110489,121,0,1256,2
2021-11-09,haveri,0,21947,0,21303,1,0,643,0
2021-11-09,kalaburagi,4,61938,3,61104,14,0,820,0
2021-11-09,kodagu,0,37142,31,36744,68,0,329,1
2021-11-09,kolara,12,46956,18,46260,61,0,635,0
2021-11-09,koppala,0,35198,0,34661,14,0,523,0
2021-11-09,mandya,5,73804,4,73084,66,0,654,0
2021-11-09,mysuru,18,179330,21,176725,188,0,2417,0
2021-11-09,others*,0,36,0,33,0,0,3,0
2021-11-09,raichuru,1,39978,0,39642,4,0,332,0
2021-11-09,ramanagara,2,24210,0,23875,15,0,320,0
2021-11-09,shivamogga,0,69460,0,68269,101,0,1090,0
2021-11-09,tumakuru,6,120903,58,119616,155,0,1132,0
2021-11-09,udupi,4,76776,5,76237,51,0,488,0
2021-11-09,uttara kannada,5,56282,5,55430,81,0,771,0
2021-11-09,vijayapura,1,36272,0,35768,9,0,495,0
2021-11-09,yadagiri,0,27545,0,27338,1,0,206,0
2021-11-10,bagalakote,0,35180,0,34842,5,0,333,0
2021-11-10,ballari,5,97779,2,95978,115,0,1686,0
2021-11-10,belagavi,6,79929,6,78923,65,0,941,0
2021-11-10,bengaluru rural,11,62038,1,61103,45,1,890,0
2021-11-10,bengaluru urban,176,1253353,102,1230482,6567,5,16303,1
2021-11-10,bidar,0,24342,0,23936,1,0,401,4
2021-11-10,chamarajanagara,2,33010,0,32483,14,0,502,11
2021-11-10,chikkaballapura,1,43961,1,43516,13,0,431,1
2021-11-10,chikkamagaluru,14,51159,5,50713,50,0,396,0
2021-11-10,chitradurga,1,36687,1,36441,40,0,206,0
2021-11-10,dakshina kannada,13,115616,17,113796,130,2,1683,7
2021-11-10,davanagere,0,50992,1,50372,12,0,608,0
2021-11-10,dharwada,0,61000,2,59650,31,0,1317,2
2021-11-10,gadag,0,26066,0,25747,0,0,319,0
2021-11-10,hassana,29,111897,26,110515,124,0,1256,2
2021-11-10,haveri,0,21947,1,21304,0,0,643,0
2021-11-10,kalaburagi,2,61940,1,61105,15,0,820,0
2021-11-10,kodagu,7,37149,11,36755,64,0,329,1
2021-11-10,kolara,4,46960,5,46265,60,0,635,0
2021-11-10,koppala,0,35198,0,34661,14,0,523,0
2021-11-10,mandya,8,73812,12,73096,62,0,654,0
2021-11-10,mysuru,15,179345,25,176750,178,0,2417,0
2021-11-10,others*,0,36,0,33,0,0,3,0
2021-11-10,raichuru,0,39978,0,39642,4,0,332,0
2021-11-10,ramanagara,1,24211,0,23875,15,1,321,0
2021-11-10,shivamogga,11,69471,0,68269,112,0,1090,0
2021-11-10,tumakuru,8,120911,16,119632,147,0,1132,0
2021-11-10,udupi,2,76778,2,76239,51,0,488,0
2021-11-10,uttara kannada,10,56292,9,55439,82,0,771,0
2021-11-10,vijayapura,1,36273,1,35769,9,0,495,0
2021-11-10,yadagiri,1,27546,0,27338,2,0,206,0
2021-11-11,bagalakote,0,35180,0,34842,5,0,333,0
2021-11-11,ballari,0,97779,2,95980,113,0,1686,0
2021-11-11,belagavi,2,79931,3,78926,64,0,941,0
2021-11-11,bengaluru rural,10,62048,3,61106,52,0,890,0
2021-11-11,bengaluru urban,169,1253522,171,1230653,6562,3,16306,1
2021-11-11,bidar,0,24342,0,23936,1,0,401,4
2021-11-11,chamarajanagara,2,33012,1,32484,15,0,502,11
2021-11-11,chikkaballapura,0,43961,0,43516,13,0,431,1
2021-11-11,chikkamagaluru,3,51162,1,50714,52,0,396,0
2021-11-11,chitradurga,2,36689,1,36442,41,0,206,0
2021-11-11,dakshina kannada,17,115633,17,113813,130,0,1683,7
2021-11-11,davanagere,2,50994,0,50372,14,0,608,0
2021-11-11,dharwada,2,61002,1,59651,32,0,1317,2
2021-11-11,gadag,0,26066,0,25747,0,0,319,0
2021-11-11,hassana,23,111920,15,110530,132,0,1256,2
2021-11-11,haveri,0,21947,0,21304,0,0,643,0
2021-11-11,kalaburagi,0,61940,0,61105,15,0,820,0
2021-11-11,kodagu,2,37151,3,36758,62,1,330,1
2021-11-11,kolara,4,46964,7,46272,57,0,635,0
2021-11-11,koppala,0,35198,0,34661,13,1,524,0
2021-11-11,mandya,2,73814,3,73099,61,0,654,0
2021-11-11,mysuru,11,179356,24,176774,164,1,2418,0
2021-11-11,others*,0,36,0,33,0,0,3,0
2021-11-11,raichuru,0,39978,0,39642,4,0,332,0
2021-11-11,ramanagara,0,24211,1,23876,14,0,321,0
2021-11-11,shivamogga,4,69475,5,68274,111,0,1090,0
2021-11-11,tumakuru,12,120923,22,119654,136,1,1133,0
2021-11-11,udupi,3,76781,5,76244,49,0,488,0
2021-11-11,uttara kannada,16,56308,3,55442,95,0,771,0
2021-11-11,vijayapura,0,36273,1,35770,8,0,495,0
2021-11-11,yadagiri,0,27546,0,27338,2,0,206,0
2021-11-12,bagalakote,0,35180,0,34842,5,0,333,0
2021-11-12,ballari,1,97780,0,95980,114,0,1686,0
2021-11-12,belagavi,5,79936,5,78931,64,0,941,0
2021-11-12,bengaluru rural,1,62049,2,61108,51,0,890,0
2021-11-12,bengaluru urban,147,1253669,62,1230715,6646,1,16307,1
2021-11-12,bidar,0,24342,1,23937,0,0,401,4
2021-11-12,chamarajanagara,1,33013,0,32484,16,0,502,11
2021-11-12,chikkaballapura,1,43962,6,43522,8,0,431,1
2021-11-12,chikkamagaluru,1,51163,2,50716,51,0,396,0
2021-11-12,chitradurga,3,36692,2,36444,42,0,206,0
2021-11-12,dakshina kannada,14,115647,11,113824,133,0,1683,7
2021-11-12,davanagere,0,50994,2,50374,12,0,608,0
2021-11-12,dharwada,4,61006,1,59652,35,0,1317,2
2021-11-12,gadag,0,26066,0,25747,0,0,319,0
2021-11-12,hassana,7,111927,8,110538,131,0,1256,2
2021-11-12,haveri,0,21947,0,21304,0,0,643,0
2021-11-12,kalaburagi,0,61940,0,61105,15,0,820,0
2021-11-12,kodagu,5,37156,2,36760,65,0,330,1
2021-11-12,kolara,2,46966,4,46276,55,0,635,0
2021-11-12,koppala,0,35198,0,34661,13,0,524,0
2021-11-12,mandya,2,73816,5,73104,58,0,654,0
2021-11-12,mysuru,10,179366,27,176801,146,1,2419,0
2021-11-12,others*,0,36,0,33,0,0,3,0
2021-11-12,raichuru,0,39978,1,39643,3,0,332,0
2021-11-12,ramanagara,0,24211,0,23876,14,0,321,0
2021-11-12,shivamogga,2,69477,26,68300,87,0,1090,0
2021-11-12,tumakuru,6,120929,7,119661,135,0,1133,0
2021-11-12,udupi,6,76787,8,76252,47,0,488,0
2021-11-12,uttara kannada,9,56317,20,55462,84,0,771,0
2021-11-12,vijayapura,0,36273,4,35774,4,0,495,0
2021-11-12,yadagiri,0,27546,0,27338,2,0,206,0
2021-11-13,bagalakote,0,35180,0,34842,5,0,333,0
2021-11-13,ballari,0,97780,0,95980,114,0,1686,0
2021-11-13,belagavi,4,79940,5,78936,63,0,941,0
2021-11-13,bengaluru rural,2,62051,3,61111,50,0,890,0
2021-11-13,bengaluru urban,154,1253823,160,1230875,6637,3,16310,1
2021-11-13,bidar,0,24342,0,23937,0,0,401,4
2021-11-13,chamarajanagara,5,33018,1,32485,20,0,502,11
2021-11-13,chikkaballapura,1,43963,0,43522,9,0,431,1
2021-11-13,chikkamagaluru,3,51166,2,50718,52,0,396,0
2021-11-13,chitradurga,0,36692,4,36448,38,0,206,0
2021-11-13,dakshina kannada,12,115659,14,113838,131,0,1683,7
2021-11-13,davanagere,0,50994,0,50374,12,0,608,0
2021-11-13,dharwada,5,61011,4,59656,36,0,1317,2
2021-11-13,gadag,0,26066,0,25747,0,0,319,0
2021-11-13,hassana,2,111929,4,110542,129,0,1256,2
2021-11-13,haveri,0,21947,0,21304,0,0,643,0
2021-11-13,kalaburagi,2,61942,0,61105,17,0,820,0
2021-11-13,kodagu,3,37159,2,36762,66,0,330,1
2021-11-13,kolara,3,46969,3,46279,55,0,635,0
2021-11-13,koppala,0,35198,0,34661,13,0,524,0
2021-11-13,mandya,3,73819,7,73111,54,0,654,0
2021-11-13,mysuru,13,179379,24,176825,135,0,2419,0
2021-11-13,others*,0,36,0,33,0,0,3,0
2021-11-13,raichuru,0,39978,0,39643,3,0,332,0
2021-11-13,ramanagara,0,24211,0,23876,14,0,321,0
2021-11-13,shivamogga,5,69482,0,68300,92,0,1090,0
2021-11-13,tumakuru,8,120937,9,119670,134,0,1133,0
2021-11-13,udupi,6,76793,6,76258,47,0,488,0
2021-11-13,uttara kannada,13,56330,3,55465,94,0,771,0
2021-11-13,vijayapura,1,36274,0,35774,5,0,495,0
2021-11-13,yadagiri,0,27546,0,27338,2,0,206,0
2021-11-14,bagalakote,0,35180,0,34842,5,0,333,0
2021-11-14,ballari,3,97783,0,95980,117,0,1686,0
2021-11-14,belagavi,2,79942,2,78938,63,0,941,0
2021-11-14,bengaluru rural,9,62060,3,61114,56,0,890,0
2021-11-14,bengaluru urban,152,1253975,187,1231062,6600,2,16312,1
2021-11-14,bidar,0,24342,0,23937,0,0,401,4
2021-11-14,chamarajanagara,1,33019,1,32486,20,0,502,11
2021-11-14,chikkaballapura,0,43963,0,43522,9,0,431,1
2021-11-14,chikkamagaluru,0,51166,2,50720,50,0,396,0
2021-11-14,chitradurga,0,36692,2,36450,36,0,206,0
2021-11-14,dakshina kannada,11,115670,9,113847,133,0,1683,7
2021-11-14,davanagere,1,50995,0,50374,13,0,608,0
2021-11-14,dharwada,2,61013,4,59660,34,0,1317,2
2021-11-14,gadag,0,26066,0,25747,0,0,319,0
2021-11-14,hassana,11,111940,0,110542,140,0,1256,2
2021-11-14,haveri,0,21947,0,21304,0,0,643,0
2021-11-14,kalaburagi,0,61942,0,61105,17,0,820,0
2021-11-14,kodagu,4,37163,6,36768,64,0,330,1
2021-11-14,kolara,7,46976,0,46279,62,0,635,0
2021-11-14,koppala,0,35198,0,34661,13,0,524,0
2021-11-14,mandya,1,73820,5,73116,50,0,654,0
2021-11-14,mysuru,10,179389,15,176840,130,0,2419,0
2021-11-14,others*,0,36,0,33,0,0,3,0
2021-11-14,raichuru,0,39978,0,39643,3,0,332,0
2021-11-14,ramanagara,0,24211,1,23877,13,0,321,0
2021-11-14,shivamogga,5,69487,3,68303,94,0,1090,0
2021-11-14,tumakuru,5,120942,10,119680,129,0,1133,0
2021-11-14,udupi,6,76799,5,76263,48,0,488,0
2021-11-14,uttara kannada,6,56336,9,55474,91,0,771,0
2021-11-14,vijayapura,0,36274,0,35774,5,0,495,0
2021-11-14,yadagiri,0,27546,0,27338,2,0,206,0
2021-11-15,bagalakote,0,35180,0,34842,5,0,333,0
2021-11-15,ballari,1,97784,1,95981,117,0,1686,0
2021-11-15,belagavi,1,79943,3,78941,61,0,941,0
2021-11-15,bengaluru rural,2,62062,2,61116,56,0,890,0
2021-11-15,bengaluru urban,118,1254093,144,1231206,6574,0,16312,1
2021-11-15,bidar,0,24342,0,23937,0,0,401,4
2021-11-15,chamarajanagara,4,33023,0,32486,24,0,502,11
2021-11-15,chikkaballapura,2,43965,0,43522,11,0,431,1
2021-11-15,chikkamagaluru,1,51167,4,50724,47,0,396,0
2021-11-15,chitradurga,0,36692,2,36452,34,0,206,0
2021-11-15,dakshina kannada,8,115678,18,113865,123,0,1683,7
2021-11-15,davanagere,0,50995,1,50375,12,0,608,0
2021-11-15,dharwada,0,61013,3,59663,31,0,1317,2
2021-11-15,gadag,0,26066,0,25747,0,0,319,0
2021-11-15,hassana,3,111943,10,110552,133,0,1256,2
2021-11-15,haveri,0,21947,0,21304,0,0,643,0
2021-11-15,kalaburagi,2,61944,2,61107,17,0,820,0
2021-11-15,kodagu,3,37166,4,36772,63,0,330,1
2021-11-15,kolara,1,46977,6,46285,57,0,635,0
2021-11-15,koppala,0,35198,0,34661,13,0,524,0
2021-11-15,mandya,1,73821,8,73124,43,0,654,0
2021-11-15,mysuru,14,179403,20,176860,123,1,2420,0
2021-11-15,others*,0,36,0,33,0,0,3,0
2021-11-15,raichuru,1,39979,0,39643,4,0,332,0
2021-11-15,ramanagara,0,24211,0,23877,13,0,321,0
2021-11-15,shivamogga,1,69488,6,68309,89,0,1090,0
2021-11-15,tumakuru,2,120944,9,119689,122,0,1133,0
2021-11-15,udupi,4,76803,4,76267,48,0,488,0
2021-11-15,uttara kannada,2,56338,8,55482,85,0,771,0
2021-11-15,vijayapura,0,36274,0,35774,5,0,495,0
2021-11-15,yadagiri,0,27546,0,27338,2,0,206,0
2021-11-16,bagalakote,0,35180,2,34844,3,0,333,0
2021-11-16,ballari,1,97785,0,95981,118,0,1686,0
2021-11-16,belagavi,3,79946,5,78946,58,1,942,0
2021-11-16,bengaluru rural,1,62063,2,61118,55,0,890,0
2021-11-16,bengaluru urban,163,1254256,574,1231780,6161,2,16314,1
2021-11-16,bidar,0,24342,0,23937,0,0,401,4
2021-11-16,chamarajanagara,1,33024,3,32489,22,0,502,11
2021-11-16,chikkaballapura,3,43968,5,43527,9,0,431,1
2021-11-16,chikkamagaluru,3,51170,2,50726,48,0,396,0
2021-11-16,chitradurga,1,36693,3,36455,31,1,207,0
2021-11-16,dakshina kannada,13,115691,8,113873,127,1,1684,7
2021-11-16,davanagere,1,50996,0,50375,13,0,608,0
2021-11-16,dharwada,1,61014,6,59669,25,1,1318,2
2021-11-16,gadag,0,26066,0,25747,0,0,319,0
2021-11-16,hassana,3,111946,4,110556,132,0,1256,2
2021-11-16,haveri,0,21947,0,21304,0,0,643,0
2021-11-16,kalaburagi,3,61947,2,61109,18,0,820,0
2021-11-16,kodagu,6,37172,4,36776,65,0,330,1
2021-11-16,kolara,6,46983,5,46290,58,0,635,0
2021-11-16,koppala,0,35198,0,34661,13,0,524,0
2021-11-16,mandya,0,73821,6,73130,37,0,654,0
2021-11-16,mysuru,19,179422,19,176879,123,0,2420,0
2021-11-16,others*,0,36,0,33,0,0,3,0
2021-11-16,raichuru,0,39979,0,39643,4,0,332,0
2021-11-16,ramanagara,0,24211,1,23878,12,0,321,0
2021-11-16,shivamogga,9,69497,0,68309,98,0,1090,0
2021-11-16,tumakuru,2,120946,7,119696,116,1,1134,0
2021-11-16,udupi,8,76811,4,76271,52,0,488,0
2021-11-16,uttara kannada,8,56346,5,55487,88,0,771,0
2021-11-16,vijayapura,0,36274,0,35774,5,0,495,0
2021-11-16,yadagiri,0,27546,0,27338,2,0,206,0
2021-11-21,bagalakote,0,35180,0,34844,3,0,333,0
2021-11-21,ballari,1,97787,2,95994,107,0,1686,0
2021-11-21,belagavi,2,79955,2,78954,59,0,942,0
