date,district,cases_total,cases_new,discharged_total,discharged_new,deaths_total,deaths_new,active_cases_new,active_cases_total,last_reported_case
2020-06-22,hooghly,800,15,547,47,19,1,-33,234,2021-06-21
2020-06-22,howrah,2145,60,1500,7,78,3,50,567,2021-06-21
2020-06-22,jalpaiguri,300,0,172,20,0,0,-20,128,2021-06-20
2020-06-22,jhargram,19,0,19,1,0,0,-1,0,2021-06-14
2020-06-22,kalimpong,52,0,38,2,1,0,-2,13,2021-06-20
2020-06-22,kolkata,4734,81,2394,27,336,7,47,2004,2021-06-21
2020-06-22,malda,435,46,282,62,0,0,-16,153,2021-06-21
2020-06-22,murshidabad,202,10,154,7,3,0,3,45,2021-06-21
2020-06-22,nadia,268,2,155,24,5,0,-22,108,2021-06-21
2020-06-22,north 24 parganas,2046,54,1176,32,87,3,19,783,2021-06-21
2020-06-22,other state,66,0,55,10,3,0,-10,8,2021-06-06
2020-06-22,paschim bardhaman,123,3,91,16,3,0,-13,29,2021-06-21
2020-06-22,paschim medinipur,338,6,272,1,3,0,5,63,2021-06-21
2020-06-22,purba bardhaman,150,1,130,1,0,0,0,20,2021-06-21
2020-06-22,purba medinipur,268,17,159,29,3,0,-12,106,2021-06-21
2020-06-22,purulia,87,0,84,0,0,0,0,3,2021-06-17
2020-06-22,south 24 parganas,683,52,293,35,21,0,17,369,2021-06-21
2020-06-22,total,14358,413,8687,390,569,14,9,5102,
2020-06-22,uttar dinajpur,241,6,212,4,0,0,2,29,2021-06-21
2020-06-23,alipurduar,177,1,68,2,0,0,-1,109,2021-06-22
2020-06-23,bankura,218,17,158,13,0,0,4,60,2021-06-22
2020-06-23,birbhum,289,8,248,4,2,0,4,39,2021-06-22
2020-06-23,coochbehar,288,0,264,0,0,0,0,24,2021-06-18
2020-06-23,dakshin dinajpur,162,36,70,0,0,0,36,92,2021-06-22
2020-06-23,darjeeling,348,19,180,15,5,0,4,163,2021-06-22
2020-06-23,hooghly,805,5,622,75,19,0,-70,164,2021-06-22
2020-06-23,howrah,2194,49,1509,9,82,4,36,603,2021-06-22
2020-06-23,jalpaiguri,316,16,182,10,0,0,6,134,2021-06-22
2020-06-23,jhargram,19,0,19,0,0,0,0,0,2021-06-14
2020-06-23,kalimpong,52,0,40,2,1,0,-2,11,2021-06-20
2020-06-23,kolkata,4815,81,2599,205,339,3,-127,1877,2021-06-22
2020-06-23,malda,461,26,288,6,0,0,20,173,2021-06-22
2020-06-23,murshidabad,206,4,157,3,3,0,1,46,2021-06-22
2020-06-23,nadia,272,4,158,3,5,0,1,109,2021-06-22
2020-06-23,north 24 parganas,2101,55,1276,100,90,3,-48,735,2021-06-22
2020-06-23,other state,66,0,58,3,3,0,-3,5,2021-06-06
2020-06-23,paschim bardhaman,123,0,97,6,3,0,-6,23,2021-06-21
2020-06-23,paschim medinipur,341,3,294,22,3,0,-19,44,2021-06-22
2020-06-23,purba bardhaman,151,1,132,2,0,0,-1,19,2021-06-22
2020-06-23,purba medinipur,272,4,171,12,4,1,-9,97,2021-06-22
2020-06-23,purulia,87,0,84,0,0,0,0,3,2021-06-17
2020-06-23,south 24 parganas,711,28,331,38,21,0,-10,359,2021-06-22
2020-06-23,total,14728,370,9218,531,580,11,-172,4930,
2020-06-23,uttar dinajpur,254,13,213,1,0,0,12,41,2021-06-22
2020-06-24,alipurduar,178,1,72,4,0,0,-3,106,2021-06-23
2020-06-24,bankura,221,3,177,19,0,0,-16,44,2021-06-23
2020-06-24,birbhum,289,0,250,2,2,0,-2,37,2021-06-22
2020-06-24,coochbehar,291,3,266,2,0,0,1,25,2021-06-23
2020-06-24,dakshin dinajpur,162,0,77,7,0,0,-7,85,2021-06-22
2020-06-24,darjeeling,363,15,191,11,6,1,3,166,2021-06-23
2020-06-24,hooghly,826,21,643,21,19,0,0,164,2021-06-23
2020-06-24,howrah,2223,29,1577,68,84,2,-41,562,2021-06-23
2020-06-24,jalpaiguri,318,2,200,18,0,0,-16,118,2021-06-23
2020-06-24,jhargram,19,0,19,0,0,0,0,0,2021-06-14
2020-06-24,kalimpong,52,0,41,1,1,0,-1,10,2021-06-20
2020-06-24,kolkata,4970,155,2732,133,345,6,16,1893,2021-06-23
2020-06-24,malda,469,8,291,3,0,0,5,178,2021-06-23
2020-06-24,murshidabad,208,2,159,2,3,0,0,46,2021-06-23
2020-06-24,nadia,277,5,172,14,5,0,-9,100,2021-06-23
2020-06-24,north 24 parganas,2212,111,1401,125,91,1,-15,720,2021-06-23
2020-06-24,other state,66,0,59,1,3,0,-1,4,2021-06-06
2020-06-24,paschim bardhaman,124,1,101,4,3,0,-3,20,2021-06-23
2020-06-24,paschim medinipur,343,2,301,7,3,0,-5,39,2021-06-23
2020-06-24,purba bardhaman,151,0,132,0,0,0,0,19,2021-06-22
2020-06-24,purba medinipur,287,15,181,10,4,0,5,102,2021-06-23
2020-06-24,purulia,87,0,84,0,0,0,0,3,2021-06-17
2020-06-24,south 24 parganas,779,68,361,30,22,1,37,396,2021-06-23
2020-06-24,total,15173,445,9702,484,591,11,-50,4880,
2020-06-24,uttar dinajpur,258,4,215,2,0,0,2,43,2021-06-23
2020-06-25,alipurduar,178,0,81,9,0,0,-9,97,2021-06-23
2020-06-25,bankura,223,2,177,0,0,0,2,46,2021-06-24
2020-06-25,birbhum,292,3,258,8,2,0,-5,32,2021-06-24
2020-06-25,coochbehar,291,0,266,0,0,0,0,25,2021-06-23
2020-06-25,dakshin dinajpur,162,0,78,1,0,0,-1,84,2021-06-22
2020-06-25,darjeeling,395,32,206,15,8,2,15,181,2021-06-24
2020-06-25,hooghly,852,26,650,7,19,0,19,183,2021-06-24
2020-06-25,howrah,2265,42,1634,57,85,1,-16,546,2021-06-24
2020-06-25,jalpaiguri,318,0,234,34,0,0,-34,84,2021-06-23
2020-06-25,jhargram,19,0,19,0,0,0,0,0,2021-06-14
2020-06-25,kalimpong,52,0,43,2,1,0,-2,8,2021-06-20
2020-06-25,kolkata,5133,163,2928,196,351,6,-39,1854,2021-06-24
2020-06-25,malda,489,20,297,6,0,0,14,192,2021-06-24
2020-06-25,murshidabad,213,5,167,8,3,0,-3,43,2021-06-24
2020-06-25,nadia,285,8,186,14,5,0,-6,94,2021-06-24
2020-06-25,north 24 parganas,2329,117,1468,67,93,2,48,768,2021-06-24
2020-06-25,other state,66,0,59,0,3,0,0,4,2021-06-06
2020-06-25,paschim bardhaman,125,1,103,2,3,0,-1,19,2021-06-24
2020-06-25,paschim medinipur,350,7,302,1,4,1,5,44,2021-06-24
2020-06-25,purba bardhaman,155,4,135,3,0,0,1,20,2021-06-24
2020-06-25,purba medinipur,291,4,206,25,4,0,-21,81,2021-06-24
2020-06-25,purulia,87,0,84,0,0,0,0,3,2021-06-17
2020-06-25,south 24 parganas,804,25,390,29,24,2,-6,390,2021-06-24
2020-06-25,total,15648,475,10190,488,606,15,-28,4852,
2020-06-25,uttar dinajpur,274,16,219,4,1,1,11,54,2021-06-24
2020-06-26,alipurduar,178,0,92,11,0,0,-11,86,2021-06-23
2020-06-26,bankura,232,9,180,3,0,0,6,52,2021-06-25
2020-06-26,birbhum,292,0,270,12,2,0,-12,20,2021-06-24
2020-06-26,coochbehar,291,0,281,15,0,0,-15,10,2021-06-23
2020-06-26,dakshin dinajpur,180,18,97,19,0,0,-1,83,2021-06-25
2020-06-26,darjeeling,409,14,215,9,9,1,4,185,2021-06-25
2020-06-26,hooghly,882,30,666,16,20,1,13,196,2021-06-25
2020-06-26,howrah,2375,110,1668,34,89,4,72,618,2021-06-25
2020-06-26,jalpaiguri,326,8,243,9,0,0,-1,83,2021-06-25
2020-06-26,jhargram,19,0,19,0,0,0,0,0,2021-06-14
2020-06-26,kalimpong,52,0,44,1,1,0,-1,7,2021-06-20
2020-06-26,kolkata,5261,128,3014,86,354,3,39,1893,2021-06-25
2020-06-26,malda,513,24,330,33,0,0,-9,183,2021-06-25
2020-06-26,murshidabad,220,7,173,6,3,0,1,44,2021-06-25
2020-06-26,nadia,295,10,196,10,5,0,0,94,2021-06-25
2020-06-26,north 24 parganas,2428,99,1504,36,93,0,63,831,2021-06-25
2020-06-26,other state,66,0,59,0,3,0,0,4,2021-06-06
2020-06-26,paschim bardhaman,130,5,105,2,3,0,3,22,2021-06-25
2020-06-26,paschim medinipur,354,4,305,3,4,0,1,45,2021-06-25
2020-06-26,purba bardhaman,161,6,138,3,0,0,3,23,2021-06-25
2020-06-26,purba medinipur,304,13,222,16,4,0,-3,78,2021-06-25
2020-06-26,purulia,87,0,86,2,0,0,-2,1,2021-06-17
2020-06-26,south 24 parganas,856,52,402,12,25,1,39,429,2021-06-25
2020-06-26,total,16190,542,10535,345,616,10,187,5039,
2020-06-26,uttar dinajpur,279,5,226,7,1,0,-2,52,2021-06-25
2020-06-27,alipurduar,179,1,93,1,0,0,0,86,2021-06-26
2020-06-27,bankura,237,5,180,0,0,0,5,57,2021-06-26
2020-06-27,birbhum,296,4,270,0,2,0,4,24,2021-06-26
2020-06-27,coochbehar,298,7,289,8,0,0,-1,9,2021-06-26
2020-06-27,dakshin dinajpur,180,0,100,3,0,0,-3,80,2021-06-25
2020-06-27,darjeeling,421,12,222,7,9,0,5,190,2021-06-26
2020-06-27,hooghly,911,29,670,4,21,1,24,220,2021-06-26
2020-06-27,howrah,2481,106,1701,33,91,2,71,689,2021-06-26
2020-06-27,jalpaiguri,329,3,244,1,0,0,2,85,2021-06-26
2020-06-27,jhargram,19,0,19,0,0,0,0,0,2021-06-14
2020-06-27,kalimpong,52,0,45,1,1,0,-1,6,2021-06-20
2020-06-27,kolkata,5402,141,3123,109,359,5,27,1920,2021-06-26
2020-06-27,malda,533,20,330,0,1,1,19,202,2021-06-26
2020-06-27,murshidabad,222,2,173,0,3,0,2,46,2021-06-26
2020-06-27,nadia,295,0,201,5,5,0,-5,89,2021-06-25
2020-06-27,north 24 parganas,2545,117,1553,49,97,4,64,895,2021-06-26
2020-06-27,other state,66,0,59,0,3,0,0,4,2021-06-06
2020-06-27,paschim bardhaman,133,3,105,0,3,0,3,25,2021-06-26
2020-06-27,paschim medinipur,355,1,305,0,4,0,1,46,2021-06-26
2020-06-27,purba bardhaman,163,2,142,4,0,0,-2,21,2021-06-26
2020-06-27,purba medinipur,306,2,229,7,4,0,-5,73,2021-06-26
2020-06-27,purulia,87,0,86,0,0,0,0,1,2021-06-17
2020-06-27,south 24 parganas,922,66,424,22,25,0,44,473,2021-06-26
2020-06-27,total,16711,521,10789,254,629,13,254,5293,
2020-06-27,uttar dinajpur,279,0,226,0,1,0,0,52,2021-06-25
2020-06-28,alipurduar,179,0,115,22,0,0,-22,64,2021-06-26
2020-06-28,bankura,241,4,189,9,0,0,-5,52,2021-06-27
2020-06-28,birbhum,296,0,275,5,2,0,-5,19,2021-06-26
2020-06-28,coochbehar,298,0,289,0,0,0,0,9,2021-06-26
2020-06-28,dakshin dinajpur,202,22,132,32,0,0,-10,70,2021-06-27
2020-06-28,darjeeling,428,7,226,4,9,0,3,193,2021-06-27
2020-06-28,hooghly,941,30,686,16,21,0,14,234,2021-06-27
2020-06-28,howrah,2559,78,1756,55,92,1,22,711,2021-06-27
2020-06-28,jalpaiguri,335,6,258,14,0,0,-8,77,2021-06-27
2020-06-28,jhargram,19,0,19,0,0,0,0,0,2021-06-14
2020-06-28,kalimpong,52,0,45,0,1,0,0,6,2021-06-20
2020-06-28,kolkata,5573,171,3270,147,366,7,17,1937,2021-06-27
2020-06-28,malda,584,51,337,7,1,0,44,246,2021-06-27
2020-06-28,murshidabad,224,2,174,1,4,1,0,46,2021-06-27
2020-06-28,nadia,302,7,206,5,5,0,2,91,2021-06-27
2020-06-28,north 24 parganas,2677,132,1596,43,97,0,89,984,2021-06-27
2020-06-28,other state,66,0,63,4,3,0,-4,0,2021-06-06
2020-06-28,paschim bardhaman,135,2,111,6,3,0,-4,21,2021-06-27
2020-06-28,paschim medinipur,362,7,316,11,4,0,-4,42,2021-06-27
2020-06-28,purba bardhaman,164,1,142,0,1,1,0,21,2021-06-27
2020-06-28,purba medinipur,316,10,230,1,4,0,9,82,2021-06-27
2020-06-28,purulia,88,1,86,0,0,0,1,2,2021-06-27
2020-06-28,south 24 parganas,955,33,446,22,25,0,11,484,2021-06-27
2020-06-28,total,17283,572,11193,404,639,10,158,5451,
2020-06-28,uttar dinajpur,287,8,226,0,1,0,8,60,2021-06-27
2020-06-29,alipurduar,179,0,115,0,0,0,0,64,2021-06-26
2020-06-29,bankura,242,1,189,0,0,0,1,53,2021-06-28
2020-06-29,birbhum,296,0,276,1,2,0,-1,18,2021-06-26
2020-06-29,coochbehar,303,5,296,7,0,0,-2,7,2021-06-28
2020-06-29,dakshin dinajpur,202,0,141,9,0,0,-9,61,2021-06-27
2020-06-29,darjeeling,458,30,234,8,9,0,22,215,2021-06-28
2020-06-29,hooghly,979,38,694,8,22,1,29,263,2021-06-28
2020-06-29,howrah,2654,95,1793,37,95,3,55,766,2021-06-28
2020-06-29,jalpaiguri,348,13,268,10,0,0,3,80,2021-06-28
2020-06-29,jhargram,19,0,19,0,0,0,0,0,2021-06-14
2020-06-29,kalimpong,52,0,45,0,1,0,0,6,2021-06-20
2020-06-29,kolkata,5753,180,3609,339,372,6,-165,1772,2021-06-28
2020-06-29,malda,612,28,353,16,1,0,12,258,2021-06-28
2020-06-29,murshidabad,228,4,176,2,4,0,2,48,2021-06-28
2020-06-29,nadia,310,8,220,14,5,0,-6,85,2021-06-28
2020-06-29,north 24 parganas,2798,121,1635,39,99,2,80,1064,2021-06-28
2020-06-29,other state,66,0,63,0,3,0,0,0,2021-06-06
2020-06-29,paschim bardhaman,140,5,113,2,3,0,3,24,2021-06-28
2020-06-29,paschim medinipur,368,6,319,3,5,1,2,44,2021-06-28
2020-06-29,purba bardhaman,169,5,144,2,1,0,3,24,2021-06-28
2020-06-29,purba medinipur,321,5,234,4,4,0,1,83,2021-06-28
2020-06-29,purulia,88,0,87,1,0,0,-1,1,2021-06-27
2020-06-29,south 24 parganas,1031,76,470,24,26,1,51,535,2021-06-28
2020-06-29,total,17907,624,11719,526,653,14,84,5535,
2020-06-29,uttar dinajpur,291,4,226,0,1,0,4,64,2021-06-28
2020-06-30,alipurduar,182,3,153,38,0,0,-35,29,2021-06-29
2020-06-30,bankura,248,6,203,14,1,1,-9,44,2021-06-29
2020-06-30,birbhum,305,9,276,0,3,1,8,26,2021-06-29
2020-06-30,coochbehar,303,0,296,0,0,0,0,7,2021-06-28
2020-06-30,dakshin dinajpur,214,12,142,1,0,0,11,72,2021-06-29
2020-06-30,darjeeling,488,30,257,23,10,1,6,221,2021-06-29
2020-06-30,hooghly,1015,36,703,9,23,1,26,289,2021-06-29
2020-06-30,howrah,2692,38,1830,37,97,2,-1,765,2021-06-29
2020-06-30,jalpaiguri,353,5,280,12,0,0,-7,73,2021-06-29
2020-06-30,jhargram,19,0,19,0,0,0,0,0,2021-06-14
2020-06-30,kalimpong,52,0,46,1,1,0,-1,5,2021-06-20
2020-06-30,kolkata,5984,231,3753,144,379,7,80,1852,2021-06-29
2020-06-30,malda,646,34,369,16,1,0,18,276,2021-06-29
2020-06-30,murshidabad,236,8,178,2,4,0,6,54,2021-06-29
2020-06-30,nadia,319,9,237,17,5,0,-8,77,2021-06-29
2020-06-30,north 24 parganas,2933,135,1675,40,101,2,93,1157,2021-06-29
2020-06-30,other state,66,0,63,0,3,0,0,0,2021-06-06
2020-06-30,paschim bardhaman,141,1,116,3,3,0,-2,22,2021-06-29
2020-06-30,paschim medinipur,376,8,320,1,5,0,7,51,2021-06-29
2020-06-30,purba bardhaman,171,2,145,1,1,0,1,25,2021-06-29
2020-06-30,purba medinipur,333,12,236,2,4,0,10,93,2021-06-29
2020-06-30,purulia,90,2,87,0,0,0,2,3,2021-06-29
2020-06-30,south 24 parganas,1093,62,516,46,26,0,16,551,2021-06-29
2020-06-30,total,18559,652,12130,411,668,15,226,5761,
2020-06-30,uttar dinajpur,300,9,230,4,1,0,5,69,2021-06-29
2020-07-01,alipurduar,184,2,168,15,0,0,-13,16,2021-06-30
2020-07-01,bankura*,248,0,205,2,0,0,-1,43,2021-06-30
2020-07-01,birbhum,305,0,277,1,3,0,-1,25,2021-06-29
2020-07-01,coochbehar,304,1,300,4,0,0,-3,4,2021-06-30
2020-07-01,dakshin dinajpur,214,0,148,6,0,0,-6,66,2021-06-29
2020-07-01,darjeeling,495,7,274,17,10,0,-10,211,2021-06-30
2020-07-01,hooghly,1031,16,719,16,23,0,0,289,2021-06-30
2020-07-01,howrah,2770,78,1875,45,99,2,31,796,2021-06-30
2020-07-01,jalpaiguri,354,1,290,10,1,1,-10,63,2021-06-30
2020-07-01,jhargram,19,0,19,0,0,0,0,0,2021-06-14
2020-07-01,kalimpong,53,1,48,2,1,0,-1,4,2021-06-30
2020-07-01,kolkata,6222,238,3878,125,386,7,106,1958,2021-06-30
2020-07-01,malda,676,30,393,24,1,0,6,282,2021-06-30
2020-07-01,murshidabad,243,7,194,16,4,0,-9,45,2021-06-30
2020-07-01,nadia,322,3,242,5,5,0,-2,75,2021-06-30
2020-07-01,north 24 parganas,3086,153,1749,74,105,4,75,1232,2021-06-30
2020-07-01,other state,66,0,63,0,3,0,0,0,2021-06-06
2020-07-01,paschim bardhaman,144,3,117,1,3,0,2,24,2021-06-30
2020-07-01,paschim medinipur,379,3,321,1,5,0,2,53,2021-06-30
2020-07-01,purba bardhaman*,174,3,145,0,2,0,2,27,2021-06-30
2020-07-01,purba medinipur,350,17,242,6,4,0,11,104,2021-06-30
2020-07-01,purulia,93,3,87,0,0,0,3,6,2021-06-30
2020-07-01,south 24 parganas,1134,41,537,21,27,1,19,570,2021-06-30
2020-07-01,total,19170,611,12528,398,683,15,198,5959,
2020-07-01,uttar dinajpur,304,4,237,7,1,0,-3,66,2021-06-30
2020-07-02,alipurduar,186,2,175,7,0,0,-5,11,2021-07-01
2020-07-02,bankura,254,6,208,3,0,0,3,46,2021-07-01
2020-07-02,birbhum,305,0,277,0,3,0,0,25,2021-06-29
2020-07-02,coochbehar,305,1,300,0,0,0,1,5,2021-07-01
2020-07-02,dakshin dinajpur,218,4,158,10,0,0,-6,60,2021-07-01
2020-07-02,darjeeling,528,33,301,27,10,0,6,217,2021-07-01
2020-07-02,hooghly,1056,25,738,19,25,2,4,293,2021-07-01
2020-07-02,howrah,2826,56,1943,68,101,2,-14,782,2021-07-01
2020-07-02,jalpaiguri,364,10,294,4,1,0,6,69,2021-07-01
2020-07-02,jhargram,19,0,19,0,0,0,0,0,2021-06-14
2020-07-02,kalimpong,55,2,48,0,1,0,2,6,2021-07-01
2020-07-02,kolkata,6440,218,4040,162,394,8,48,2006,2021-07-01
2020-07-02,malda,706,30,437,44,1,0,-14,268,2021-07-01
2020-07-02,murshidabad,255,12,195,1,4,0,11,56,2021-07-01
2020-07-02,nadia,325,3,244,2,5,0,1,76,2021-07-01
2020-07-02,north 24 parganas,3248,162,1822,73,108,3,86,1318,2021-07-01
2020-07-02,other state,66,0,63,0,3,0,0,0,2021-06-06
2020-07-02,paschim bardhaman,152,8,119,2,3,0,6,30,2021-07-01
2020-07-02,paschim medinipur,379,0,326,5,5,0,-5,48,2021-06-30
2020-07-02,purba bardhaman,178,4,149,4,2,0,0,27,2021-07-01
2020-07-02,purba medinipur,357,7,258,16,4,0,-9,95,2021-07-01
2020-07-02,purulia,93,0,87,0,0,0,0,6,2021-06-30
2020-07-02,south 24 parganas,1192,58,588,51,28,1,6,576,2021-07-01
2020-07-02,total,19819,649,13037,509,699,16,124,6083,
2020-07-02,uttar dinajpur,312,8,248,11,1,0,-3,63,2021-07-01
2020-07-03,alipurduar,186,0,177,2,0,0,-2,9,2021-07-01
2020-07-03,bankura,259,5,210,2,0,0,3,49,2021-07-02
2020-07-03,birbhum,305,0,285,8,3,0,-8,17,2021-06-29
2020-07-03,coochbehar,305,0,304,4,0,0,-4,1,2021-07-01
2020-07-03,dakshin dinajpur,218,0,183,25,0,0,-25,35,2021-07-01
2020-07-03,darjeeling,554,26,419,118,10,0,-92,125,2021-07-02
2020-07-03,hooghly,1118,62,755,17,26,1,44,337,2021-07-02
2020-07-03,howrah,2928,102,1974,31,104,3,68,850,2021-07-02
2020-07-03,jalpaiguri,386,22,310,16,1,0,6,75,2021-07-02
2020-07-03,jhargram,19,0,19,0,0,0,0,0,2021-06-14
2020-07-03,kalimpong,55,0,48,0,1,0,0,6,2021-07-01
2020-07-03,kolkata,6622,182,4142,102,402,8,72,2078,2021-07-02
2020-07-03,malda,740,34,445,8,2,1,25,293,2021-07-02
2020-07-03,murshidabad,256,1,200,5,4,0,-4,52,2021-07-02
2020-07-03,nadia,328,3,250,6,5,0,-3,73,2021-07-02
2020-07-03,north 24 parganas,3382,134,1913,91,111,3,40,1358,2021-07-02
2020-07-03,other state,66,0,63,0,3,0,0,0,2021-06-06
2020-07-03,paschim bardhaman,155,3,120,1,3,0,2,32,2021-07-02
2020-07-03,paschim medinipur,385,6,328,2,5,0,4,52,2021-07-02
2020-07-03,purba bardhaman,182,4,149,0,2,0,4,31,2021-07-02
2020-07-03,purba medinipur,376,19,273,15,4,0,4,99,2021-07-02
2020-07-03,purulia,95,2,87,0,0,0,2,8,2021-07-02
2020-07-03,south 24 parganas,1254,62,662,74,30,2,-14,562,2021-07-02
2020-07-03,total,20488,669,13571,534,717,18,117,6200,
2020-07-03,uttar dinajpur,314,2,255,7,1,0,-5,58,2021-07-02
2020-07-04,alipurduar,187,1,177,0,0,0,1,10,2021-07-03
2020-07-04,bankura,261,2,218,8,0,0,-6,43,2021-07-03
2020-07-04,birbhum,311,6,287,2,3,0,4,21,2021-07-03
2020-07-04,coochbehar,305,0,304,0,0,0,0,1,2021-07-01
2020-07-04,dakshin dinajpur,223,5,190,7,0,0,-2,33,2021-07-03
2020-07-04,darjeeling,577,23,428,9,10,0,14,139,2021-07-03
2020-07-04,hooghly,1142,24,795,40,26,0,-16,321,2021-07-03
2020-07-04,howrah,3010,82,2058,84,107,3,-5,845,2021-07-03
2020-07-04,jalpaiguri,388,2,313,3,1,0,-1,74,2021-07-03
2020-07-04,jhargram,19,0,19,0,0,0,0,0,2021-06-14
2020-07-04,kalimpong,56,1,48,0,1,0,1,7,2021-07-03
2020-07-04,kolkata,6864,242,4307,165,410,8,69,2147,2021-07-03
2020-07-04,malda,780,40,466,21,3,1,18,311,2021-07-03
2020-07-04,murshidabad,270,14,204,4,4,0,10,62,2021-07-03
2020-07-04,nadia,339,11,261,11,5,0,0,73,2021-07-03
2020-07-04,north 24 parganas,3546,164,2063,150,114,3,11,1369,2021-07-03
2020-07-04,other state,66,0,63,0,3,0,0,0,2021-06-06
2020-07-04,paschim bardhaman,157,2,121,1,5,2,-1,31,2021-07-03
2020-07-04,paschim medinipur,395,10,336,8,6,1,1,53,2021-07-03
2020-07-04,purba bardhaman,183,1,151,2,2,0,-1,30,2021-07-03
2020-07-04,purba medinipur,384,8,280,7,5,1,0,99,2021-07-03
2020-07-04,purulia,99,4,87,0,0,0,4,12,2021-07-03
2020-07-04,south 24 parganas,1351,97,719,57,30,0,40,602,2021-07-03
2020-07-04,total,21231,743,14166,595,736,19,129,6329,
2020-07-04,uttar dinajpur,318,4,271,16,1,0,-12,46,2021-07-03
2020-07-05,alipurduar,188,1,178,1,0,0,0,10,2021-07-04
2020-07-05,bankura,267,6,228,10,0,0,-4,39,2021-07-04
2020-07-05,birbhum,311,0,287,0,3,0,0,21,2021-07-03
2020-07-05,coochbehar,305,0,304,0,0,0,0,1,2021-07-01
2020-07-05,dakshin dinajpur,231,8,192,2,0,0,6,39,2021-07-04
2020-07-05,darjeeling,603,26,430,2,10,0,24,163,2021-07-04
2020-07-05,hooghly,1204,62,829,34,26,0,28,349,2021-07-04
2020-07-05,howrah,3121,111,2170,112,109,2,-3,842,2021-07-04
2020-07-05,jalpaiguri,396,8,321,8,2,1,-1,73,2021-07-04
2020-07-05,jhargram,20,1,19,0,0,0,1,1,2021-07-04
2020-07-05,kalimpong,56,0,51,3,1,0,-3,4,2021-07-03
2020-07-05,kolkata,7108,244,4402,95,418,8,141,2288,2021-07-04
2020-07-05,malda,817,37,506,40,4,1,-4,307,2021-07-04
2020-07-05,murshidabad,276,6,214,10,4,0,-4,58,2021-07-04
2020-07-05,nadia,346,7,282,21,5,0,-14,59,2021-07-04
2020-07-05,north 24 parganas,3760,214,2170,107,122,8,99,1468,2021-07-04
2020-07-05,other state,66,0,63,0,3,0,0,0,2021-06-06
2020-07-05,paschim bardhaman,158,1,125,4,5,0,-3,28,2021-07-04
2020-07-05,paschim medinipur,406,11,344,8,6,0,3,56,2021-07-04
2020-07-05,purba bardhaman,186,3,159,8,2,0,-5,25,2021-07-04
2020-07-05,purba medinipur,393,9,294,14,5,0,-5,94,2021-07-04
2020-07-05,purulia,102,3,87,0,0,0,3,15,2021-07-04
2020-07-05,south 24 parganas,1469,118,780,61,31,1,56,658,2021-07-04
2020-07-05,total,22126,895,14711,545,757,21,329,6658,
2020-07-05,uttar dinajpur,337,19,276,5,1,0,14,60,2021-07-04
2020-07-06,alipurduar,188,0,179,1,0,0,-1,9,2021-07-04
2020-07-06,bankura,274,7,237,9,0,0,-2,37,2021-07-05
2020-07-06,birbhum,312,1,291,4,3,0,-3,18,2021-07-05
2020-07-06,coochbehar,308,3,305,1,0,0,2,3,2021-07-05
2020-07-06,dakshin dinajpur,240,9,192,0,0,0,9,48,2021-07-05
2020-07-06,darjeeling,647,44,437,7,10,0,37,200,2021-07-05
2020-07-06,hooghly,1236,32,861,32,26,0,0,349,2021-07-05
2020-07-06,howrah,3218,97,2267,97,109,0,0,842,2021-07-05
2020-07-06,jalpaiguri,402,6,324,3,2,0,3,76,2021-07-05
2020-07-06,jhargram,25,5,19,0,0,0,5,6,2021-07-05
2020-07-06,kalimpong,56,0,51,0,1,0,0,4,2021-07-03
2020-07-06,kolkata,7389,281,4546,144,428,10,127,2415,2021-07-05
2020-07-06,malda,859,42,524,18,4,0,24,331,2021-07-05
2020-07-06,murshidabad,283,7,216,2,4,0,5,63,2021-07-05
2020-07-06,nadia,354,8,285,3,8,3,2,61,2021-07-05
2020-07-06,north 24 parganas,3941,181,2299,129,129,7,45,1513,2021-07-05
2020-07-06,other state,66,0,63,0,3,0,0,0,2021-06-06
2020-07-06,paschim bardhaman,162,4,128,3,5,0,1,29,2021-07-05
2020-07-06,paschim medinipur,418,12,345,1,6,0,11,67,2021-07-05
2020-07-06,purba bardhaman,195,9,160,1,3,1,7,32,2021-07-05
2020-07-06,purba medinipur,412,19,297,3,5,0,16,110,2021-07-05
2020-07-06,purulia,103,1,87,0,0,0,1,16,2021-07-05
2020-07-06,south 24 parganas,1553,84,846,66,32,1,17,675,2021-07-05
2020-07-06,total,22987,861,15235,524,779,22,315,6973,
2020-07-06,uttar dinajpur,346,9,276,0,1,0,9,69,2021-07-05
2020-07-07,alipurduar,190,2,179,0,0,0,2,11,2021-07-06
2020-07-07,bankura,276,2,238,1,0,0,1,38,2021-07-06
2020-07-07,birbhum,314,2,291,0,3,0,2,20,2021-07-06
2020-07-07,coochbehar,311,3,305,0,0,0,3,6,2021-07-06
2020-07-07,dakshin dinajpur,253,13,201,9,0,0,4,52,2021-07-06
2020-07-07,darjeeling,684,37,440,3,10,0,34,234,2021-07-06
2020-07-07,hooghly,1258,22,894,33,27,1,-12,337,2021-07-06
2020-07-07,howrah,3292,74,2341,74,109,0,0,842,2021-07-06
2020-07-07,jalpaiguri,414,12,329,5,2,0,7,83,2021-07-06
2020-07-07,jhargram,25,0,19,0,0,0,0,6,2021-07-05
2020-07-07,kalimpong,56,0,51,0,1,0,0,4,2021-07-03
2020-07-07,kolkata,7680,291,4690,144,438,10,137,2552,2021-07-06
