date,district_name,cases_total,recovered_total,active_cases,deaths_total,migrated_total
2021-10-07,Total,343626,329967,156,7396,6107
2021-10-07,U.S. Nagar,37874,36309,5,761,799
2021-10-07,Uttarkashi,12541,12124,2,74,341
2021-10-08,Almora,12181,11364,10,196,611
2021-10-08,Bageshwar,5763,5677,1,60,25
2021-10-08,Chamoli,12234,11963,5,62,204
2021-10-08,Champawat,7589,7358,0,53,178
2021-10-08,Dehradun,112259,108058,94,3519,588
2021-10-08,Haridwar,51471,49072,10,1017,1372
2021-10-08,Nainital,39188,38099,12,944,133
2021-10-08,Pauri Garhwal,17672,16651,5,315,701
2021-10-08,Pithoragarh,10248,9947,12,181,108
2021-10-08,Rudraprayag,8792,8527,10,106,149
2021-10-08,Tehri Garhwal,15833,14827,0,108,898
2021-10-08,Total,343645,329976,166,7396,6107
2021-10-08,U.S. Nagar,37874,36309,5,761,799
2021-10-08,Uttarkashi,12541,12124,2,74,341
2021-10-09,Almora,12181,11364,10,196,611
2021-10-09,Bageshwar,5763,5677,1,60,25
2021-10-09,Chamoli,12235,11964,5,62,204
2021-10-09,Champawat,7589,7358,0,53,178
2021-10-09,Dehradun,112265,108062,94,3519,590
2021-10-09,Haridwar,51474,49072,13,1017,1372
2021-10-09,Nainital,39190,38100,13,944,133
2021-10-09,Pauri Garhwal,17673,16651,6,315,701
2021-10-09,Pithoragarh,10250,9949,12,181,108
2021-10-09,Rudraprayag,8792,8527,10,106,149
2021-10-09,Tehri Garhwal,15833,14827,0,108,898
2021-10-09,Total,343662,329984,173,7396,6109
2021-10-09,U.S. Nagar,37875,36309,6,761,799
2021-10-09,Uttarkashi,12542,12124,3,74,341
2021-10-10,Almora,12181,11364,10,196,611
2021-10-10,Bageshwar,5763,5677,1,60,25
2021-10-10,Chamoli,12235,11964,5,62,204
2021-10-10,Champawat,7589,7358,0,53,178
2021-10-10,Dehradun,112270,108067,94,3519,590
2021-10-10,Haridwar,51474,49072,13,1017,1372
2021-10-10,Nainital,39190,38101,12,944,133
2021-10-10,Pauri Garhwal,17673,16651,6,315,701
2021-10-10,Pithoragarh,10251,9950,12,181,108
2021-10-10,Rudraprayag,8792,8527,10,106,149
2021-10-10,Tehri Garhwal,15833,14827,0,108,898
2021-10-10,Total,343668,329991,172,7396,6109
2021-10-10,U.S. Nagar,37875,36309,6,761,799
2021-10-10,Uttarkashi,12542,12124,3,74,341
2021-10-11,Almora,12181,11366,8,196,611
2021-10-11,Bageshwar,5763,5677,1,60,25
2021-10-11,Chamoli,12236,11965,5,62,204
2021-10-11,Champawat,7589,7358,0,53,178
2021-10-11,Dehradun,112272,108067,96,3519,590
2021-10-11,Haridwar,51474,49074,10,1017,1373
2021-10-11,Nainital,39193,38104,12,944,133
2021-10-11,Pauri Garhwal,17674,16651,7,315,701
2021-10-11,Pithoragarh,10251,9950,12,181,108
2021-10-11,Rudraprayag,8792,8532,5,106,149
2021-10-11,Tehri Garhwal,15833,14827,0,108,898
2021-10-11,Total,343675,330007,162,7396,6110
2021-10-11,U.S. Nagar,37875,36309,6,761,799
2021-10-11,Uttarkashi,12542,12127,0,74,341
2021-10-12,Almora,12181,11368,5,196,612
2021-10-12,Bageshwar,5763,5677,1,60,25
2021-10-12,Chamoli,12236,11967,3,62,204
2021-10-12,Champawat,7590,7358,1,53,178
2021-10-12,Dehradun,112277,108070,98,3519,590
2021-10-12,Haridwar,51475,49076,8,1018,1373
2021-10-12,Nainital,39201,38106,18,944,133
2021-10-12,Pauri Garhwal,17674,16654,4,315,701
2021-10-12,Pithoragarh,10251,9950,12,181,108
2021-10-12,Rudraprayag,8796,8532,2,106,156
2021-10-12,Tehri Garhwal,15833,14827,0,108,898
2021-10-12,Total,343695,330022,158,7397,6118
2021-10-12,U.S. Nagar,37875,36309,6,761,799
2021-10-12,Uttarkashi,12543,12128,0,74,341
2021-10-13,Almora,12181,11368,5,196,612
2021-10-13,Bageshwar,5763,5677,1,60,25
2021-10-13,Chamoli,12236,11967,3,62,204
2021-10-13,Champawat,7590,7358,0,53,179
2021-10-13,Dehradun,112280,108073,98,3519,590
2021-10-13,Haridwar,51475,49077,7,1018,1373
2021-10-13,Nainital,39203,38108,18,944,133
2021-10-13,Pauri Garhwal,17675,16657,2,315,701
2021-10-13,Pithoragarh,10251,9950,12,181,108
2021-10-13,Rudraprayag,8796,8532,2,106,156
2021-10-13,Tehri Garhwal,15833,14827,0,108,898
2021-10-13,Total,343701,330032,153,7397,6119
2021-10-13,U.S. Nagar,37875,36310,5,761,799
2021-10-13,Uttarkashi,12543,12128,0,74,341
2021-10-14,Almora,12181,11368,5,196,612
2021-10-14,Bageshwar,5763,5677,1,60,25
2021-10-14,Chamoli,12237,11967,4,62,204
2021-10-14,Champawat,7594,7358,3,53,180
2021-10-14,Dehradun,112286,108076,101,3519,590
2021-10-14,Haridwar,51477,49078,7,1018,1374
2021-10-14,Nainital,39212,38108,27,944,133
2021-10-14,Pauri Garhwal,17676,16657,3,315,701
2021-10-14,Pithoragarh,10254,9950,15,181,108
2021-10-14,Rudraprayag,8798,8532,4,106,156
2021-10-14,Tehri Garhwal,15833,14827,0,108,898
2021-10-14,Total,343729,330036,175,7397,6121
2021-10-14,U.S. Nagar,37875,36310,5,761,799
2021-10-14,Uttarkashi,12543,12128,0,74,341
2021-10-15,Almora,12181,11368,5,196,612
2021-10-15,Bageshwar,5763,5678,0,60,25
2021-10-15,Chamoli,12238,11967,5,62,204
2021-10-15,Champawat,7596,7358,4,53,181
2021-10-15,Dehradun,112289,108078,102,3519,590
2021-10-15,Haridwar,51477,49079,6,1018,1374
2021-10-15,Nainital,39212,38109,26,944,133
2021-10-15,Pauri Garhwal,17679,16657,6,315,701
2021-10-15,Pithoragarh,10254,9950,15,181,108
2021-10-15,Rudraprayag,8799,8532,5,106,156
2021-10-15,Tehri Garhwal,15833,14827,0,108,898
2021-10-15,Total,343739,330041,179,7397,6122
2021-10-15,U.S. Nagar,37875,36310,5,761,799
2021-10-15,Uttarkashi,12543,12128,0,74,341
2021-10-16,Almora,12181,11368,5,196,612
2021-10-16,Bageshwar,5763,5678,0,60,25
2021-10-16,Chamoli,12238,11967,5,62,204
2021-10-16,Champawat,7596,7358,4,53,181
2021-10-16,Dehradun,112292,108081,100,3519,592
2021-10-16,Haridwar,51479,49080,6,1018,1375
2021-10-16,Nainital,39213,38110,26,944,133
2021-10-16,Pauri Garhwal,17680,16658,6,315,701
2021-10-16,Pithoragarh,10254,9950,15,181,108
2021-10-16,Rudraprayag,8799,8532,5,106,156
2021-10-16,Tehri Garhwal,15834,14827,0,108,899
2021-10-16,Total,343747,330047,177,7397,6126
2021-10-16,U.S. Nagar,37875,36310,5,761,799
2021-10-16,Uttarkashi,12543,12128,0,74,341
2021-10-17,Almora,12181,11368,5,196,612
2021-10-17,Bageshwar,5763,5678,0,60,25
2021-10-17,Chamoli,12238,11967,5,62,204
2021-10-17,Champawat,7596,7358,3,53,182
2021-10-17,Dehradun,112298,108085,102,3519,592
2021-10-17,Haridwar,51479,49080,6,1018,1375
2021-10-17,Nainital,39215,38111,27,944,133
2021-10-17,Pauri Garhwal,17680,16658,6,315,701
2021-10-17,Pithoragarh,10255,9952,14,181,108
2021-10-17,Rudraprayag,8799,8532,5,106,156
2021-10-17,Tehri Garhwal,15834,14827,0,108,899
2021-10-17,Total,343756,330054,178,7397,6127
2021-10-17,U.S. Nagar,37875,36310,5,761,799
2021-10-17,Uttarkashi,12543,12128,0,74,341
2021-10-18,Almora,12181,11368,5,196,612
2021-10-18,Bageshwar,5763,5678,0,60,25
2021-10-18,Chamoli,12238,11967,5,62,204
2021-10-18,Champawat,7596,7358,3,53,182
2021-10-18,Dehradun,112300,108088,100,3519,593
2021-10-18,Haridwar,51480,49080,7,1018,1375
2021-10-18,Nainital,39215,38112,26,944,133
2021-10-18,Pauri Garhwal,17680,16658,6,315,701
2021-10-18,Pithoragarh,10255,9952,14,181,108
2021-10-18,Rudraprayag,8799,8532,5,106,156
2021-10-18,Tehri Garhwal,15834,14827,0,108,899
2021-10-18,Total,343759,330058,176,7397,6128
2021-10-18,U.S. Nagar,37875,36310,5,761,799
2021-10-18,Uttarkashi,12543,12128,0,74,341
2021-10-19,Almora,12181,11368,5,196,612
2021-10-19,Bageshwar,5763,5678,0,60,25
2021-10-19,Chamoli,12238,11967,5,62,204
2021-10-19,Champawat,7596,7358,3,53,182
2021-10-19,Dehradun,112304,108093,99,3519,593
2021-10-19,Haridwar,51481,49081,7,1018,1375
2021-10-19,Nainital,39215,38113,25,944,133
2021-10-19,Pauri Garhwal,17680,16658,6,315,701
2021-10-19,Pithoragarh,10255,9952,14,181,108
2021-10-19,Rudraprayag,8799,8532,5,106,156
2021-10-19,Tehri Garhwal,15834,14827,0,108,899
2021-10-19,Total,343765,330065,175,7397,6128
2021-10-19,U.S. Nagar,37875,36310,5,761,799
2021-10-19,Uttarkashi,12544,12128,1,74,341
2021-10-20,Almora,12181,11368,5,196,612
2021-10-20,Bageshwar,5763,5678,0,60,25
2021-10-20,Chamoli,12238,11967,5,62,204
2021-10-20,Champawat,7596,7358,3,53,182
2021-10-20,Dehradun,112308,108097,98,3520,593
2021-10-20,Haridwar,51483,49081,9,1018,1375
2021-10-20,Nainital,39216,38114,25,944,133
2021-10-20,Pauri Garhwal,17681,16658,7,315,701
2021-10-20,Pithoragarh,10255,9953,13,181,108
2021-10-20,Rudraprayag,8799,8532,5,106,156
2021-10-20,Tehri Garhwal,15834,14827,0,108,899
2021-10-20,Total,343773,330071,176,7398,6128
2021-10-20,U.S. Nagar,37875,36310,5,761,799
2021-10-20,Uttarkashi,12544,12128,1,74,341
2021-10-21,Almora,12183,11370,5,196,612
2021-10-21,Bageshwar,5763,5678,0,60,25
2021-10-21,Chamoli,12238,11967,5,62,204
2021-10-21,Champawat,7599,7358,6,53,182
2021-10-21,Dehradun,112316,108099,104,3520,593
2021-10-21,Haridwar,51483,49083,7,1018,1375
2021-10-21,Nainital,39216,38116,23,944,133
2021-10-21,Pauri Garhwal,17682,16662,4,315,701
2021-10-21,Pithoragarh,10255,9954,12,181,108
2021-10-21,Rudraprayag,8799,8532,5,106,156
2021-10-21,Tehri Garhwal,15834,14827,0,108,899
2021-10-21,Total,343787,330085,176,7398,6128
2021-10-21,US Nagar,37875,36311,4,761,799
2021-10-21,Uttarkashi,12544,12128,1,74,341
2021-10-22,Almora,12183,11370,5,196,612
2021-10-22,Bageshwar,5763,5678,0,60,25
2021-10-22,Chamoli,12238,11967,5,62,204
2021-10-22,Champawat,7599,7358,6,53,182
2021-10-22,Dehradun,112321,108104,101,3520,596
2021-10-22,Haridwar,51486,49084,9,1018,1375
2021-10-22,Nainital,39217,38120,19,944,134
2021-10-22,Pauri Garhwal,17683,16663,4,315,701
2021-10-22,Pithoragarh,10255,9955,11,181,108
2021-10-22,Rudraprayag,8800,8532,3,106,159
2021-10-22,Tehri Garhwal,15835,14827,0,108,900
2021-10-22,Total,343799,330099,166,7398,6136
2021-10-22,U.S. Nagar,37875,36312,3,761,799
2021-10-22,Uttarkashi,12544,12129,0,74,341
2021-10-23,Almora,12183,11371,4,196,612
2021-10-23,Bageshwar,5763,5678,0,60,25
2021-10-23,Chamoli,12238,11968,4,62,204
2021-10-23,Champawat,7599,7358,6,53,182
2021-10-23,Dehradun,112330,108109,105,3520,596
2021-10-23,Haridwar,51488,49086,9,1018,1375
2021-10-23,Nainital,39220,38124,18,944,134
2021-10-23,Pauri Garhwal,17683,16663,4,315,701
2021-10-23,Pithoragarh,10257,9955,13,181,108
2021-10-23,Rudraprayag,8800,8532,3,106,159
2021-10-23,Tehri Garhwal,15835,14827,0,108,900
2021-10-23,Total,343815,330112,169,7398,6136
2021-10-23,U.S. Nagar,37875,36312,3,761,799
2021-10-23,Uttarkashi,12544,12129,0,74,341
2021-10-24,Almora,12183,11371,4,196,612
2021-10-24,Bageshwar,5763,5678,0,60,25
2021-10-24,Chamoli,12238,11968,4,62,204
2021-10-24,Champawat,7600,7358,5,53,184
2021-10-24,Dehradun,112333,108113,103,3521,596
2021-10-24,Haridwar,51488,49088,7,1018,1375
2021-10-24,Nainital,39222,38126,18,944,134
2021-10-24,Pauri Garhwal,17683,16663,4,315,701
2021-10-24,Pithoragarh,10257,9956,12,181,108
2021-10-24,Rudraprayag,8800,8532,3,106,159
2021-10-24,Tehri Garhwal,15835,14827,0,108,900
2021-10-24,Total,343821,330121,163,7399,6138
2021-10-24,U.S. Nagar,37875,36312,3,761,799
2021-10-24,Uttarkashi,12544,12129,0,74,341
2021-10-25,Almora,12186,11372,6,196,612
2021-10-25,Bageshwar,5763,5678,0,60,25
2021-10-25,Chamoli,12238,11970,2,62,204
2021-10-25,Champawat,7600,7358,3,53,186
2021-10-25,Dehradun,112336,108115,104,3521,596
2021-10-25,Haridwar,51491,49088,10,1018,1375
2021-10-25,Nainital,39224,38129,17,944,134
2021-10-25,Pauri Garhwal,17683,16665,2,315,701
2021-10-25,Pithoragarh,10257,9959,9,181,108
2021-10-25,Rudraprayag,8800,8534,1,106,159
2021-10-25,Tehri Garhwal,15835,14827,0,108,900
2021-10-25,Total,343832,330137,156,7399,6140
2021-10-25,U.S. Nagar,37875,36313,2,761,799
2021-10-25,Uttarkashi,12544,12129,0,74,341
2021-10-26,Almora,12188,11373,7,196,612
2021-10-26,Bageshwar,5763,5678,0,60,25
2021-10-26,Chamoli,12238,11970,2,62,204
2021-10-26,Champawat,7602,7358,5,53,186
2021-10-26,Dehradun,112338,108117,103,3521,597
2021-10-26,Haridwar,51494,49089,11,1018,1376
2021-10-26,Nainital,39225,38132,15,944,134
2021-10-26,Pauri Garhwal,17683,16666,1,315,701
2021-10-26,Pithoragarh,10257,9959,9,181,108
2021-10-26,Rudraprayag,8800,8534,1,106,159
2021-10-26,Tehri Garhwal,15835,14827,0,108,900
2021-10-26,Total,343844,330145,156,7399,6144
2021-10-26,U.S. Nagar,37875,36313,2,761,799
2021-10-26,Uttarkashi,12546,12129,0,74,343
2021-10-27,Almora,12189,11378,1,196,614
2021-10-27,Bageshwar,5763,5678,0,60,25
2021-10-27,Chamoli,12241,11972,3,62,204
2021-10-27,Champawat,7602,7358,2,53,189
2021-10-27,Dehradun,112347,108120,109,3521,597
2021-10-27,Haridwar,51495,49090,11,1018,1376
2021-10-27,Nainital,39225,38135,12,944,134
2021-10-27,Pauri Garhwal,17684,16668,0,315,701
2021-10-27,Pithoragarh,10257,9959,9,181,108
2021-10-27,Rudraprayag,8800,8534,1,106,159
2021-10-27,Tehri Garhwal,15835,14827,0,108,900
2021-10-27,Total,343861,330163,150,7399,6149
2021-10-27,U.S. Nagar,37875,36315,0,761,799
2021-10-27,Uttarkashi,12548,12129,2,74,343
2021-10-28,Almora,12189,11378,1,196,614
2021-10-28,Bageshwar,5764,5678,1,60,25
2021-10-28,Chamoli,12242,11972,4,62,204
2021-10-28,Champawat,7602,7358,2,53,189
2021-10-28,Dehradun,112349,108124,106,3521,598
2021-10-28,Haridwar,51495,49094,6,1019,1376
2021-10-28,Nainital,39225,38135,12,944,134
2021-10-28,Pauri Garhwal,17686,16668,2,315,701
2021-10-28,Pithoragarh,10259,9961,9,181,108
2021-10-28,Rudraprayag,8800,8534,1,106,159
2021-10-28,Tehri Garhwal,15835,14827,0,108,900
2021-10-28,Total,343869,330173,146,7400,6150
2021-10-28,U.S. Nagar,37875,36315,0,761,799
2021-10-28,Uttarkashi,12548,12129,2,74,343
2021-10-29,Almora,12190,11378,2,196,614
2021-10-29,Bageshwar,5764,5678,1,60,25
2021-10-29,Chamoli,12242,11972,4,62,204
2021-10-29,Champawat,7602,7358,2,53,189
2021-10-29,Dehradun,112353,108129,105,3521,598
2021-10-29,Haridwar,51495,49095,5,1019,1376
2021-10-29,Nainital,39227,38136,13,944,134
2021-10-29,Pauri Garhwal,17686,16668,2,315,701
2021-10-29,Pithoragarh,10259,9961,9,181,108
2021-10-29,Rudraprayag,8800,8534,1,106,159
2021-10-29,Tehri Garhwal,15835,14827,0,108,900
2021-10-29,Total,343876,330180,146,7400,6150
2021-10-29,U.S. Nagar,37875,36315,0,761,799
2021-10-29,Uttarkashi,12548,12129,2,74,343
2021-10-30,Almora,12190,11378,2,196,614
2021-10-30,Bageshwar,5764,5678,1,60,25
2021-10-30,Chamoli,12242,11972,4,62,204
2021-10-30,Champawat,7602,7358,2,53,189
2021-10-30,Dehradun,112360,108133,108,3521,598
2021-10-30,Haridwar,51497,49096,6,1019,1376
2021-10-30,Nainital,39232,38137,17,944,134
2021-10-30,Pauri Garhwal,17686,16668,2,315,701
2021-10-30,Pithoragarh,10260,9961,10,181,108
2021-10-30,Rudraprayag,8800,8534,1,106,159
2021-10-30,Tehri Garhwal,15835,14827,0,108,900
2021-10-30,Total,343891,330186,155,7400,6150
2021-10-30,U.S. Nagar,37875,36315,0,761,799
2021-10-30,Uttarkashi,12548,12129,2,74,343
2021-10-31,Almora,12190,11378,2,196,614
2021-10-31,Bageshwar,5764,5678,1,60,25
2021-10-31,Chamoli,12242,11972,4,62,204
2021-10-31,Champawat,7603,7358,3,53,189
2021-10-31,Dehradun,112363,108137,107,3521,598
2021-10-31,Haridwar,51498,49096,7,1019,1376
2021-10-31,Nainital,39232,38140,14,944,134
2021-10-31,Pauri Garhwal,17686,16668,2,315,701
2021-10-31,Pithoragarh,10260,9962,9,181,108
2021-10-31,Rudraprayag,8800,8535,0,106,159
2021-10-31,Tehri Garhwal,15835,14827,0,108,900
2021-10-31,Total,343896,330195,151,7400,6150
2021-10-31,U.S. Nagar,37875,36315,0,761,799
2021-10-31,Uttarkashi,12548,12129,2,74,343
2021-11-01,Almora,12190,11378,2,196,614
2021-11-01,Bageshwar,5764,5678,1,60,25
2021-11-01,Chamoli,12242,11972,4,62,204
2021-11-01,Champawat,7603,7358,3,53,189
2021-11-01,Dehradun,112365,108141,105,3521,598
2021-11-01,Haridwar,51499,49096,8,1019,1376
2021-11-01,Nainital,39234,38142,14,944,134
2021-11-01,Pauri Garhwal,17686,16668,2,315,701
2021-11-01,Pithoragarh,10262,9962,10,182,108
2021-11-01,Rudraprayag,8800,8535,0,106,159
2021-11-01,Tehri Garhwal,15835,14827,0,108,900
2021-11-01,Total,343904,330201,152,7401,6150
2021-11-01,U.S. Nagar,37876,36315,1,761,799
2021-11-01,Uttarkashi,12548,12129,2,74,343
2021-11-02,Almora,12190,11378,2,196,614
2021-11-02,Bageshwar,5764,5678,1,60,25
2021-11-02,Chamoli,12242,11972,4,62,204
2021-11-02,Champawat,7603,7358,3,53,189
2021-11-02,Dehradun,112371,108145,107,3521,598
2021-11-02,Haridwar,51499,49097,7,1019,1376
2021-11-02,Nainital,39234,38144,12,944,134
2021-11-02,Pauri Garhwal,17686,16669,1,315,701
2021-11-02,Pithoragarh,10262,9962,10,182,108
2021-11-02,Rudraprayag,8800,8535,0,106,159
2021-11-02,Tehri Garhwal,15835,14827,0,108,900
2021-11-02,Total,343911,330209,151,7401,6150
2021-11-02,U.S. Nagar,37876,36315,1,761,799
2021-11-02,Uttarkashi,12549,12129,3,74,343
2021-11-03,Almora,12191,11378,3,196,614
2021-11-03,Bageshwar,5764,5678,1,60,25
2021-11-03,Chamoli,12242,11972,4,62,204
2021-11-03,Champawat,7603,7358,3,53,189
2021-11-03,Dehradun,112374,108149,106,3521,598
2021-11-03,Haridwar,51501,49097,9,1019,1376
2021-11-03,Nainital,39235,38146,11,944,134
2021-11-03,Pauri Garhwal,17686,16670,0,315,701
2021-11-03,Pithoragarh,10262,9964,8,182,108
2021-11-03,Rudraprayag,8800,8535,0,106,159
2021-11-03,Tehri Garhwal,15835,14827,0,108,900
2021-11-03,Total,343918,330218,149,7401,6150
2021-11-03,U.S. Nagar,37876,36315,1,761,799
2021-11-03,Uttarkashi,12549,12129,3,74,343
2021-11-04,Almora,12191,11378,3,196,614
2021-11-04,Bageshwar,5764,5678,1,60,25
2021-11-04,Chamoli,12242,11972,4,62,204
2021-11-04,Champawat,7603,7358,3,53,189
2021-11-04,Dehradun,112376,108153,104,3521,598
2021-11-04,Haridwar,51502,49099,8,1019,1376
2021-11-04,Nainital,39236,38147,11,944,134
2021-11-04,Pauri Garhwal,17686,16670,0,315,701
2021-11-04,Pithoragarh,10263,9966,7,182,108
2021-11-04,Rudraprayag,8800,8535,0,106,159
2021-11-04,Tehri Garhwal,15836,14827,1,108,900
2021-11-04,Total,343924,330227,146,7401,6150
2021-11-04,U.S. Nagar,37876,36315,1,761,799
2021-11-04,Uttarkashi,12549,12129,3,74,343
2021-11-05,Almora,12191,11378,3,196,614
2021-11-05,Bageshwar,5764,5678,1,60,25
2021-11-05,Chamoli,12242,11972,4,62,204
2021-11-05,Champawat,7603,7358,3,53,189
2021-11-05,Dehradun,112376,108156,101,3521,598
2021-11-05,Haridwar,51503,49100,8,1019,1376
2021-11-05,Nainital,39238,38148,12,944,134
2021-11-05,Pauri Garhwal,17686,16670,0,315,701
2021-11-05,Pithoragarh,10263,9966,7,182,108
2021-11-05,Rudraprayag,8800,8535,0,106,159
2021-11-05,Tehri Garhwal,15836,14827,0,108,901
2021-11-05,Total,343927,330232,143,7401,6151
2021-11-05,U.S. Nagar,37876,36315,1,761,799
2021-11-05,Uttarkashi,12549,12129,3,74,343
2021-11-06,Almora,12191,11378,3,196,614
2021-11-06,Bageshwar,5764,5678,1,60,25
2021-11-06,Chamoli,12242,11973,3,62,204
2021-11-06,Champawat,7604,7358,4,53,189
2021-11-06,Dehradun,112383,108160,104,3521,598
2021-11-06,Haridwar,51504,49101,8,1019,1376
2021-11-06,Nainital,39238,38149,11,944,134
2021-11-06,Pauri Garhwal,17687,16671,0,315,701
2021-11-06,Pithoragarh,10263,9966,7,182,108
2021-11-06,Rudraprayag,8800,8535,0,106,159
2021-11-06,Tehri Garhwal,15836,14827,0,108,901
2021-11-06,Total,343939,330241,146,7401,6151
2021-11-06,U.S. Nagar,37876,36315,1,761,799
2021-11-06,Uttarkashi,12551,12130,4,74,343
2021-11-07,Almora,12192,11378,4,196,614
2021-11-07,Bageshwar,5764,5678,1,60,25
2021-11-07,Chamoli,12242,11975,1,62,204
2021-11-07,Champawat,7604,7358,4,53,189
2021-11-07,Dehradun,112385,108164,102,3521,598
2021-11-07,Haridwar,51504,49102,7,1019,1376
2021-11-07,Nainital,39238,38150,10,944,134
2021-11-07,Pauri Garhwal,17687,16671,0,315,701
2021-11-07,Pithoragarh,10263,9966,7,182,108
2021-11-07,Rudraprayag,8800,8535,0,106,159
2021-11-07,Tehri Garhwal,15836,14827,0,108,901
2021-11-07,Total,343942,330249,141,7401,6151
2021-11-07,U.S. Nagar,37876,36315,1,761,799
2021-11-07,Uttarkashi,12551,12130,4,74,343
2021-11-08,Almora,12192,11378,4,196,614
2021-11-08,Bageshwar,5764,5678,1,60,25
2021-11-08,Chamoli,12243,11976,1,62,204
2021-11-08,Champawat,7604,7358,4,53,189
2021-11-08,Dehradun,112387,108167,101,3521,598
2021-11-08,Haridwar,51504,49103,6,1019,1376
2021-11-08,Nainital,39238,38151,8,945,134
2021-11-08,Pauri Garhwal,17687,16671,0,315,701
2021-11-08,Pithoragarh,10263,9966,7,182,108
2021-11-08,Rudraprayag,8800,8535,0,106,159
2021-11-08,Tehri Garhwal,15836,14827,0,108,901
2021-11-08,Total,343945,330255,137,7402,6151
2021-11-08,U.S. Nagar,37876,36315,1,761,799
2021-11-08,Uttarkashi,12551,12130,4,74,343
2021-11-09,Almora,12202,11380,12,196,614
2021-11-09,Bageshwar,5764,5678,1,60,25
2021-11-09,Chamoli,12244,11976,2,62,204
2021-11-09,Champawat,7605,7358,5,53,189
2021-11-09,Dehradun,112392,108172,101,3521,598
2021-11-09,Haridwar,51506,49103,8,1019,1376
2021-11-09,Nainital,39239,38152,8,945,134
2021-11-09,Pauri Garhwal,17688,16671,1,315,701
2021-11-09,Pithoragarh,10263,9966,7,182,108
2021-11-09,Rudraprayag,8800,8535,0,106,159
2021-11-09,Tehri Garhwal,15836,14827,0,108,901
2021-11-09,Total,343966,330263,150,7402,6151
2021-11-09,U.S. Nagar,37876,36315,1,761,799
2021-11-09,Uttarkashi,12551,12130,4,74,343
2021-11-10,Almora,12203,11380,11,196,616
2021-11-10,Bageshwar,5764,5678,1,60,25
2021-11-10,Chamoli,12244,11976,2,62,204
2021-11-10,Champawat,7605,7360,3,53,189
2021-11-10,Dehradun,112395,108174,100,3521,600
2021-11-10,Haridwar,51507,49105,5,1019,1378
2021-11-10,Nainital,39241,38152,10,945,134
2021-11-10,Pauri Garhwal,17688,16671,1,315,701
2021-11-10,Pithoragarh,10263,9968,5,182,108
2021-11-10,Rudraprayag,8800,8535,0,106,159
2021-11-10,Tehri Garhwal,15836,14827,0,108,901
2021-11-10,Total,343974,330273,142,7402,6157
2021-11-10,U.S. Nagar,37877,36315,2,761,799
2021-11-10,Uttarkashi,12551,12132,2,74,343
2021-11-11,Almora,12203,11380,11,196,616
2021-11-11,Bageshwar,5764,5678,1,60,25
2021-11-11,Chamoli,12245,11976,2,62,205
2021-11-11,Champawat,7605,7360,3,53,189
2021-11-11,Dehradun,112402,108176,105,3521,600
2021-11-11,Haridwar,51508,49105,5,1020,1378
2021-11-11,Nainital,39241,38155,7,945,134
2021-11-11,Pauri Garhwal,17688,16671,1,315,701
2021-11-11,Pithoragarh,10263,9970,3,182,108
2021-11-11,Rudraprayag,8800,8535,0,106,159
2021-11-11,Tehri Garhwal,15836,14827,0,108,901
2021-11-11,Total,343987,330280,146,7403,6158
2021-11-11,U.S. Nagar,37877,36315,2,761,799
2021-11-11,Uttarkashi,12555,12132,6,74,343
2021-11-12,Almora,12206,11381,13,196,616
2021-11-12,Bageshwar,5764,5678,1,60,25
2021-11-12,Chamoli,12245,11976,1,62,206
2021-11-12,Champawat,7605,7360,3,53,189
2021-11-12,Dehradun,112408,108179,108,3521,600
2021-11-12,Haridwar,51508,49106,4,1020,1378
2021-11-12,Nainital,39242,38157,6,945,134
2021-11-12,Pauri Garhwal,17689,16671,2,315,701
2021-11-12,Pithoragarh,10263,9971,2,182,108
2021-11-12,Rudraprayag,8800,8535,0,106,159
2021-11-12,Tehri Garhwal,15836,14827,0,108,901
2021-11-12,Total,343998,330289,147,7403,6159
2021-11-12,U.S. Nagar,37877,36315,2,761,799
2021-11-12,Uttarkashi,12555,12133,5,74,343
2021-11-13,Almora,12207,11381,14,196,616
2021-11-13,Bageshwar,5764,5678,1,60,25
2021-11-13,Chamoli,12245,11977,0,62,206
2021-11-13,Champawat,7605,7360,3,53,189
2021-11-13,Dehradun,112417,108183,113,3521,600
2021-11-13,Haridwar,51512,49106,8,1020,1378
2021-11-13,Nainital,39242,38157,6,945,134
2021-11-13,Pauri Garhwal,17689,16671,2,315,701
2021-11-13,Pithoragarh,10263,9971,2,182,108
2021-11-13,Rudraprayag,8801,8535,1,106,159
2021-11-13,Tehri Garhwal,15836,14827,0,108,901
2021-11-13,Total,344014,330294,158,7403,6159
2021-11-13,U.S. Nagar,37877,36315,2,761,799
2021-11-13,Uttarkashi,12556,12133,6,74,343
2021-11-14,Almora,12213,11381,20,196,616
2021-11-14,Bageshwar,5764,5679,0,60,25
2021-11-14,Chamoli,12245,11977,0,62,206
2021-11-14,Champawat,7605,7360,3,53,189
2021-11-14,Dehradun,112435,108186,128,3521,600
2021-11-14,Haridwar,51514,49108,8,1020,1378
2021-11-14,Nainital,39244,38158,7,945,134
2021-11-14,Pauri Garhwal,17689,16671,2,315,701
2021-11-14,Pithoragarh,10263,9972,1,182,108
2021-11-14,Rudraprayag,8801,8536,0,106,159
2021-11-14,Tehri Garhwal,15836,14827,0,108,901
2021-11-14,Total,344043,330304,177,7403,6159
2021-11-14,U.S. Nagar,37877,36315,2,761,799
